[-12.971345481741233,-20.852277584461543],[-12.968571732463731,-20.849513647988314],[-26.033054780525973,-27.140368648144282],[-12.9685944271447,-20.84952621714663],[-12.968575091936058,-20.84951550839829],[14.997994886167707,27.318525921795658],[-12.968583692743202,-20.84952027220667],[-24.223296716650704,-26.358304371013983],[-12.968599577653169,-20.84952906944812],[-24.861084637871304,-26.63651749942035],[-12.968583263370407,-20.84952003401528],[-12.968577291254833,-20.84951672622314],[-12.968282908887877,-20.849353681533994],[-17.28372772198085,-10.437778754732872],[-12.968559388741784,-20.849506811364446],[-4.000254325942575,-15.088700364876791],[-6.421828358530007,-31.81757772028225],[-12.968589810699607,-20.849523660806646],[-18.737293049663688,-0.028763801474597537],[27.763473325899945,34.2076810013149],[-26.368680443219212,-27.282952919470976],[-17.283727707957784,-10.437778750386995],[-12.9685725206785,-20.84951408468382],[-17.28372689091433,-10.437778524940198],[-17.28372750707277,-10.437778694451692],[-40.57824704313221,31.373605821231582],[-3.74518984587968,-49.77669164026334],[-8.305234656296332,-7.546348859647016],[-17.283727354557858,-10.437778651325],[-17.283726875665494,-10.43777852107848],[-17.28372689315874,-10.437778524588424],[-17.28372761070573,-10.437778723328993],[-47.86528905768599,27.616675426352067],[-17.283727296674577,-10.43777863634664],[-17.283727281477855,-10.43777863529001],[-29.13337764753096,-13.330860215234745],[-17.762456765457156,-39.99399227922616],[-2.222678407572725,-4.666809130852895],[-30.57786337144603,-0.04656541165282771],[-4.000254637936161,-15.08870060340736],[-17.283727032936095,-10.43777856275098],[65.39655226747857,-35.6573251936226],[-17.28372723559106,-10.437778619012086],[-17.283726949079682,-10.437778538874781],[24.248987173067345,47.51783606594282],[-17.283727204797025,-10.437778611713759],[-17.28372703861964,-10.43777856457256],[2.0892911825360883,-9.339887247540494],[-8.305234660477884,-7.546348861266431],[-17.283726841519286,-10.437778511212347],[-29.13347637908865,-13.330882208371717],[-17.283726868893513,-10.437778519195067],[-17.283726677860972,-10.437778464923394],[-29.1335175263077,-13.330890415286552],[-17.283726911875988,-10.437778530585778],[3.014512420123276,51.25232966686579],[-9.731902746639948,-0.015112016775996346],[-9.731902746487014,-0.015112016629029898],[nan,nan],[-18.7372930396737,-0.028763797866883517],[76.43410455665317,-252.74676747794314],[-9.731902746613143,-0.015112016781497708],[-9.731902746554773,-0.015112016790194551],[-9.731902746548371,-0.015112016808624796],[-3.563900191751197,-0.005689812820533393],[-18.737293058776533,-0.028763817257090128],[-18.7372930569203,-0.028763804330642778],[-18.737293064233107,-0.028763804671230696],[-18.73729306486982,-0.028763817444959632],[-18.737293050637067,-0.02876379922455627],[-18.73729305051676,-0.028763801029034062],[-18.737293030943704,-0.028763792990658493],[-18.73729306191356,-0.028763810042555734],[-18.7372930606833,-0.028763800586975793],[-18.737293068585867,-0.028763819009780093],[-18.737293052160584,-0.028763821374136706],[-18.737293048352665,-0.028763808535687697],[-18.737293051162425,-0.028763800800291096],[-18.73729306219324,-0.028763798535181347],[-18.737293054910307,-0.02876380574118946],[-18.737293037096926,-0.028763792880313714],[-18.737293051913657,-0.02876380989774133],[-18.73729303291192,-0.02876380010610195],[-18.73729305237431,-0.028763803326724624],[-18.737293053319828,-0.028763795782294203],[-18.737293049300103,-0.02876380629726731],[-18.73729306254908,-0.028763793974517223],[-18.73729302092204,-0.028763795930202802],[-18.73729306082362,-0.02876381390061486],[-18.73729304836147,-0.02876380186716407],[-18.737293049166,-0.028763794452215618],[-18.737293050389518,-0.02876380099742545],[-18.73729306026525,-0.0287638043020396],[-18.737293053572376,-0.028763805513508704],[-18.737293057170422,-0.028763814905019048],[-18.737293062053638,-0.028763808705338643],[-18.737293034325603,-0.02876380070165792],[-18.73729305504293,-0.028763803885962117],[-18.737293064026712,-0.028763812866305607],[-18.73729302454573,-0.028763789903257116],[-18.737293057478155,-0.028763789965494266],[-18.737293061380736,-0.028763799756394426],[-18.73729305537843,-0.028763807990113233],[-18.737293051440798,-0.028763796165945026],[-18.737293051985773,-0.028763807657899806],[-18.73729302407191,-0.02876379365583939],[-18.737293025465316,-0.028763802684392176],[-18.737293057754876,-0.028763809033461527],[-127.25686236362193,-47.86078864987506],[3.1244938406962928,7.933895038524133],[-8.345683831585097,7.526992528630198],[-8.345683832107364,7.5269925283964545],[-8.345683833110927,7.526992527945067],[-8.345683832760512,7.526992528103458],[5.670876616040585,2.173115603059451],[-17.367466194725292,10.398797223239583],[-17.367465685226644,10.398797517257844],[-17.367466520607554,10.398797035056162],[-17.367466519028994,10.398797036048183],[-17.367466050636867,10.398797306416949],[-17.367466323318876,10.398797149172736],[-17.367466123105068,10.398797264413401],[-17.367465757328063,10.39879747544711],[-17.36746577523346,10.398797465201044],[-17.36746595222871,10.398797363312958],[-17.36746628991927,10.398797168412095],[-17.367465947468286,10.398797365951358],[-17.367466236137822,10.398797199766888],[-17.36746637960023,10.398797116974812],[-17.367466024541134,10.398797321952667],[-17.3674661157612,10.39879726905324],[-17.367466385867367,10.398797113475856],[-17.36746605337132,10.398797304618157],[-17.367466356746046,10.398797129655666],[-17.36746614208715,10.398797253802245],[-17.367466059457193,10.398797301122691],[-17.367466098910526,10.398797278576076],[-17.367466234364624,10.398797200689604],[-17.367466056906512,10.39879730295761],[-17.367466049522537,10.398797307160006],[-17.367465949230088,10.398797365066596],[-17.36746595804244,10.398797359881344],[-17.36746623952746,10.398797197520235],[-17.367466358268214,10.398797128925917],[-17.367466162426766,10.39879724211609],[-17.367466457492377,10.398797071808437],[-17.367466224948846,10.398797205937857],[-17.367466361577055,10.398797127259058],[-17.367466277263926,10.3987971760321],[-17.36746645601892,10.398797072714082],[-8.345683828119842,7.526992530196226],[3.1244938406989635,7.9338950385236195],[-8.345683829605369,7.5269925295287505],[10.319057045934738,11.872500007342625],[-4.070182061595958,15.093869158340976],[-4.070182025186231,15.093869162123644],[-4.070182049671714,15.093869159580017],[116.66017443560489,24.407534373821786],[38.5622565581117,57.32452807517841],[14.99799124377207,27.318526850694433],[-276.5167180363589,-61.458530985688355],[nan,nan],[-107.93535681398716,-23.087219691753074],[-71.11094091089733,-8.317730767719908],[-60.73959635559183,7.2582690965446695],[688.9449209894057,559.4761191579715],[nan,nan],[20.91751944353188,76.17674083826604],[-30.577861349949533,-0.046564943439835194],[-17.367466240507763,10.39879719648111],[-30.577864458087316,-0.04656669635222193],[-54.936536992302074,23.373708720870187],[-16.983779311933574,40.555998405056656],[15.946792040428443,62.16580794123312],[81.79073984700115,11.31954351921237],[-3.54368066092459,45.44756319167979],[304.76516981859623,-125.75125189210536],[-17.36746622222647,10.398797207346828],[-17.367465872994668,10.3987974086354],[-17.367466319160524,10.398797151783175],[-13.26417483172098,20.9362340362125],[-2.5838350215099535,60.01156960615977],[-13.264176725250415,20.93623344646121],[-13.264174503617228,20.936234138428336],[-25.17918805640675,26.42669776263966],[-20.149990216792787,39.41654735977048],[-83.73822389199125,-28.291546196786303],[-33.49240635248508,34.48923928342359],[-4.070182047267212,15.09386915982969],[-13.264175850906305,20.936233718789047],[-13.26417618981234,20.936233613255315],[-13.264172256576618,20.936234838306337],[0.9707429722390264,41.13532470595559],[-13.264170795295838,20.936235293433544],[-24.902760767377696,26.544333713642203],[-6.740326481845948,31.94990158539732],[-41.48429123379981,30.9387185012185],[-52.622837263974546,24.830269586036895],[-41.30422393611714,31.02583983820589],[-24.574918453786495,26.683615570806047],[15.52395552393284,49.2106328525586]
[-25.622420357324835,-26.964941473905604],[-4.000254537477193,-15.08870052660621],[-21.70689440314287,-25.2335323150791],[-32.148321600197434,-29.635431910690727],[-24.820687944500587,-26.618981837698392],[-29.801961993910727,-28.701052428615224],[-4.000254406934662,-15.088700426823207],[-3.563900191752432,-0.00568981282113676],[nan,nan],[-24.367278613665686,-26.42136233938072],[-12.968579909462116,-20.849518176019735],[-29.13341863629579,-13.3308689500252],[5.318191270957935,-3.5954071204761267],[-42.091129903302,-15.930348727360109],[-17.283726871431977,-10.437778519474481],[-5.780371109263263,-31.264512804117015],[-17.283727089911615,-10.437778578513852],[-17.283727219674628,-10.437778615837567],[167.14325609586362,227.4627336162545],[-12.96858165342787,-20.849519142256323],[-17.283727032881725,-10.437778566388777],[-12.968599127269332,-20.849528820818453],[48.34520285554711,9.340807010318587],[-41.30305322360218,-33.01262633039264],[-9.731902746438438,-0.01511201663552073],[-17.28372714014707,-10.437778593361717],[-17.36746609797376,10.398797279140153],[-9.867164712572553,-34.49089409446905],[-17.28372669977841,-10.437778470731974],[-17.28372681073457,-10.437778502824965],[-17.283726892010595,-10.437778525808271],[-9.731902746584362,-0.015112016770579427],[-17.28372699961638,-10.437778555255807],[-4.000254008489042,-15.088700122141745],[-29.133370392155634,-13.330858647831123],[-4.000254443946138,-15.088700455092523],[-8.305234653136543,-7.546348858458879],[-17.28372680619044,-10.437778498843006],[-17.283727254898754,-10.437778626591127],[-12.968588797565348,-20.849523099348232],[-17.28372682190634,-10.437778504118777],[-17.283726859783137,-10.437778514665318],[-17.28372700069224,-10.437778556636713],[-17.28372756308731,-10.437778710155873],[-17.283727275594348,-10.437778630566555],[-8.30523465699226,-7.546348859921539],[-17.28372732761537,-10.437778647569747],[-17.283728062187777,-10.437778849275812],[-17.283727172747476,-10.437778601907116],[-8.305234659390214,-7.546348860860583],[-8.305234662721414,-7.546348862133963],[-17.283726962602454,-10.43777854346906],[-17.28372699527905,-10.437778550892421],[-17.283727537958097,-10.437778704240923],[-17.283727471297397,-10.43777868592204],[-17.283726036937523,-10.437778287843777],[-17.28372777045185,-10.437778768801648],[-17.283727301191014,-10.437778635292858],[-0.3481819835659685,103.22699921754035],[28.606718145223176,-32.77779461482818],[-8.30523465379271,-7.546348858720354],[10.319057048169222,11.872500006516443],[-9.731902746465893,-0.015112016672886528],[-9.731902746374649,-0.015112016677776856],[-9.731902746595853,-0.015112016807105656],[-9.731902746571915,-0.015112016828092663],[-18.737293087909695,-0.028763807707045373],[-18.73729305533916,-0.02876381266202852],[-18.737293022666,-0.028763782732033814],[-18.737293055981237,-0.02876380448821286],[-18.73729305483856,-0.028763802772487326],[-18.737293031191374,-0.028763796480380962],[-18.737293040265342,-0.02876380198299489],[-18.73729306485357,-0.028763818222953028],[-18.737293072238398,-0.028763812567689877],[-18.737293057713686,-0.0287638022332715],[-18.737293037581445,-0.028763801712014144],[-18.737293044049412,-0.028763810000629504],[-18.737293053880485,-0.028763801509860045],[-18.73729302413655,-0.02876379368945837],[-18.737293066461213,-0.02876381082987917],[-18.737293062073693,-0.028763805375632532],[-18.737293079190728,-0.0287638099737869],[-18.737293031074934,-0.02876379909435332],[-18.73729306682667,-0.028763799613837508],[-18.737293050020543,-0.028763805854067268],[-18.737293030695312,-0.028763794601070484],[-18.737293047971153,-0.02876381487713488],[-18.737293046288297,-0.028763802937844436],[-18.737293045164634,-0.028763799418782404],[-18.737293056368614,-0.028763796194223142],[-18.737293050427773,-0.028763802738389837],[-18.73729303187694,-0.028763796535224376],[-18.73729304202324,-0.028763797122205854],[-18.737293039102656,-0.0287638018678867],[-18.737293048522588,-0.028763797941095987],[-18.737293044708174,-0.02876380010066952],[-18.737293061089552,-0.02876380519149699],[-18.73729302655559,-0.028763794446613346],[-18.737293042889892,-0.028763801935764322],[-18.737293058456174,-0.02876380129492527],[-18.73729306166961,-0.02876381787741891],[-18.737293049901616,-0.028763811836540365],[-18.737293040098262,-0.02876378792068209],[-18.73729303846635,-0.028763798753150636],[-18.737293019129492,-0.028763801601848507],[-18.73729305069448,-0.02876380347033375],[-18.73729305552448,-0.028763803932449764],[-18.737293063388,-0.028763793770599018],[14.99799501277467,27.318525889511648],[0.9713164174611383,-1.8243204156797215],[-8.345683830128166,7.526992529290369],[-8.34568383175546,7.526992528553306],[23.086794469548877,4.194117788587998],[3.124493840741242,7.9338950385148586],[-17.36746564447047,10.398797540346578],[-17.367466438848933,10.398797082385709],[-17.367466390779004,10.398797110890529],[-17.367466391437947,10.398797109806699],[-17.36746642330545,10.398797091331497],[-17.3674662528385,10.39879719011537],[-17.367466706015936,10.398796928525499],[-17.367466836185702,10.398796853638345],[-17.367465711168894,10.398797502113837],[-17.36746612551489,10.398797263794878],[-17.367466343515844,10.398797137413766],[-17.36746612317576,10.39879726465945],[-17.36746626178318,10.398797184408686],[-17.36746646020559,10.3987970701269],[-17.367465850477934,10.398797421739818],[-17.367465888476538,10.398797400067343],[-17.367466270775008,10.398797179417658],[-17.367465790748486,10.39879745604933],[-17.367465996111616,10.398797337623531],[-17.367466057567068,10.398797302729939],[-17.36746660423483,10.39879698737977],[-17.367466343133675,10.398797137622797],[-17.367466441483664,10.398797081325661],[-17.367466103113802,10.398797275898335],[-17.367465935404137,10.398797372979773],[-17.367466332720838,10.398797143688638],[-17.36746620165102,10.398797219129731],[-17.367466266564946,10.398797181910826],[-17.36746622617202,10.398797205126604],[-17.36746621328276,10.398797212772681],[-17.367466264473503,10.398797183021626],[-17.367466248781476,10.39879719211203],[-17.367466140817527,10.398797254320392],[-17.367466067278116,10.398797296686173],[-17.367466224917035,10.398797205705286],[-17.36746629425651,10.3987971660819],[-29.155154847346697,13.237957006908744],[3.1244938407289116,7.933895038517437],[-4.070182068896218,15.093869157582732],[-4.070182083977679,15.093869156015954],[-4.070182097048581,15.093869154657662],[-4.070182016981955,15.093869162976528],[7.513615859830196,63.34334040138585],[14.997996794047943,27.318525435239483],[35.632734076921224,58.181721043761854],[4.90496410831353,20.506140772789912],[14.997992925691392,27.31852642178255],[nan,nan],[27.763590680240714,34.20763962467103],[10.319057047979717,11.872500006585488],[nan,nan],[-6.740424995652649,31.949888845806075],[-44.92024346482193,15.252342435479061],[20.81814039074749,91.37829475769529],[-76.3699203194322,-46.64088875752624],[-75.33251764312512,-60.98602198499683],[-29.155196182728048,13.237929992948835],[-6.740278981506961,31.94990772824665],[-41.41479727102631,-33.05177306810506],[-17.367465734387952,10.398797488884217],[-17.36746578923737,10.398797456979338],[4.904964080511971,20.506140776771993],[-54.3531268537918,54.66509282293483],[-6.738336198267072,31.950159721905536],[-13.26417727060209,20.936233276590347],[-17.36746611300091,10.398797270189263],[-13.264177541891117,20.93623319209223],[-17.36746641979451,10.398797093261507],[-6.7403110436861144,31.949903655680888],[-13.264177229356797,20.93623328942852],[-30.574920807151198,47.31433173981255],[-13.264177710974028,20.93623313944261],[-13.264173890298883,20.93623432944911],[-44.65866265533684,15.438547542393412],[-13.264177270105199,20.936233276766064],[-13.264177538168994,20.936233193250732],[3.1244938407130465,7.933895038520683],[5.318191670412315,-3.5951953824359015],[-32.57203264071278,34.86194823763444],[-13.264174523315752,20.936234132269053],[-18.48419518424802,40.01259383546427],[-39.783383854106184,31.747944151358148],[-28.919340618059223,24.731749196584087],[-44.77360907505497,29.28410465939093],[-28.16651430551192,25.10590172386434],[-64.05447811610158,69.17380310289427]
[-24.50274211056092,-26.480606433414735],[-12.968593398374779,-20.849525647637805],[-26.53327646375663,-27.3526314104153],[-12.968597046679584,-20.849527667550912],[nan,nan],[-24.963581615270897,-26.68095950546678],[-4.0002542628175,-15.088700316623335],[-15.19432988463502,-22.13707154851901],[-12.96861943165078,-20.84954006527058],[-24.818865311050033,-26.618190363105278],[-36.524357425963515,-50.73756836885978],[0.5903912673719187,41.77686341144782],[0.2435186685790467,2.1485657790245286e-05],[-12.96859806190493,-20.849528229785964],[-19.557282512627896,-41.143119411094965],[68.88735170816933,26.997255726997885],[-17.28372691501463,-10.43777852870141],[-17.01137317282975,-39.503638689521686],[-12.968623039819079,-20.84954206432127],[-12.968585946985053,-20.849521520228606],[-17.283728107570358,-10.43777886279803],[-12.968599665850036,-20.849529118538733],[-8.305234656083679,-7.5463488595675585],[-17.283727412310032,-10.437778669614229],[-18.737293057615716,-0.02876380874361066],[-17.28372717583679,-10.437778603510482],[-48.24694689420654,41.71349831085861],[-8.345683831368827,7.52699252873097],[31.656467156413257,89.92926826672783],[13.27020425892014,-30.143367602143904],[-18.73729305340544,-0.028763802981458277],[-30.5778595629336,-0.04656491645211957],[-49.36539793407874,11.937525820573164],[-4.000254221028243,-15.088700284669034],[-17.283728163184488,-10.437778876702124],[3.124493840870446,7.93389503848806],[-29.13346169867431,-13.33087878727704],[-17.283726900387094,-10.437778525666609],[-30.577863700001274,-0.04656541347856285],[-17.283726678815633,-10.43777846779115],[-17.28372744594137,-10.43777867773613],[-17.28372767961729,-10.437778743727891],[-17.28372696806791,-10.43777854671824],[-17.28372718600128,-10.43777860358201],[-17.283726751350667,-10.43777848404198],[-17.28372685810155,-10.437778515740707],[-17.283727097790326,-10.437778582084377],[-17.283727210409026,-10.437778611641109],[-17.283727405340407,-10.437778667326993],[-17.283727289082854,-10.437778633115093],[-17.28372755974475,-10.437778711189159],[-17.283726616865835,-10.437778448484742],[-17.283727073468114,-10.437778572682872],[-17.283726767184685,-10.437778490144284],[-17.283727731388822,-10.437778757615511],[-17.283727075141005,-10.437778574347544],[-17.283726861613914,-10.437778515477934],[-17.28372753791836,-10.437778701536628],[-17.28372791388268,-10.437778807184843],[262.4606819078396,-38.443293706771485],[-3.5639001917523325,-0.005689812821316229],[-3.5639001917518773,-0.005689812821279701],[-9.731902746656324,-0.015112016844982366],[-9.731902746642211,-0.015112016837139497],[-9.731902746430308,-0.015112016707146314],[-9.731902746621918,-0.015112016804544211],[32.29767420833254,-23.30579396661232],[-18.737293042601323,-0.028763793428176337],[-18.737293061415713,-0.02876382807537195],[-18.737293044779072,-0.028763786285100075],[-18.73729306445174,-0.028763807202342395],[-18.737293042426536,-0.028763800215984334],[-18.737293022837264,-0.02876379019797546],[-18.737293028621806,-0.028763792595198675],[-18.737293058310108,-0.02876381392895826],[-18.73729305309813,-0.02876379476742173],[-18.7372930507162,-0.028763794215855926],[-18.737293021145682,-0.028763782582957677],[-18.737293057985166,-0.028763802058620856],[-18.737293047213484,-0.028763779644783362],[-18.73729304656643,-0.028763811110140272],[-18.737293070464276,-0.02876381602819578],[-18.737293052740366,-0.028763810981957842],[-18.73729304837631,-0.02876380112411151],[-18.73729305603536,-0.02876379993680124],[-18.73729305646585,-0.028763800450817313],[-18.737293045665695,-0.028763808240709513],[-18.73729304097027,-0.028763793129432703],[-18.737293048009843,-0.028763793388581153],[-18.737293055471394,-0.028763806674341294],[-18.737293066228276,-0.02876381152354464],[-18.737293061914,-0.028763809369262202],[-18.737293029518888,-0.028763797883293123],[-18.73729304604108,-0.028763808591920646],[-18.737293061055844,-0.02876380442411957],[-18.73729305614891,-0.02876382090127483],[-18.73729304486505,-0.028763783248792196],[-18.73729307921637,-0.028763812545506934],[-18.73729303647633,-0.02876379618919509],[-18.737293061661283,-0.02876381487644775],[-18.737293049166215,-0.02876380117796095],[-18.73729305619349,-0.02876380198166786],[-18.737293067702254,-0.028763816318413418],[-18.73729303965905,-0.028763803775124084],[-18.73729303807845,-0.028763800146217898],[-18.737293046131406,-0.028763798967413014],[-18.73729304548788,-0.028763803640080295],[-18.737293057962773,-0.02876380736700492],[-18.737293045108128,-0.028763796930887944],[nan,nan],[10.319057047768595,11.872500006662037],[14.997990811742545,27.318526960881147],[3.1244938405796225,7.933895038548377],[10.319057047690823,11.872500006693638],[3.124493840777722,7.933895038507289],[8.235989293027272,0.01198821616948534],[-17.36746651123672,10.398797040823704],[-17.367466245670137,10.39879719451039],[-17.367465811025006,10.398797444354878],[-17.367465902870304,10.39879739187736],[-17.367465883517667,10.398797403028116],[-17.367466364108953,10.398797125808567],[-17.367466288568348,10.398797169182805],[-17.367466685959066,10.398796940135796],[-17.367466168284796,10.398797238669653],[-17.367466314515703,10.39879715396717],[-17.367466361613435,10.39879712694143],[-17.367465900039942,10.398797393615814],[-17.367466414448618,10.398797096985364],[-17.367466307558644,10.398797158476036],[-17.367466405687978,10.398797102117321],[-17.36746628350134,10.398797171996664],[-17.36746599608734,10.39879733820335],[-17.367466138631116,10.398797255553882],[-17.367466096395148,10.398797280646],[-17.367466183249373,10.398797230198088],[-17.36746615475168,10.39879724660426],[-17.367466401476296,10.39879710416454],[-17.367465866310624,10.398797412443683],[-17.36746659546223,10.398796992526387],[-17.367466129727394,10.398797261296577],[-17.36746624765639,10.398797193162984],[-17.367466303925887,10.398797160815835],[-17.367466127309115,10.398797262175092],[-17.367466316946327,10.398797153272946],[-17.367466598927244,10.398796990247694],[-17.367466541560326,10.398797023387337],[-17.367466177519102,10.398797232804151],[-17.36746597557215,10.398797350437059],[-17.367466650483532,10.398796960629365],[-17.367466193476098,10.398797223638857],[-17.36746657647806,10.398797003177663],[-17.367466355913052,10.39879713046435],[-4.070182047016719,15.093869159855862],[-13.264176562032853,20.936233497285777],[-4.070182051970869,15.093869159341423],[-8.345683834275947,7.526992527418679],[58.032497825460695,17.679541656506313],[-4.070182063164293,15.09386915817798],[-4.070182030479891,15.093869161574245],[4.904964519420849,20.506140713908785],[27.067652524873377,0.5908842657453592],[14.997991626793558,27.318526753042978],[4.904964421963833,20.50614072786701],[-13.264172297969798,20.93623482541473],[-13.2641775911766,20.936233176753763],[-6.74035185430838,31.949898304701374],[-13.264176275828579,20.936233586413053],[-6.74024183166985,31.94991253112316],[-6.659877211898523,31.96031069136557],[-3.057133060101299,43.876276917668015],[-58.79895076856777,-38.596282780694345],[nan,nan],[-36.259099646278564,-31.19475953924529],[-17.367466104222743,10.398797275330258],[-99.58791808117257,77.54475249358173],[-29.133440736883045,-13.33087394076171],[-6.740112540411315,31.949929348061854],[-30.784788403303086,-98.14990765680034],[-333.1857339830775,263.94035214194804],[-13.264176294650849,20.93623358057693],[-17.367466074266463,10.398797292819028],[-13.264175169478701,20.93623393103919],[-4.070182071071049,15.093869157357062],[-17.36746595875701,10.398797359138719],[-19.25320045898827,39.73647834920595],[-8.345683830833082,7.526992528970501],[-2.208943038383877,4.6421641006658305],[-30.05162005176016,35.84270635947737],[-5.096597098353256,44.07348646008251],[-15.400803378097395,53.83630172963591],[141.0762307065948,-66.68072179764926],[-13.264177981707865,20.93623305510557],[-36.74291453187816,33.12005229865498],[-39.983804973310555,18.574253827282725],[45.98931682027734,105.78493971953633],[-1.9700122370218525,59.28359005534465],[117.48022398081585,39.492134181786966],[nan,nan],[-28.818196922951902,25.12107090275223],[nan,nan]
