[342502136.24323463, 123624.51571254486, 990.608417064999],[219739335.73662218, 50280.3789239332, 255.92296137067282],[135525403.20692158, 18829.05620146336, 37.90570331107073],[80129747.14904606, 6499.471620962774, 1233.2096077550023],[45204550.95550039, 2069.4774334551944, 4952.8260851719415],[24153039.54654247, 608.466215177723, 12220.082100588525],[12081797.816321371, 165.5719285740765, 23425.45439935697],[5552532.012569386, 41.88199454704215, 37564.20307653492],[2268556.436940429, 9.914998125813609, 51449.55060795686],[771746.9047496628, 2.2059753922891217, 59404.49401437829],[185654.85514909241, 0.44823857240132414, 54453.11480119733],[15825.49933410659, 0.06552549359928311, 32827.8950151774],[4781.1646826606075, 4.58633223995921e-09, 4746.295380409033],[32883.69931910258, 0.06560229243102453, 15918.53398298104],[54488.384746614385, 0.44851334673655724, 186083.9729742999],[59412.922916292606, 2.206995605412775, 772847.7057780848],[51439.27963171057, 9.919169729059831, 2270773.772591442],[37546.037670296166, 41.89965431966514, 5556288.153036922],[23407.591138632848, 165.64506889060013, 12087123.034873659],[12206.793217771112, 608.7531140128991, 24158757.40670784],[4945.105339648102, 2070.526898814967, 45206697.948883034],[1230.0523601408906, 6503.028112211805, 80118750.88075264],[37.50854319707597, 18840.195481061844, 135481357.21165875],[256.5096421184426, 50312.603327927725, 219624609.15697616],[990.846975328232, 123710.59069539588, 342250218.6340727]
[155318336.86373883, 138579.51158704495, 333.5485119054267],[110205804.785001, 46145.946114669794, 25.00625670388887],[74295195.2178415, 13519.092998610507, 167.82478400258273],[47680324.04733371, 3386.6611714810165, 1248.3452192364166],[29111732.742343284, 685.8417869608961, 3753.829066466169],[16856033.734764956, 98.12553779717885, 7941.304360125073],[9197108.010295445, 6.013969423196845, 13503.654100008549],[4677970.826306336, 0.19062120838439953, 19214.261588722224],[2177919.868647892, 1.4380948585356301, 22765.883190998702],[898406.544959452, 1.2297963125354818, 21237.822705774463],[307640.48779428564, 0.5734026339920406, 12947.74249179682],[74291.76512442902, 0.13721626705951556, 1877.617129387588],[6352.410866939877, 1.1267853137613004e-08, 6384.8879506739595],[1889.4440535084213, 0.13740346930920022, 74442.1545916754],[12965.694598239563, 0.5739750050498795, 308022.6004443668],[21247.543348846775, 1.2311182925804651, 899156.0258865353],[22765.87243520867, 1.4402516154785874, 2179121.953114695],[19208.10683472817, 0.1916872186057721, 4679481.894080464],[13495.58860547192, 6.007400094156559, 9198188.82646973],[7934.285468237172, 98.11099456379306, 16854674.900041312],[3749.1620489308316, 685.9309318780391, 29103519.120942634],[1246.0469853870395, 3387.598837943186, 47656656.63040588],[167.19966688957388, 13524.200899806749, 74240723.69111235],[25.146900106027466, 46167.139483938714, 110095072.55666782],[333.6567741978718, 138653.29814159786, 155112006.68693075]
[41598672.90204071, 97826.46817608304, 92.89908109354721],[36934704.50759012, 21616.176581501844, 1.5220124143821774],[29455249.335152283, 3087.0063224314963, 232.0448004624466],[21618907.429196913, 107.99390674887937, 1014.861465830526],[14784943.308662135, 68.1823795874543, 2508.3766862740767],[9473120.269409047, 175.49708077587147, 4655.030463638559],[5689558.653317699, 149.50647319887887, 7019.456039100819],[3190196.093719322, 86.16063414797613, 8696.585758886193],[1654096.1096479471, 39.57780202598645, 8466.290556212132],[778969.7712005589, 15.267718277529767, 5495.7136393120345],[322209.747842417, 4.805524223490718, 1043.942976720028],[109233.52572575804, 0.9416134450932522, 1779.7654744385097],[25375.667526295194, 5.787713086558721e-08, 25423.059889836626],[1770.638684186715, 0.9427222269142688, 109355.84968549151],[1048.4690185435945, 4.809322230242094, 322445.39784497273],[5501.214188563752, 15.27898452674717, 779325.7709914999],[8468.361409418758, 39.60825854070687, 1654472.549161254],[8695.235394413427, 86.23403998872784, 3190239.942919944],[7016.293042504305, 149.6570368287634, 5688411.930884845],[4651.6740389654005, 175.73439712958896, 9469028.683237802],[2505.8185362753943, 68.37728149850025, 14774714.768950317],[1013.4051635476216, 107.72134293689238, 21597276.297771428],[231.50845692714768, 3085.9398321662065, 29414361.26076532],[1.4958006214113844, 21617.656803222024, 36864260.651652895],[92.95082512918789, 97852.34876418878, 41487862.641660556]
[840117.6882219005, 20673.152530192838, 18.485068199863655],[3701033.741068758, 41.027996716441386, 18.287134860840254],[5543373.384852172, 2504.609280126547, 219.06108176456215],[5831964.230341802, 3939.8479745998666, 711.2142593272262],[5076586.847469405, 3079.805987014991, 1508.9271332986366],[3889891.7329440014, 1749.4630749373487, 2476.7622765936717],[2697407.44969471, 810.8074190092888, 3277.468107144134],[1712981.285821523, 323.2781784095381, 3410.1656530664127],[998284.619045105, 114.15637213532045, 2454.66169659541],[530453.3997294509, 36.03846157743633, 688.4156549907744],[252617.14760178918, 9.767902362042712, 279.6836498000578],[104024.43607624623, 1.7396124763449048, 7248.799919073105],[34235.82431740181, 8.359527816955426e-08, 34271.857755162586],[7235.542350692277, 1.7414415497347402, 104093.63243132459],[277.8371794754804, 9.774669312744928, 252715.7273543849],[690.179371340133, 36.06114780120894, 530535.1189113293],[2456.1548101768253, 114.22868065851614, 998209.6207010808],[3410.2583975709517, 323.4936580289731, 1712435.972225449],[3276.4383716535144, 811.3940881136125, 2695798.157657794],[2475.3098864318367, 1750.8833872334226, 3886239.1891122665],[1507.6378945803583, 3082.749094272923, 5069502.747877545],[710.3753838384615, 3944.704853951378, 5819898.799238349],[218.6842054816228, 2509.7717352085774, 5525525.628976703],[18.216254504907344, 40.263389969070786, 3679668.2525426005],[18.51078369832471, 20657.81520738037, 825641.4677793072]
[14237380.890083924, 24485.305326579637, 1.485388969263998],[2774947.619181559, 45121.274636353475, 28.24337201182549],[128130.14320655767, 38855.88539388589, 167.78933103757018],[156239.90351531975, 23789.030302343228, 444.53290152972],[600129.5339317032, 11664.343830904714, 826.9131154751261],[831250.5885383529, 4818.242998377963, 1199.0784318396168],[810393.5191114672, 1723.8131733672576, 1363.1821129881168],[648885.6564215953, 544.7514439392329, 1115.8117342264447],[451448.8779803016, 154.66802692901044, 458.1593286778205],[278793.9893993891, 39.88145244689697, 4.439795995080612],[153176.29160262516, 9.089365750495949, 1628.997719509432],[73792.03043416562, 1.4343080070082344, 9312.601361873427],[29959.47313063151, 5.281936132915381e-08, 29978.527420645445],[9302.909396542447, 1.4356424549785207, 73818.07124689895],[1625.8145414159283, 9.094805045672326, 153192.32212329167],[4.3279871887815835, 39.9026305108752, 278752.9338532881],[458.779963111086, 154.74916089509045, 451253.26376157743],[1116.0963095648374, 545.0477385896725, 648370.6084531905],[1362.9349964067605, 1724.8144464154252, 809336.8447261555],[1198.5104327321048, 4821.301681743794, 829464.9754964032],[826.308031842084, 11672.624135727023, 597749.8637764177],[444.08108248524485, 23808.46934389911, 154420.6698517751],[167.54877726853132, 38894.16563146334, 130538.48256257463],[28.171499200766323, 45180.19716278901, 2790712.5447770497],[1.494354502483823, 24541.66086263499, 14286583.7034738]
[54073680.31136422, 350573.250799538, 0.14600755020204345],[19976513.058004215, 248176.52336759082, 27.04963691992684],[6382108.02087283, 135821.61797318817, 111.4747257617666],[1584401.6053691024, 60950.88294233544, 252.55869905285607],[218665.56704511255, 22974.493765879106, 415.9405243559059],[24.425768634487614, 7340.369834861888, 528.5126574528175],[56524.59568068345, 1992.3594638071236, 498.6304359635781],[114689.38895721569, 459.59887837006227, 283.2512180746138],[124663.12869593894, 90.41955639039173, 22.477526049907492],[101856.4345360322, 15.335137999591897, 246.49994389547012],[68835.48146625672, 2.256280010783324, 2118.591139782342],[39609.38160017021, 0.2477633100222692, 7598.802037713807],[19285.98155666419, 6.618861316556825e-09, 19292.708438151854],[7593.88338444963, 0.2479558627898988, 39612.73398968006],[2116.25884296191, 2.257252727725248, 68821.92690288597],[245.90091058259782, 15.340655204499607, 101800.72577508233],[22.589714393111983, 90.45213909940057, 124531.04662447488],[283.4199003173195, 459.7775574648558, 114459.82781581505],[498.607911423591, 1993.2192832436742, 56258.59871295281],[528.3114001722083, 7343.929369883248, 33.77955907854494],[415.6718578419085, 22987.111836496853, 219874.48693340112],[252.32579103417154, 60989.14665135644, 1589058.170176657],[111.3283983150897, 135920.51859664952, 6395093.495813539],[26.989280911602204, 248391.7300856108, 20007619.10540274],[0.14265037479232073, 350954.7750803452, 54141372.06242174]
[93344410.63386782, 1290006.731996688, 1.1385007418817168],[40276006.218436964, 661813.7099904383, 20.369817621780008],[16239423.432030154, 278581.15082865156, 66.33934392619273],[5976802.380209516, 96531.65511370715, 131.93769554301892],[1926545.4035749168, 27072.46980010427, 193.0711462956346],[499310.5396304472, 5888.243237136703, 212.1081587507154],[82204.4926332738, 901.8804009408519, 157.51447233823652],[1984.6791017202372, 73.46809736621839, 46.78978113786478],[6483.169475404749, 0.3070099557070887, 12.500875702542276],[17328.458355982075, 2.039391736067011, 372.91618831165243],[19276.63552781361, 1.6337474465321566, 1655.9648375819113],[14995.451576123662, 0.4160642331354562, 4480.9481249646],[9167.587183050298, 8.523216791851115e-09, 9168.526725665452],[4479.228917362986, 0.4163911785696535, 14992.275308119211],[1654.791210129433, 1.6349480640520349, 19264.046044044284],[372.4393804442122, 2.04175063008149, 17302.719138987755],[12.440370395026529, 0.30572874214394097, 6454.7141380514895],[46.84988884046928, 73.45375276176468, 2010.599916075115],[157.53059830271235, 901.9863581931095, 82459.74761188378],[212.04259699887353, 5889.783909813025, 500227.8977310164],[192.95603721846896, 27082.344474133253, 1929067.2362481188],[131.82070227033293, 96575.74746793472, 5982797.536515147],[66.25283579935, 278734.5765417162, 16252316.907141477],[20.323672061608338, 662248.485470829, 40301620.99288876],[1.1280416711523198, 1291025.3084189647, 93391869.20982684]
[113197255.73375824, 2929829.9227236016, 1.4986548369216748],[52388030.55901142, 1175805.6128919912, 13.06224671619585],[23159943.479897797, 376550.9552156223, 35.920848902676525],[9676715.080359677, 90715.67977663715, 63.77108033018763],[3761520.2467956995, 14039.612727733873, 83.01745964230052],[1326635.2405328916, 730.3437087135244, 77.57173152436516],[406074.84345214814, 82.39182703484845, 41.90191535035049],[98310.73042813272, 288.08618999439733, 2.411275655783138],[14460.348008736995, 191.6415727300343, 40.05609511139254],[183.68805838636757, 72.84838839427407, 294.50067102045114],[1424.4546688153264, 18.98257126584711, 914.60661689964],[3067.656255753271, 2.997169407480271, 1914.2651022792177],[2932.860456203937, 3.9923589609132725e-08, 2932.359046149498],[1913.943370164927, 2.9990823668450397, 3065.4374002404643],[914.181439614977, 18.992170932630888, 1421.0641654161925],[294.253093759743, 72.88781804177485, 185.91245025706505],[39.98491673479256, 191.76674824988626, 14492.30104216021],[2.421489657131627, 288.3520608817881, 98435.61230758528],[41.91338188519413, 82.59769469908878, 406431.9038651269],[77.55130100195457, 729.7048642301787, 1327492.5029060303],[82.96895396424277, 14039.134132201421, 3763328.8093243893],[63.71346352141488, 90734.54695919224, 9680111.622597894],[35.871439089769176, 376684.39993452904, 23165557.213793907],[13.030127703918394, 1176364.5295953916, 52395760.04672607],[1.4866304117793847, 2931574.1335288337, 113204294.99961418]
[106712450.89191829, 4731430.427795577, 1.2225027419959353],[51350088.86250872, 1413972.8641542057, 7.332159201188265],[23825524.025740013, 287715.8825456077, 17.733796078678502],[10588181.290568884, 25757.091685172167, 28.482569364322675],[4466119.843457432, 330.2626175519865, 33.06363516638413],[1764982.5783399865, 5845.971234349302, 25.882973536607686],[640799.1713665659, 5572.440189083048, 9.059851111500707],[206922.25264807945, 2717.003006074833, 0.5060386960944234],[55933.170394658235, 870.469481868478, 36.73193303671208],[11002.968616138227, 197.6146912224824, 158.24386513171024],[951.9084752732684, 32.856006977660684, 364.14394904997886],[40.42564288003246, 3.6179424661791697, 541.0770565503074],[447.1607549319023, 2.8763448831906575e-08, 446.85996467649767],[541.1048765263959, 3.619789225621339, 40.20205605070768],[364.03936656167656, 32.86855689030974, 953.9170300454515],[158.14849297318702, 197.69233805995006, 11013.793027523345],[36.690970156485704, 870.8609294020639, 55967.733599073035],[0.5029256119410752, 2718.4900618486345, 207006.82717716033],[9.064290912366914, 5576.437624518369, 640965.0765275786],[25.876449918808863, 5852.5432915281535, 1765226.8940178351],[33.04339233899774, 332.31290632020665, 4466275.4396105055],[28.455119777913666, 25740.681965056294, 10587567.29475353],[17.7073268904849, 287717.2770542663, 23822105.94728418],[7.312436620061937, 1414317.5799046778, 51338605.30529652],[1.2129237625738605, 4733335.242588801, 106680457.14391732]
[78652838.596252, 5252856.358247267, 0.7447887249212667],[38749622.64574665, 903617.8295790886, 3.567045404739147],[18495649.39206834, 31990.481512252387, 7.82150082201167],[8510346.35105454, 31208.204259468122, 11.528244857722253],[3750300.1251213816, 74082.25676709645, 12.024374358341348],[1568936.6374462973, 55873.64966826327, 7.838336475372003],[615450.3326435199, 24874.918790761207, 1.5116332615286852],[222248.77444944286, 7248.420555831296, 1.6284690168809357],[71731.01964479322, 1354.8317138689995, 20.293872516299672],[19619.219448941552, 146.28606770749997, 61.31708875252842],[4052.353520583656, 7.1910854379537374, 99.49147264484165],[441.5330493348893, 0.08294416085632933, 75.28968893015278],[0.0649986475469308, 3.496646815886813e-10, 0.06219201891633834],[75.31892008944615, 0.08295780736907388, 441.9797535079093],[99.47699872875431, 7.191778860567387, 4054.3621421383887],[61.288826681587885, 146.31257474960088, 19624.416839730577],[20.27690671895681, 1355.195873783635, 71738.69498761305],[1.625066803948623, 7251.054049957641, 222244.20705411554],[1.5128322043998257, 24886.79827505757, 615369.0107212387],[7.836072729492106, 55909.30973614506, 1568569.4005321846],[12.016155147313594, 74151.39046412718, 3749064.0061041815],[11.51607180177071, 31271.191157479425, 8506766.744066883],[7.808911565914689, 31920.82689590852, 18486248.650005635],[3.5569887186325007, 903397.9825055244, 38726631.59963909],[0.7392577721263489, 5253547.789198794, 78599643.89541307]
