[-17.60537276923454,-36.68149813585546],[-17.61856964022316,-36.70310664488885],[-17.624670594204403,-36.711985150601336],[-17.621681852859357,-36.71216397666333],[-17.6293910023871,-36.730652749183676],[-17.62070012801717,-36.72442621213549],[-17.632913955705842,-36.73638315502935],[-17.633211030986246,-36.73085164609437],[-17.643208483121178,-36.72018004208216],[-17.654800696062978,-36.74039823912412],[-17.646551314704165,-36.72009573326953],[-17.653215287535097,-36.70557687307403],[-17.652929975528636,-36.702285267160356],[-17.66589284772228,-36.692832271096385],[-17.6805473506962,-36.69594889818918],[-17.70039299178502,-36.699710212885705],[-17.694432193052442,-36.665964109505396],[-17.720463207518577,-36.676869342913676],[-17.7256733689344,-36.64728834936421],[-17.7396683221235,-36.65437281103309],[-17.758796869935114,-36.65656644833283],[-17.753765979951222,-36.60866495416611],[-17.782234928272956,-36.616995261458],[-17.82005412805549,-36.6290369318195],[-17.82407967485353,-36.58114997171785],[-17.851200508905727,-36.58878683664564],[-17.898443904590348,-36.57589921135935],[-17.951943518550074,-36.5737813070029],[-18.02847501398291,-36.57734150950408],[-18.146238721175994,-36.59134492192949],[-18.366672556217125,-36.65421267193612],[-18.850101955859593,-37.04931899911208],[-18.747697364917112,-38.65580329163754],[-2.746617700370481,0.8043636663229872],[-4.201217417738041,-28.371024033242993],[-8.490396141487281,-51.830831670270285],[-8.49503499304984,-49.71864084063178],[-8.61909718129303,-50.96672512017435],[-25.132993070846684,-93.14044687931984],[nan,nan],[-37.38126657635924,58.93182355004259],[-30.335260237143586,2.536710603081265],[-17.045619542669364,-8.434009289284557],[-44.68162156737421,2.9956005009890236],[-16.30138476916954,-9.233652698660249],[-14.130505332015021,-19.215009054203726],[-13.186903090515727,-18.610643829783893],[-13.346702925327588,-18.786533025765024],[-13.537834423556836,-18.708100512558886],[-13.228797982790534,-19.68985370250225],[-29.853219551365466,-11.949828740696114],[-18.5807711544712,-36.836557579745445],[-8.712844267140186,-51.77377408979801],[4.104039022922124,-90.66628118277202],[-63.30771982600211,3.32066475623589],[-59.43335755919554,22.154104781147353],[-26.074944967906198,-24.557456682742636],[-25.748471752656666,-24.078193217052075],[-26.13263898003788,-24.68055570662468],[-25.294568736248475,-25.352370220294354],[-23.895313110353648,-25.049443298148006],[2.670130121552646,-40.21284542652762],[-49.05622649821422,-71.56772783975714],[-15.722610035342822,-8.780505946922524],[-12.311386760890842,-19.421840475336065],[-13.739569198357666,-19.738055644107405],[-14.047034238490632,-19.519752449728397],[-14.005152099245045,-19.308533020559878],[-13.932219980318633,-19.201406552263755],[-13.875522274554932,-19.170028573487098],[-13.832745898952655,-19.175082119883104],[-13.795656325742318,-19.19149227233155],[-13.75870984054605,-19.211067479673037],[-13.71891303683102,-19.229524133876627],[-13.674640829638932,-19.24363061501271],[-13.625166709266033,-19.25168528499114],[-13.570575565478283,-19.25273484639797],[-13.51142310254003,-19.24629932863738],[-13.448605837812124,-19.232279855984213],[-13.383257470084512,-19.210830377890947],[-13.316604552919639,-19.18227324375565],[-13.249981402697562,-19.147059207566272],[-13.184687299416085,-19.105709137756303],[-13.122031535709143,-19.058808204933694],[-13.063275680493188,-19.0069904195331],[-13.009595613255673,-18.950911163778283],[-12.962119710457838,-18.891311364856385],[-12.921877121563023,-18.828956312202315],[-12.889804427202897,-18.76470580301918],[-12.866739569031749,-18.69949936919191],[-12.85341233667169,-18.634354936818674],[-12.850436118282534,-18.57043578400646],[-12.858325425408331,-18.50899612199798],[-12.877470991629437,-18.451383593825568],[-12.908156539566981,-18.399102289086386],[-12.950692961947029,-18.353818254858947],[-13.005360623531283,-18.317290880520698],[-13.072661821257316,-18.291646561746372],[-13.153776906598702,-18.279567178382734],[-13.251424676111377,-18.285082040656537],[-13.372384358822464,-18.31628256905986],[-13.535099500575484,-18.395021558603215],[-13.793229701296745,-18.60351101490367],[-14.205272395156497,-19.36236790856139],[-12.23409701340922,-19.305863069865502],[-9.060529833301743,-6.435929455943996],[26.42474752165342,-34.488199217387745],[-6.905718355722707,-28.63072960554017],[3.4066859995156946,-38.43959248258168],[32.162526520503576,-59.830089290164494],[133.69755843257383,-68.49688459097733],[12.197079776977303,-28.03457669425262],[3.0806413713346776,-21.15213493572937],[-4.706210444151736,-13.21436645995093],[-17.72118131882093,1.6415439981828837],[-15.855257008384033,-9.301504913378519],[-15.695456423386835,-9.301083971394487],[-17.292177509703574,-9.422929188470459],[-3.0395218832110844,-12.433152765418892],[-13.174146054094422,-8.976804143942779],[-18.187452075038124,-9.03060004419945],[-17.721469773516873,-8.371922785278521],[-17.360018178837926,-8.178285432658365],[-17.16079383140118,-8.134228927924948],[-17.05221925357593,-8.132854235711523],[-17.00566218054727,-8.137863317477603],[-17.023896363770262,-8.133911649204643],[-17.169192232852637,-8.132000454298732],[-17.776138441657835,-8.411487339649074],[-9.200052867982995,-6.216221404346069],[17.736570409144736,-49.24958550610765],[15.38935561732432,-51.04004830159524],[-14.056869968273391,-18.95982606067338],[-13.30711420475002,-18.305096001656747],[-12.906570096332244,-18.402823476158996],[-12.823273560292112,-18.634889085697434],[-13.150380298792792,-18.251548243302338],[-7.014123353226133,-28.765749985930267],[-6.102414542889394,-29.069550815657212],[3.3099936628081688,-38.55113488333189],[17.025779896880106,-49.88364968043174],[35.547351833228234,-214.0821005226038],[nan,nan],[52.41873726123975,45.27842958702708],[-54.14605010088092,43.28792670292252],[-62.115288837384455,3.5696406805279257],[-28.258346803185493,14.650247604752765],[-31.137236123012855,1.8051712156950819],[-15.05291534858507,23.119346053643913],[-18.968086108795124,0.96829440526298],[-17.919808018680186,1.7230975336722891],[-17.853112792846353,1.7391647681455875],[-18.408170532825913,2.0963347811338786],[-7.579226204696777,7.807835927990735],[-7.449585230273792,8.724816828258364],[-7.865481019966307,8.923126514334632],[-7.486822030034492,8.667280208032892],[-9.56470047317764,1.2104722897135067],[11.18993675428569,7.977475663463307],[6.619749726128556,25.695073375891837],[31.633764210807083,43.07474423369714],[31.768767395284215,42.1561003562295],[64.92335877128589,171.49059147605973],[nan,nan],[nan,nan],[-5.674442486430911,-319.1645369063328],[-24.550683792340205,-24.3885980444232],[-16.843666261489467,-8.549451315623488],[-16.710391033336258,-8.211348530807268],[-17.634407731544528,-9.411088953007182],[-18.103847195345484,-8.782829167197512],[-9.19734266404968,1.1489120057999471],[-8.683347781144741,8.56061913920074],[-5.192674715804668,4.0238536805760665],[-9.918331449206276,1.1472299083055586],[-9.54737572956034,1.0670578774480781],[-9.35053106918013,1.4006281945411585],[-7.576234135998889,8.269397992597796],[-27.260370230270137,13.516052781084838],[-4.438134189589033,2.7103619145853557],[-16.78215671596715,12.63079007320239],[-18.10483765717531,11.663344607285469],[12.549641138195694,-27.996985642527758],[-7.237415991588684,-6.287752767004689],[-7.621889928637163,8.162710935780597],[-18.031252733074968,12.425332193955931],[-9.257962928242256,0.6212554751044237],[-17.758724477738298,12.610240076262262],[-16.65491118138893,12.572024592410274],[-16.43186965050861,12.332501224459772],[-16.39424294401984,12.165152596749554],[-16.40793405510101,12.05682574319403],[-16.433562314658047,11.987484265175617],[-16.457569931530198,11.94410385113203],[-16.475787078268027,11.918278600766365],[-16.487484293262945,11.904564377106858],[-16.49329751219895,11.899452557323945],[-16.494295222306594,11.900676255046314],[-16.49148590264388,11.906860944453681],[-16.485586361060882,11.917386436210203],[-16.476985538959333,11.932349492591216],[-16.46588138437045,11.952528339482264],[-16.452605923593005,11.979248007961374],[-16.438091380278976,12.013996548403437],[-16.424316475818227,12.057693371977058],[-16.414313705315127,12.109869967236255],[-16.41126958076759,12.168639620456151],[-16.417523972705062,12.232542836627962],[-16.436790755366477,12.304946565037387],[-16.48336309489902,12.39747456854819],[-16.591450472812873,12.516102892560232],[-16.767526747320833,12.620201307002985],[-16.901539754560904,12.665705597832787],[-17.658953179824966,12.641401348583395],[-6.352675305703436,8.436899001703095],[-16.35053890312824,12.417517082255033],[-17.33516499285167,1.0264061006591785],[-4.55512631155209,16.196711384681358],[-7.172731275840369,8.32786106761125],[-15.061850089972603,22.45036223183802],[-14.524492517076064,24.022233173359595],[-14.023358906842132,23.56370199508898],[-14.023900354184148,23.279937636088622],[-14.140293096807396,23.12849538350848],[-14.278465642068433,23.055318325968933],[-14.41036902190709,23.027098438937646],[-14.52739308559877,23.024388713096464],[-14.627593782448562,23.03563999858055],[-14.711248978758702,23.05386569376908],[-14.779590180801412,23.07478300100523],[-14.833976585402677,23.095667819280617],[-14.875740971216382,23.11481774990852],[-14.906102241889094,23.13118937697742],[-14.926119793377751,23.144178731232465],[-14.936655448402,23.15347527123412],[-14.938370392452013,23.1589883732513],[-14.93174552917795,23.160803701711203],[-14.917083152795678,23.159152469414057],[-14.894535038590643,23.154405503462645],[-14.864128321317336,23.147083390044536],[-14.825806576256172,23.137884222485464],[-14.779484869199395,23.127711642070892],[-14.725102053124226,23.117733128835173],[-14.662707137059126,23.10944195000267],[-14.592578896455109,23.10474326469968],[-14.515408319953439,23.106059418783065],[-14.432504516533117,23.11643875095622],[-14.346179602160792,23.139663605589426],[-14.260357523418277,23.18035365292596],[-14.181461259249938,23.243946943136592],[-14.120089281407699,23.33645350359756],[-14.093621054874758,23.463677347957482],[-14.131254072045772,23.629247173104957],[-14.283585367766976,23.829643432573782],[-14.644275612007817,24.039665867452054],[-15.383369314945082,24.1420113200572],[-15.958315327562916,23.46182264109383],[6.896353432501984,16.426721090675414],[-8.01354381728389,33.173853196137415],[-7.937386148014128,32.84980693203678],[-8.163313200405232,32.7971431344236],[-8.362709721328239,32.82754576856006],[-8.51600523841047,32.882970624082574],[-8.630488086488088,32.942381236435395],[-8.71473208712777,32.9976210483467],[-8.775820774686103,33.04567584233504],[-8.819262777193996,33.085456993267975],[-8.849389737828776,33.11698211320477],[-8.869781530423896,33.139840263077225],[-8.88297558037015,33.15383223878768],[-8.890968674636305,33.15960033806351],[-8.893753212491482,33.14881634692629],[-8.880498250617702,33.10477494985637],[-8.826538946604725,33.01921370958094],[-8.658818536555513,32.854063670111856],[-9.200244276372882,33.20703676442431],[-11.07968752639277,54.719151608536734],[-11.124791713758182,54.78128916342153],[-8.516024423279797,33.354784062076824],[-8.750902471580952,33.47821289514608],[-7.445629035813383,50.003219001577094],[-12.25012751912134,20.23941590285659],[-9.272443453263683,33.527835625927565],[-8.344567769490759,32.65440037062629],[-8.892038163496487,33.2066199332613],[-8.802705267914499,33.25931450566656],[-8.719014907719076,33.25910205810363],[-8.676487597143108,33.25370690684113],[-8.719232814190638,33.26061775719491],[-11.336707130185157,55.06437319411939],[-8.348952339666374,33.34628341388643],[-10.685280954965505,54.198777785480054],[26.484231082727455,30.510667408583625],[nan,nan],[-11.17822963328255,54.85192836114283],[-30.538163363233537,29.494536141247416],[-28.93462274644958,14.565594979278544],[62.46838481679049,75.4937818783433],[-15.911377668605345,23.69007389687665],[-30.08685511785342,50.366782419908986],[89.8534412403473,13.810264352158244]
[-18.048847163418785,-36.55755357279108],[-18.000677766471487,-36.55972867900232],[-17.95533830788429,-36.54895843057238],[-17.918858097802328,-36.55004372672779],[-17.892208573361362,-36.56828239015973],[-17.876629660064392,-36.549426095322666],[-17.859149814005296,-36.57021741326459],[-17.845944449909453,-36.5702675643575],[-17.84543642408159,-36.578140015225756],[-17.831357147208685,-36.56940077748648],[-17.83611988728967,-36.59198798968046],[-17.822106011617503,-36.57521873007739],[-17.830890160406533,-36.5957106482414],[-17.818064296532103,-36.597554790047376],[-17.833934697224976,-36.609137172631996],[-17.828433897047496,-36.59312449711609],[-17.833917698634774,-36.58510209872548],[-17.850424584769016,-36.60977868894497],[-17.836684629493185,-36.587927692720115],[-17.863684656440658,-36.613560497330454],[-17.86680749728583,-36.58220986622897],[-17.87607454374129,-36.573046091528056],[-17.89379978396702,-36.58259664963862],[-17.92399591122044,-36.58622866833452],[-17.935641601713385,-36.57140094773761],[-17.9711969720661,-36.58238313291678],[-18.005174748930123,-36.577869467314855],[-18.056921963377203,-36.57190771975643],[-18.13112268601151,-36.589401821556734],[-18.281385320951685,-36.62138810807347],[-18.600253488492637,-36.82451074295572],[-19.298648899393534,-37.908413152679806],[-17.23564894448638,-38.20235277462057],[2.6342100954505887,-39.76621409054337],[-9.208747473622466,-51.809627884592864],[-8.677213341650914,-49.60776806223012],[-35.13799841472841,-68.93051470185314],[-41.70746347530565,-75.04869915051181],[nan,nan],[-26.793288756736114,15.503105357480916],[-18.163980000780334,1.1860817953099425],[-17.868394168378178,-9.155911001848674],[-16.78882414196972,-8.110710804805205],[-13.226488294279884,-18.431827840609394],[-13.24115888737716,-18.889777662891106],[-13.506539404859122,-18.9481131184579],[-13.685438622815768,-18.854926389022896],[-13.035079765120257,-19.646152476595642],[-20.741853859897173,-24.242532526133854],[-25.949190709529685,-25.272805781715874],[-26.147370836509804,-24.728000316623206],[-26.027366709347113,-24.453081311247956],[-26.04187249547535,-24.478918156714546],[-26.15566475164486,-24.76165944527431],[-26.056318816639134,-25.202018836117986],[-24.756267990319177,-25.290053654113102],[-77.4160646550008,19.457583292615148],[-26.29012965667382,0.7776951275080899],[-7.15735439687486,-29.512128083071318],[-19.185621726442452,-38.51739631766147],[-17.226768603188464,-8.38456388177504],[-16.800339226216302,-8.275408495428232],[-8.543306811689149,0.9899507262599273],[-4.985416081664684,-14.040229457509367],[-13.334045510611833,-19.700246374836905],[-13.94441610248389,-19.620319158316992],[-14.011449454614688,-19.410278909063585],[-13.964014687478718,-19.285690792390074],[-13.910123422171239,-19.24021622412392],[-13.86463289504588,-19.230184304162755],[-13.824462116399381,-19.233506145385032],[-13.785309629031117,-19.243650838331437],[-13.744654121511092,-19.255714448559804],[-13.700962432413123,-19.265740979249188],[-13.653245075204568,-19.271700460758062],[-13.601299783083398,-19.272422490480352],[-13.545381762068814,-19.26713882562269],[-13.486021973730246,-19.255507264460874],[-13.424026674325034,-19.23746141157122],[-13.360332945593168,-19.213096799422573],[-13.295982789949624,-19.182662497730238],[-13.232065448810626,-19.14650239708003],[-13.16968254515748,-19.10501733920441],[-13.109933121813349,-19.05867446451371],[-13.053890336704502,-19.007978265966592],[-13.002568710023947,-18.953474776725148],[-12.956967745696792,-18.89578283236455],[-12.91798967820489,-18.835548717369086],[-12.886471167439328,-18.773510066493866],[-12.86318648415563,-18.710485041623862],[-12.848806843013385,-18.64735277408199],[-12.843898180390076,-18.58509664046179],[-12.848973743627303,-18.52483688949818],[-12.864434958747824,-18.46772207208277],[-12.890610952123929,-18.415058370627825],[-12.927835211090892,-18.368288378105095],[-12.976489539573642,-18.328979902751467],[-13.037061671430344,-18.298969148333626],[-13.110490919278815,-18.280612355006543],[-13.198614248049505,-18.27709656519978],[-13.305318814428478,-18.293775826243504],[-13.440487172655658,-18.342492628428793],[-13.632920676469247,-18.45987327967821],[-13.981956060822647,-18.83172024280013],[-12.607582437550823,-19.543452563450863],[17.6939414443247,-42.189762206662564],[-30.649931233601166,-153.89066676827858],[-17.808163926965268,11.41397965939807],[-8.697850872785468,-6.015831696447987],[-8.652496567439792,-6.350678474424283],[-8.806232335922402,-6.623355741258463],[-8.341676735260553,-6.688490362366663],[28.176000580988248,77.73949945019801],[-17.778865026047836,-8.41961970686203],[-17.092179241232344,-8.182426304267896],[-43.693177328878285,2.8248725424103354],[-4.856647715071485,-13.319500156164231],[-18.1224999619271,-8.822882843948179],[-2.1155370618581633,-12.851359232382366],[-17.809678827661973,-9.376919069317507],[-3.7695816113256053,-13.794422663277448],[-16.966009162775816,-9.424251786569233],[-18.091233310319403,-8.760883007721171],[-17.558312165451117,-8.266419652077298],[-17.24476134811849,-8.14523343129086],[-17.08633344404695,-8.127500803558902],[-17.05978782314887,-8.124912412726596],[-17.37218315628596,-8.174201466959893],[-3.5359146735677567,-13.512736392946309],[-13.283026399360978,-19.72309576531121],[-13.400566953808262,-18.384181642061183],[-13.379834978982096,-19.034174264200704],[-43.53512111415015,-12.956105540010515],[-17.578550716110254,-37.24953057041257],[534.3641588973722,-244.68526940519854],[nan,nan],[-22.347267810404873,71.35011349813622],[-62.48649533254682,-17.490065015873636],[-15.7702152393284,23.98745552874852],[-16.74080684868894,12.419578795709457],[-17.725532405092373,12.166706359530016],[-17.85298786476451,11.813468262815748],[-16.315013871404815,12.141991336949118],[-18.83390566193825,1.9688158289807594],[-17.948580256055756,1.8914797465848894],[-17.90583185822756,1.6483801479672837],[-17.93656685095027,1.5489668707409323],[-17.915569438915384,1.5479996658385842],[-17.856044335129695,1.633029209317487],[-17.83785150861014,1.809330073600137],[-18.029909529072736,2.035309117820963],[-18.76718278162489,2.014298014575941],[-17.757440885384554,1.7801967079071237],[-9.855755927670955,1.3469173199582585],[-9.379202461724836,1.37484189892464],[-9.357336381775962,1.3927135901833123],[-9.618335895521064,1.4321956051523506],[-10.129332442193428,0.9031604834571492],[-7.546686923301798,8.798243484488301],[-7.78241600286775,8.344149166969101],[-7.90947153549011,8.395618956619737],[-7.660919607289978,8.441483453927903],[-8.221156866977498,8.918684261874697],[-4.407948670265107,16.429715818614746],[-4.468453575360316,16.729444235192226],[-0.057012564143504474,24.435212659899125],[17.236899289193012,-16.18354688127762],[-11.143227426978473,54.80422119908708],[-8.725533413971256,51.643303256748275],[2.4414939874647352,122.16648192824897],[-56.658877436533984,-162.13395793706607],[-8.819916875353371,-49.842900517356554],[-6.856081997692263,-30.17719239760652],[-8.293554769700833,-6.2779138504456755],[-8.734792813538808,-6.424062140564135],[-8.448382585327366,-5.835135744962461],[-9.39924755300227,0.9468529592271571],[-9.407553047567463,1.019661221842835],[-9.490642450123614,1.4476273031466023],[-8.123037196217167,8.302134653183131],[-17.724116024683077,12.624220546899087],[1.4780994729378825,-36.55553671910795],[-16.51099659351691,12.043216874303566],[-9.13503250591186,1.3028467276720739],[-16.489140815891925,12.218840293316477],[207.643882117556,-439.4087365823463],[-17.220725979207888,11.067140739516484],[-18.26947190617238,11.84659668369157],[-16.90580189044194,12.671913377132686],[-16.496267251973602,12.436383483074414],[-16.404189546176163,12.25111106736981],[-16.394857104641414,12.130527032445],[-16.408064163886227,12.054888352989328],[-16.424116758755183,12.008630818524505],[-16.436743998269964,11.981993423523454],[-16.444726759405132,11.96854121410169],[-16.448649930701578,11.96390992011742],[-16.44957024394567,11.965150033824731],[-16.44839738283562,11.970426077804593],[-16.445630964985092,11.978939739501508],[-16.44132526812513,11.990942560530184],[-16.43525307132269,12.007729607579183],[-16.42730393331278,12.031493750020083],[-16.41817112565756,12.064843938483943],[-16.410153989760413,12.109724828612546],[-16.407241225976918,12.16571098735558],[-16.41321070255069,12.228484155581365],[-16.428986341080204,12.291387739925467],[-16.4550894771842,12.354051541269625],[-16.50757505600062,12.435567728244669],[-16.661706212503834,12.569317082919698],[-17.07727517613463,12.69636234442498],[-17.423817447292638,12.687413514608165],[-17.15915120499515,12.706299622138918],[-18.412848744124876,0.7776413733538666],[nan,nan],[8.272741725094871,16.09114504355413],[-7.921979702114856,8.06730003455813],[-3.279064449459456,15.631168702992015],[-12.063641743353763,20.149139189067192],[-15.006655643369939,24.148799570050517],[-14.104462138676523,23.711209320477142],[-14.00054618090201,23.380429203776277],[-14.078604764819175,23.19161278768627],[-14.200827404202027,23.09153718124864],[-14.32601478812241,23.044013379111295],[-14.440667818602352,23.027192345375084],[-14.54075525567491,23.028040531956673],[-14.62557305185855,23.038513778207843],[-14.695698694521594,23.053630563657876],[-14.752216066922559,23.070239952230036],[-14.796268695009106,23.086320655668775],[-14.828929303331073,23.100593380993296],[-14.851148499706639,23.112284988497006],[-14.86374396856542,23.12098132182561],[-14.86735452491752,23.12651058151067],[-14.862475255391002,23.128909220158377],[-14.849446102376406,23.128375753994742],[-14.828481357446007,23.125262275784568],[-14.79968662790717,23.120077290040363],[-14.76311329790226,23.11350829922242],[-14.718783948677123,23.10645008427013],[-14.666752090653091,23.100044904424905],[-14.607200150186996,23.095742291475705],[-14.540544182696433,23.095382625527424],[-14.467595308925258,23.101273535868952],[-14.389762558229942,23.116293744693387],[-14.309423700313092,23.143958428634175],[-14.230489728123548,23.18852904133726],[-14.159207875877259,23.254929601434725],[-14.105721862719225,23.34854120568344],[-14.08636891594798,23.474436286472578],[-14.12822134256907,23.63567809765743],[-14.277566241391012,23.828933473436745],[-14.618925883029156,24.032119342513816],[-15.306840588824148,24.147198502619553],[-16.012113575295622,23.616984152029158],[-37.34820201505503,16.56369170709136],[-8.197877140072087,33.28958092186196],[-7.904304437647188,32.88527117080246],[-8.110340067416804,32.80215959824215],[-8.310810647480274,32.8184489591232],[-8.46896536626889,32.86701164279102],[-8.589088806333391,32.9234101256359],[-8.678987743866513,32.977997074269304],[-8.745418043514393,33.02695406604876],[-8.793796255150882,33.06898566257915],[-8.82831556042497,33.10381668715591],[-8.85246863243663,33.131800749796284],[-8.869002580939002,33.15287136341212],[-8.880009288015954,33.16794936231578],[-8.887419892739922,33.17739517698172],[-8.892904784567522,33.1786599373067],[-8.896317931839656,33.17116253292492],[-8.896970197750582,33.16048016630192],[-8.895601423879372,33.148938371588734],[-8.888645086278665,33.124037864400194],[-8.861048667223173,33.06838391825103],[-8.81670448912549,33.006953680418526],[-8.84522075395587,33.04434462244158],[-8.895467133536535,33.147262407904],[-8.886440055283401,33.21648518933566],[-8.843462904474318,33.248281556464],[-8.788683191406658,33.258520758013],[-8.72946470051453,33.25597751955324],[-8.669937277048584,33.245664824580096],[-8.617105150123047,33.23348162001388],[-8.585721192187366,33.22808767791102],[-8.621423317002876,33.24282286543606],[-9.062791360543283,33.24140821379295],[0.90456902632914,23.20724546995647],[-10.922554147031367,54.513110427030476],[13.544425105164224,29.19730908031116],[nan,nan],[-53.54816531725037,42.21457773818529],[-0.9396587211167453,36.28837357993662],[-28.913305583916294,15.66087147110952],[-103.93442837225663,28.669245054566154],[-4.677511127483196,76.59877031917233],[-13.757020687581226,-18.85348799172401],[-3.8342445441293247,45.54498377521221]
