[-0.1640005387262422,-0.03139049963363626],[1.6104048745670423,0.005969717341990129],[1.5220881979273027,0.1443260121074868],[-0.24604849875256352,-0.06936720475202957],[-1.1814869833134953,-0.0014434243203250178],[-1.1665585329599704,0.017064025499989584],[-1.0100058749318324,0.09813867636009135],[-1.1838145132779523,-0.004139497587373106],[-0.5812457108879148,0.15798563530270152]
[1.9840147984077336,4.301443299544035],[0.0718072670864385,2.872945634269966],[-0.13790701104445421,-0.008761040364662822],[0.10689242181189293,2.9049304718041213],[-0.8458241165768214,0.07941697066231104],[-0.07658647524323864,0.0723238289417297],[-0.12250635693573296,0.005039170629791735],[-1.1859595990693221,-0.0031688265711681883],[-1.1618261416329667,0.02111329036361429]
[-0.09797226425128139,0.03173992425480774],[1.6032648165460253,0.002828903265283249],[3.6033218722292224,5.325380780456091],[-1.1707572675988882,-0.0009144870618450728],[-0.13070660591432554,-0.0027950639166949313],[-0.12573018611772127,0.0018182305929435],[-1.1664171441815108,-0.0006452188770905247],[-0.6289056233550259,0.14373854291593918],[-1.0127305413865062,0.032875802300703666]
[1.6076107679374874,0.002382136143057231],[1.5875695176498819,-0.0009036248045349027],[-1.166762802754626,0.02093250998131446],[-1.1872812158859714,-0.00018585800472467216],[-0.1282879522444468,-0.0006029886717043081],[-0.12573250414024467,0.0018159820857105392],[-1.1635988884252932,0.025221486190659156],[-0.11913058562827084,0.008613934685117727],[0.09298761281309567,2.891319697048267]
[1.6048951186859775,0.012543888395157554],[1.601453991875734,0.0014332604231383824],[0.09967789264277255,2.898257638187314],[-0.12460108989235823,0.002924763596145753],[-0.1257289062913233,0.0018194721070482539],[-0.12271940284211828,0.0048199427800076095],[-0.08058513957631501,0.050398870931710776],[-0.11921747415314887,0.00851823774524562],[-1.1674069556194475,0.014170723210763455]
[1.6091252568149834,0.002578048336104101],[-1.0270920676531405,0.027670152421919218],[-1.1830153282059415,-0.0012507501605379312],[-0.16052908479180564,-0.028630087719480696],[-0.13314015562081483,-0.004900058047625925],[-0.12259416025004431,0.00494869448493554],[-1.149901397972885,0.00045888271218898907],[1.607086675946956,0.002073114699275077],[-0.1257231960732988,0.0018250116421557102]
[1.606636887807946,0.002125318010620882],[1.605071474989402,0.0020142930479590867],[-1.179126676290091,-0.0009286010753521597],[-0.5915866947762553,0.15582722381326508],[-0.16570065402451312,-0.03276838460347328],[-0.8885541499291825,0.12774623435340834],[-1.1892022935632498,0.0012347800855476137],[-0.13783135467230145,-0.0087038157646479],[-0.12258367057876943,0.004959493788649037]
[1.6039749039179794,0.0023988228504523345],[-3.6988019318876986,5.4947653241235805],[-2.422680001876994,4.727317884992482],[0.10789691781866625,2.9051846347611336],[-1.1785893938771594,0.0046752189734804],[0.09400921662970847,2.893147300007297],[-1.181920065617825,-0.0013725601984786446],[-0.12262407188081445,0.004917913712910418],[0.10078132421482433,2.8988039855606846]
[2.609982151181601,4.785494172942891],[-1.1250346221145948,0.0018490299414538336],[-1.1779433245170599,-0.0008848004980134992],[0.08207590261321117,2.879167982138919],[-0.9634951397072276,0.04223315952232293],[1.5993267997393295,0.0025430157543936873],[0.08049843361490722,2.8797599611639937],[1.6068266198088828,0.0021629754606348264],[-0.14613012707742085,-0.014929870295383493]
