[-9.6766322735849,-16.02798648885095],[-9.695184365863184,-15.99912606047157],[-9.715164984072214,-15.96660025655226],[-9.73681761027742,-15.929567062181366],[-9.760441546875489,-15.88690896112031],[-9.786408533664279,-15.837111972507941],[-9.815184803419175,-15.778076090004635],[-9.84736212819029,-15.706806740091386],[-9.883700920554707,-15.618892267075985],[-9.925189275514597,-15.507575501306828],[-9.973128110892151,-15.36200466257268],[-10.02925551611465,-15.163700528290459],[-10.095972554282794,-14.878779411620418],[-10.177054395450483,-14.438969484579186],[-10.28209977047054,-13.69015209518771],[-10.468070496636674,-12.266451500558675],[-11.059461501676687,-9.954092667173796],[-11.894264552825408,-8.47835206220677],[-12.347358342691258,-7.978421558745441],[-12.570669699861044,-7.784782207808415],[-12.692920833176515,-7.69433621616302],[-12.765238473722292,-7.648192501193565],[-12.809204525586068,-7.625469501237635],[-12.834811186156552,-7.617773184305849],[-12.846849080417817,-7.621784070789796],[-12.847416319240033,-7.6366646937982],[-12.837079678414854,-7.662769690870191],[-12.816108213425707,-7.699498515321494],[-12.792774273945916,-7.731453176727722],[-23.61836780474591,-9.883663065335805],[-23.607303687439934,-9.894781357938394],[-37.112854791164814,-12.188119122645178],[-73.06700426059382,-17.194512702227577],[170.60867268962625,-16.469960698089412],[28.93280995989781,-14.704527712330448],[9.820129167776255,-8.930974254479242],[8.874651621389255,-8.818637961785724],[3.181140907604661,-5.809417339506188],[2.9841257648430983,-5.835478149267101],[2.6937984326404343,-5.754522967508753],[-1.9912099982543485,-10.933165385692995],[-2.2298883969725765,-10.650936893896109],[-2.558121980058982,-9.98897151359164],[-3.5896127781624148,-7.042981874128283],[-4.9677558549122,-5.298671189633631],[-5.201842887393865,-5.153211627307699],[-5.2805468978733865,-5.116414155233046],[-5.319912722595644,-5.102114718434704],[-5.344648917153779,-5.094968839609917],[-5.3628419112117,-5.090411461448913],[-5.37781174805179,-5.086704954115886],[-5.391122548842559,-5.083091988399198],[-5.403580880516945,-5.07921571004844],[-5.4156292429325505,-5.074900103552758],[-5.427521085022251,-5.070055584362376],[-5.439405915373548,-5.064634645018002],[-5.4513736157548465,-5.058609619410203],[-5.463478784438703,-5.051960969936118],[-5.475754689891348,-5.0446708551114074],[-5.4882215442594635,-5.036719444940056],[-5.500891537570529,-5.0280826912406695],[-5.513771956226975,-5.018730861449713],[-5.526867130654358,-5.008627448621456],[-5.540179643901572,-4.997728230263638],[-5.553711057527223,-4.985980333746364],[-5.567462309253845,-4.973321210073235],[-5.581433874641009,-4.9596774408235],[-5.595625746184058,-4.944963311820603],[-5.610037257226371,-4.929079086280505],[-5.624666758070797,-4.911908904529662],[-5.639511137430345,-4.8933182234230665],[-5.654565168566482,-4.873150690372437],[-5.669820643621672,-4.851224323491722],[-5.68526524597954,-4.827326833278731],[-5.700881090487847,-4.801209881148835],[-5.7166428393802455,-4.772582011754369],[-5.732515273713359,-4.741099922812113],[-5.748450162924499,-4.706357640292696],[-5.764382232514417,-4.667873038571404],[-5.7802239727722435,-4.6250709745404945],[-5.7958589633192465,-4.577262080128611],[-5.811133307646942,-4.523615951277533],[-5.8258446812450115,-4.463127067402681],[-5.839728410292527,-4.394571228718555],[-5.852439947844577,-4.316449597693206],[-5.863533187144236,-4.226916545490145],[-5.872434442235967,-4.123686551614112],[-5.87841310607751,-4.003914734522625],[-5.880553057039111,-3.864046422130965],[-5.877736382661161,-3.699636968844115],[-5.868668778780137,-3.505163469066704],[-5.852016653727989,-3.2739112558286596],[-5.826811382482788,-2.9981860833427807],[-5.793414603399518,-2.670513729180094],[-5.755361722060392,-2.2872345313070865],[-5.721478834757171,-1.8560413543695307],[-5.704780877618433,-1.404424705815138],[-5.714493522762716,-0.9758652801448815],[-5.748373384306007,-0.6076846901580971],[-5.796089662834856,-0.31345007108307493],[-5.847653548940386,-0.0867782701742329],[-5.897141871017231,0.08631604437606945],[-5.942098342536032,0.2195178686400092],[-5.981997871275974,0.3236446768310733],[-6.017162962701828,0.40659036180992225],[-6.048201327004045,0.4739613499909828],[-6.075756936210658,0.5297263993380531],[-6.100414979002944,0.576716664102405],[-6.122674872144969,0.6169772151024455],[-6.142950761045593,0.6520065775694426],[-6.161581594410543,0.6829189252213589],[-6.178843304747371,0.7105544710302233],[-6.19496023839255,0.7355554058013368],[-6.210114943097916,0.7584188319742626],[-6.224456213266557,0.77953419006325],[-6.238105579166136,0.7992101035088568],[-6.251162500232376,0.8176939064563761],[-6.2637085135723005,0.8351860406472691],[-6.275810553908662,0.8518508065633212],[-6.287523619238617,0.8678244872108833],[-6.298892920871376,0.8832215554646325],[-6.309955624838569,0.8981394658418975],[-6.320742267761335,0.9126623883215883],[-6.331277911079461,0.9268641440274993],[-6.341583082617518,0.9408105327145677],[-6.351674543887667,0.9545611945215018],[-6.36156591163593,0.968171112193647],[-6.371268157619076,0.9816918372440228],[-6.380790003022181,0.9951725032087412],[-6.390138222480652,1.0086606789590786],[-6.39931786773025,1.0222031024142042],[-6.40833241963664,1.0358463312562507],[-6.417183874507641,1.0496373403102892],[-6.4258727688177935,1.063624093273684],[-6.434398144941325,1.0778561139515104],[-6.4427574582949525,1.0923850822121397],[-6.450946423444282,1.1072654798320345],[-6.458958795716625,1.1225553142216216],[-6.466786079298498,1.1383169514519762],[-6.474417150698274,1.1546180955266934],[-6.481837779292216,1.1715329602796938],[-6.4890300201384274,1.1891436930293096],[-6.495971443369228,1.2075421261437875],[-6.502634150077672,1.2268319609486409],[-6.508983504324944,1.247131525168624],[-6.514976480275927,1.268577301117891],[-6.520559478042996,1.2913285074730578],[-6.525665393710229,1.315573142128585],[-6.530209618949046,1.341536094582897],[-6.534084471830658,1.3694902489710938],[-6.537151269154517,1.3997720177670638],[-6.539228750687308,1.4328036109317965],[-6.54007567784414,1.469125865113032],[-6.539363779942657,1.509448200278913],[-6.536634020262357,1.5547274618054772],[-6.531222595842771,1.6062977460636225],[-6.52212879183933,1.6660951343348902],[-6.507763279059972,1.7370707586606986],[-6.485429426531799,1.824008066520728],[-6.450143673276821,1.9352978799368745],[-6.391586537569231,2.0872984652324913],[-6.284728185724631,2.317047038070032],[-6.053047733190103,2.730142698490048],[-5.388034349069717,3.761112775198467],[-4.399735705918905,6.084557322817963],[-4.390745228259432,6.991663708606068],[-4.447312786880508,7.244887880451923],[-4.485236036077662,7.34155610242269],[0.49658611940275077,2.4406688403404093],[-0.09606706589884631,3.074886391346954],[-0.11844394718042683,3.1035941942506176],[4.1329917956919395,5.621232492564915],[4.091134911854708,5.556147254176973],[13.71852119299286,9.823693155400749],[82.83978844088934,-12.298894729110039],[-74.23003524143743,5.802145692007837],[-34.875633099355156,11.281521248475899],[-22.302937083834877,10.021460474954011],[-22.27411556794989,11.914119628659734],[-12.028804010628884,8.777305620288258],[-12.041192858727701,9.342194909213273],[-12.089066622905491,9.765905445290617],[-12.14346002198171,10.052444059680111],[-12.19046350265022,10.242366216524427],[-12.22771611097779,10.370969562538388],[-12.256599702489583,10.461079644132704],[-12.279052804469416,10.52650399228673],[-12.296717415856053,10.575603467882708],[-12.3108274423091,10.613559739528913],[-12.322277635718557,10.643680944278126],[-12.331712897401943,10.668144056726897],[-12.339600833112145,10.68842343324911],[-12.346284278473208,10.705544510776438],[-12.352017913397425,10.720238024276256],[-12.356993524012008,10.733036386143283],[-12.36135750290136,10.744335458915105],[-12.36522303230108,10.754435144807042],[-12.368678689552155,10.763566603259171],[-12.371794581662968,10.77191089732649],[-12.374626788943468,10.77961200079626],[-12.377220592714218,10.786785991029548]
[-9.664325369821677,-16.046460223518423],[-9.68214114125401,-16.019558453391653],[-9.701305908368736,-15.989336776472928],[-9.722048637433742,-15.955048688103357],[-9.7446504894722,-15.915709075163397],[-9.769459445606955,-15.869992542521501],[-9.796911793459785,-15.816074905221495],[-9.827560206213713,-15.75137937278656],[-9.862112746456319,-15.67215319273459],[-9.901487149716457,-15.572729259244612],[-9.946886391097546,-15.444167268658493],[-9.999903497191747,-15.271588098759596],[-10.062685240281072,-15.028517142125747],[-10.138308276534413,-14.663685894243633],[-10.232653367309787,-14.066763765487773],[-10.370568194225315,-12.975644862626428],[-10.735989595942018,-10.938659408698543],[-11.577288607498772,-8.931577059919553],[-12.172319892206875,-8.15657714174225],[-12.457461571981796,-7.884196570119578],[-12.601902873449642,-7.770686313736332],[-12.67814907121032,-7.722433932938682],[-12.714703488632656,-7.709953139854627],[-12.722764099742001,-7.7236861899556555],[-12.705189976223533,-7.7616989732778405],[-12.66026166312657,-7.820509548862586],[-37.373336230262446,-11.373274695581948],[-23.537874372273603,-9.956304509646927],[-37.03535845721862,-12.314920951271862],[-73.26201618223445,-16.765170048772752],[98.07673516737061,-4.917695923463685],[14.88559586609415,-0.3079872949470563],[9.578209805725235,-9.012808919986126],[3.3802814099949385,-5.751572646457982],[3.0878592683603303,-5.833827485108665],[2.8225516051411152,-5.803855177145355],[-1.9430753327312429,-10.973064993800246],[-2.1283023766781453,-10.788011046697825],[-2.33541184314645,-10.476973262445037],[-2.6509187427277445,-9.735730092639077],[-3.401991632872599,-7.464472607830024],[-4.666603399297212,-5.545154485780419],[-5.03075163649446,-5.2617796433447275],[-5.1589777998900725,-5.186268395503965],[-5.222969504218539,-5.155358962182231],[-5.262238081539312,-5.139372378647451],[-5.289940759551723,-5.1295252026645795],[-5.311555996069216,-5.122448694967165],[-5.329715610025257,-5.116634134725875],[-5.345814674637032,-5.1113339357048435],[-5.360647510460997,-5.1061504074452255],[-5.37469154592473,-5.100860071193177],[-5.388246164888849,-5.095331009740516],[-5.401505638303369,-5.089481044362918],[-5.41459968187994,-5.083255326656718],[-5.427617084301718,-5.076613760548361],[-5.440620016353321,-5.069523647689833],[-5.453652981401287,-5.061955214589048],[-5.466748568129744,-5.053878771203045],[-5.479931232723274,-5.045262803514079],[-5.493219828264735,-5.03607259783079],[-5.506629318182107,-5.026269151972097],[-5.520171941230543,-5.015808220252175],[-5.533857998538204,-5.004639388096239],[-5.547696370662624,-4.9927051009725085],[-5.561694832345586,-4.979939587082296],[-5.575860208870574,-4.966267617633807],[-5.590198397641185,-4.951603050688582],[-5.604714264054136,-4.935847098217081],[-5.619411412974206,-4.918886245807088],[-5.634291821217332,-4.900589743462526],[-5.649355311600452,-4.8808065630015225],[-5.664598832178372,-4.859361695758946],[-5.680015493050191,-4.836051629613105],[-5.695593295174092,-4.810638799732858],[-5.71131346323554,-4.782844752994676],[-5.727148267017503,-4.752341687765997],[-5.743058179115386,-4.718741933759296],[-5.758988170589401,-4.681584802427067],[-5.774862886886762,-4.640320059682217],[-5.79058036958881,-4.594287034138227],[-5.80600389603721,-4.542688045569807],[-5.820951394493496,-4.484554394359944],[-5.835181766607239,-4.418702547922515],[-5.848377329719623,-4.343677346138643],[-5.860121545429248,-4.257677981874401],[-5.869871382978674,-4.158461209871131],[-5.87692447016321,-4.043214928092436],[-5.880383565948674,-3.90839483842894],[-5.879127160986751,-3.749520148423105],[-5.871810733011293,-3.5609395672302626],[-5.856961163266962,-3.335630034112725],[-5.833312846982308,-3.0652425813922535],[-5.800696759037491,-2.7410160064123303],[-5.761929345260193,-2.3570462896208735],[-5.725458297623541,-1.9181204432637735],[-5.70533297168341,-1.4504893463124102],[-5.713057581540139,-1.0012267030875137],[-5.747489452499691,-0.6141428910232656],[-5.797367364166618,-0.30658965141126826],[-5.851376716818223,-0.07210521089344903],[-5.9028977501456374,0.10491737784408924],[-5.9493131104141295,0.23968830824084333],[-5.990164015734547,0.34405112109746433],[-6.02589149081001,0.4265104353911724],[-6.057210496837669,0.49301916227519005],[-6.084846951324999,0.5477392194450567],[-6.109444816494627,0.5936087636990235],[-6.131544699438977,0.6327318280379572],[-6.151589494444625,0.666639067993861],[-6.169938343976206,0.696461745092374],[-6.186881551740882,0.7230487125427502],[-6.202653878360709,0.7470460735128197],[-6.217445587278916,0.7689522251651286],[-6.2314113365969295,0.7891564848991854],[-6.24467723771835,0.8079666134336393],[-6.257346431789891,0.8256287189514593],[-6.269503496847113,0.8423418563114791],[-6.281217941281333,0.858268878808973],[-6.2925469858001755,0.8735446049601613],[-6.303537790368692,0.8882820371318366],[-6.3142292461671,0.9025771474256965],[-6.324653423805631,0.9165125992054125],[-6.334836747996828,0.9301606675245466],[-6.344800951847464,0.9435855534753076],[-6.354563852007254,0.9568452342592096],[-6.36413997589619,0.969992958305965],[-6.373541065508441,0.9830784662882006],[-6.382776476418166,0.996149002921437],[-6.39185348686487,1.0092501698340852],[-6.40077752774989,1.02242666023986],[-6.409552342460901,1.0357229098761034],[-6.418180082581539,1.0491836925830047],[-6.426661343615089,1.0628546861806503],[-6.434995143497,1.0767830322178473],[-6.4431788439678215,1.0910179115446188],[-6.451208012706711,1.1056111580143049],[-6.459076223160283,1.1206179339409614],[-6.466774783414938,1.1360974924291996],[-6.474292384432153,1.1521140568328023],[-6.481614651663361,1.1687378509782378],[-6.488723578203948,1.1860463245994222],[-6.495596810804519,1.2041256268341407],[-6.502206746974131,1.2230723971385618],[-6.508519389347685,1.2429959645442392],[-6.514492881369322,1.2640210758737347],[-6.520075619956409,1.2862913144507508],[-6.525203800029021,1.3099734337239637],[-6.529798185011636,1.3352629148232906],[-6.533759808462295,1.362391189778434],[-6.536964175023864,1.3916351655624224],[-6.539253317384138,1.4233299883936876],[-6.5404247277354335,1.4578864641700704],[-6.540215627220359,1.4958153288607356],[-6.538280097505848,1.5377618610937136],[-6.53415495216378,1.5845565817975666],[-6.527207225595141,1.637291826001809],[-6.516550443133412,1.6974415587632723],[-6.500905400510102,1.7670567381539866],[-6.4783569396037155,1.8490996626086011],[-6.445903294432003,1.9480501570192235],[-6.39856009543372,2.071084360351209],[-6.3274204025722325,2.2305750237314825],[-6.215000115284186,2.4500137235811366],[-6.022720383093003,2.780161677082433],[-5.65590781565422,3.3503217076426552],[-4.959771474164686,4.486664560820413],[-4.418135197004792,5.980493878177063],[-4.3678255704884625,6.751440780747427],[-4.408889404917405,7.081614304005586],[-4.45029225335919,7.251068192884025],[-4.483674034865639,7.342782924682593],[-0.2446937939215776,3.1881078995970946],[-0.09009530430474647,3.067764874369743],[-0.04816064516167587,3.0184965591760284],[4.296043829237171,5.833389581933872],[12.729888840803014,0.3904062882690642],[44.90477003241159,-9.385712786780267],[-149.68585102130464,33.15553356668208],[-35.29979005120796,16.183717040684762],[-22.646513505493473,13.25327464341544],[-22.793644689359805,13.70152987833436],[-12.125348405977723,9.794845501545737],[-12.184888856527067,10.070369420764273],[-12.224355817376031,10.253049659762807],[-12.254995553917386,10.379734063649202],[-12.278907719958546,10.46971830214473],[-12.29765945967276,10.535483906342899],[-12.312519098775528,10.584957919967687],[-12.324456141893416,10.623203176777624],[-12.334187845719052,10.653513034944751],[-12.342239213479218,10.678080025719055],[-12.348995133780969,10.698399652891675],[-12.35473999619115,10.715516400261622],[-12.359686233141405,10.730176221370325],[-12.363994439365856,10.742923157502169],[-12.367787544899507,10.754161722275176],[-12.371160797119085,10.764198209373143],[-12.37418885701892,10.77326839310684],[-12.376930884145823,10.781556730148576],[-12.379434237851706,10.789209604527983]
[-9.652058062326443,-16.06436458746299],[-9.669142315122425,-16.039320442769103],[-9.687500012844989,-16.01127134705312],[-9.70734728991163,-15.979553926408325],[-9.728949229409215,-15.94329696797321],[-9.752634028956573,-15.901334709297942],[-9.778812755662884,-15.852073173824445],[-9.808005667821114,-15.793278563718717],[-9.840878253560689,-15.721729256029832],[-9.878291214975686,-15.632619218538617],[-9.92136819268316,-15.518484361711295],[-9.971586886509733,-15.367154396468699],[-10.030902046377165,-15.157563751758559],[-10.101953323325501,-14.850435487154344],[-10.18883895874129,-14.365483311942645],[-10.303218642985016,-13.521423631255105],[-10.523533815915737,-11.927225237783816],[-11.171435530035577,-9.69424570575148],[-11.890415973818271,-8.490569145027406],[-12.254685884658802,-8.084480406884412],[-12.417963237476771,-7.943787600882783],[-12.476957791859913,-7.914707773960544],[-12.46127253124044,-7.957768533694582],[-12.142442530426546,-8.231245259520573],[-23.47323877027434,-9.989696185964018],[-23.103649010862593,-10.342860372398146],[-72.78060087869895,-17.47121329597113],[-14.595536567269317,43.301749013612444],[14.852472944212707,-0.44448234608287185],[9.347320005264018,-8.999008272201706],[3.168335300189985,-5.807046889349733],[2.96973112111154,-5.83465717757596],[-9.233834836303759,-16.43815475601824],[-2.0494029638805675,-10.875984035404919],[-2.2151775594839647,-10.67267278459974],[-2.424300393463391,-10.302837679781375],[-2.7193391457406286,-9.532334677873871],[-3.292389182631643,-7.7451300561920515],[-4.329684501080431,-5.894280368533183],[-4.81811541184602,-5.420780017205987],[-5.009180226257738,-5.283337785827137],[-5.105866522040388,-5.225415795541689],[-5.164658021097425,-5.19494223241074],[-5.205205716316849,-5.176307729169843],[-5.235846634980694,-5.163486409264242],[-5.260642982806851,-5.153744307065514],[-5.281780345283277,-5.145696639668284],[-5.300524915915746,-5.13858367847004],[-5.31765347394595,-5.131962107696648],[-5.333664845806577,-5.125559676614739],[-5.348891611661293,-5.119201284524565],[-5.363562627687579,-5.112769029408502],[-5.377839732669265,-5.106179509700816],[-5.39184017796426,-5.09937037427438],[-5.4056508108724755,-5.092292049847547],[-5.419337310616289,-5.084902471911125],[-5.432950358170224,-5.077163606661454],[-5.446529850354782,-5.069039062640323],[-5.460107832684805,-5.060492371154858],[-5.473710574738339,-5.051485674782729],[-5.487360055753894,-5.041978656175258],[-5.501075037316179,-5.031927594640177],[-5.514871837921516,-5.021284470934037],[-5.5287648889830825,-5.009996058066789],[-5.5427671208674205,-4.998002949893027],[-5.556890215804848,-4.985238479146097],[-5.57114474471861,-4.971627481449979],[-5.585540202117084,-4.957084854466799],[-5.600084938068142,-4.941513856912916],[-5.614785983767284,-4.924804081410859],[-5.629648755217028,-4.906829020393571],[-5.644676614536701,-4.887443125268175],[-5.659870253935769,-4.866478235077553],[-5.675226858336961,-4.8437392153327545],[-5.690738983504261,-4.818998607161035],[-5.706393066545248,-4.791990027438891],[-5.7221674592298895,-4.76239998417088],[-5.738029835849171,-4.72985767326401],[-5.7539337826916475,-4.69392218192845],[-5.769814313089949,-4.654066344182133],[-5.785581970957962,-4.609656240190803],[-5.801115082287524,-4.559924989056341],[-5.816249582636264,-4.503939008700688],[-5.830765689834066,-4.44055426318963],[-5.844370517098552,-4.3683591143562825],[-5.856675575540003,-4.285599171721915],[-5.867168115970804,-4.190077939919607],[-5.875175733913684,-4.079025198057266],[-5.8798254229692395,-3.948923501796889],[-5.880003375147464,-3.7952841866818687],[-5.874335446972108,-3.6123747988226054],[-5.861242897229326,-3.3929412628627835],[-5.8392117500768626,-3.1281020327512112],[-5.807591250399826,-2.8079796828085715],[-5.768466036011065,-2.424574373019139],[-5.729721213198256,-1.9796220964554732],[-5.706165316833161,-1.4974174218433647],[-5.7116380927675925,-1.027970211825334],[-5.7464121695963835,-0.6218768484768772],[-5.798371497956123,-0.30085814846181475],[-5.8547884287572005,-0.0585389497961781],[-5.908299225632478,0.12237678392360375],[-5.956124854550468,0.2586916459879786],[-5.99788289233296,0.3632999611287732],[-6.034139561787436,0.44531772422830723],[-6.0657193785982475,0.5110370673117959],[-6.093429933404874,0.5648050268526944],[-6.117972586401209,0.6096601399744758],[-6.139927456130085,0.6477604749881084],[-6.159764558927809,0.6806652945597518],[-6.177861780968068,0.7095204551371406],[-6.194522545458401,0.7351816766197289],[-6.20999095394563,0.7582976914734109],[-6.224464060049852,0.7793672427542588],[-6.238101577054303,0.798778805114977],[-6.25103348041722,0.8168387184290107],[-6.263365947652288,0.833791425522178],[-6.275186009241676,0.8498342467888479],[-6.286565205263022,0.8651283163803596],[-6.297562477036747,0.879806783343343],[-6.3082264666692724,0.8939810357690298],[-6.3185973571432115,0.9077454789813976],[-6.328708351962561,0.9211812423979023],[-6.338586870078259,0.9343590844541849],[-6.348255513146571,0.9473416919465264],[-6.357732849039833,0.9601855178610169],[-6.36703404496234,0.9729422667128225],[-6.3761713754555664,0.9856601083871319],[-6.3851546257586245,0.9983846856884742],[-6.393991404945411,1.0111599638467375],[-6.402687381114783,1.0240289636164053],[-6.4112464470616555,1.0370344096386566],[-6.419670822941505,1.0502193230257841],[-6.4279611003397825,1.063627581577275],[-6.4361162300097075,1.0773044698238154],[-6.444133453598627,1.0912972395331277],[-6.452008178089873,1.1056557006241128],[-6.459733788629706,1.1204328632857834],[-6.46730139326919,1.1356856533140531],[-6.47469948978426,1.151475725833135],[-6.481913540171982,1.1678704056286917],[-6.488925434124645,1.1849437885532736],[-6.49571281530384,1.2027780456048962],[-6.502248236216411,1.2214649812795992],[-6.508498095541641,1.2411079116124324],[-6.514421297340032,1.2618239467691754],[-6.519967549665417,1.2837467848817108],[-6.525075193652532,1.3070301618102755],[-6.529668413359738,1.3318521446445435],[-6.533653623217474,1.3584205240313576],[-6.536914751578593,1.3869796519240505],[-6.539307026198212,1.4178192037785475],[-6.5406487032548455,1.4512855393487791],[-6.540709933784,1.4877966262369025],[-6.539197584956022,1.527861934342361],[-6.535734243594501,1.5721094063129366],[-6.529828682091118,1.6213227278269977],[-6.520833503037049,1.6764939754592079],[-6.50788300816742,1.7388998935898996],[-6.489799622888349,1.8102156746637215],[-6.4649485626790675,1.8926904799559596],[-6.431003930935293,1.9894289115910346],[-6.384556665731658,2.1048630235548536],[-6.320427117015738,2.245585723429448],[-6.230402450646514,2.4219112014011435],[-6.100830390816206,2.650989641018124],[-5.908107055613477,2.963382159895224],[-5.612613030118935,3.4165993307221005],[-5.1740815577213555,4.1078964517288545],[-4.690437762512597,5.061089800896136],[-4.4254042437700285,5.948370745428275],[-4.365290486830446,6.5231171888420025],[-4.37879461498636,6.869734081319832],[-4.411604620550202,7.093502984050746],[-4.448157240483807,7.246525974812901],[-4.492041655238855,7.286832649501915],[0.007372841136122167,2.949787860523219],[-0.021518364876494896,2.9876218537250847],[-4.500295556607071,7.604859557882455],[4.393780852101376,5.895382312528418],[28.930845205956825,-14.702657084260704],[nan,nan],[-35.47910997965029,16.470623329357103],[-22.802280604384485,13.581555998238477],[-22.867437694367435,13.859823486128086],[-12.23137416072122,10.188194669765668],[-12.272672161034608,10.318735121886121],[-12.29597882331234,10.430857028534547],[-12.312899804518525,10.512417781344812],[-12.325957516867192,10.572329814404979],[-12.336332982214993,10.617437248551768],[-12.344747365562528,10.652306052939382],[-12.351690700203719,10.67994462211862],[-12.357510855674994,10.70236254611968],[-12.36246061156354,10.720930658188134],[-12.366726826241916,10.736605371520067],[-12.370449691706005,10.750068926015318],[-12.373735870196532,10.761818250438692],[-12.376667584665572,10.772222486170229],[-12.379308974646325,10.781560918655783],[-12.381710688262455,10.790048443040973]
