[-7.8773974543227325,-18.038137219354688],[-26.504870208504645,-27.332861179569896],[-43.675894767752766,-33.82543858523279],[-11.578444168364552,-8.707941644917105],[87.77256740305806,84.99053908705297],[-4.38524340112166,5.8300291145948036],[0.013289986885197141,-11.612440026041908],[-7.211099868712774,-17.36342101963018],[1.5460037156684143,0.012049571605559492],[-4.372154910892815,-5.84532536008867],[-17.291207280014355,-23.112801242985636],[-36.04599274028801,-0.051846556351723215],[-5.861537558071698,-0.008814685843247589],[-9.228197172541721,-33.994570200941915],[-17.211589756001906,-23.07321600444905],[-13.047549515641219,-0.01913369882652046],[-4.372154910853216,-5.8453253600685215],[-7.2111016136290464,-17.363422178987246],[-21.646522768442125,-11.58219938058753],[-16.552324341518148,-60.47790044077927],[30.18080884730605,-29.076252643839908],[-27.59817557572839,-27.796346775040522],[-58.894510742758115,155.2361640996319],[-21.64652377328386,-11.582199614548584],[-21.64652353800729,-11.582199558371014],[-13.047549515690928,-0.019133699216746323],[-4.372154910853703,-5.845325360069534],[-21.646526644608482,-11.582200338255783],[-21.646522904387606,-11.582199410203636],[-21.646525945378514,-11.582200176178423],[-21.646527200948203,-11.582200485356058],[-21.646525046180354,-11.58219994454719],[-21.646526516158577,-11.582200321024967],[-21.646522043081376,-11.582199204329564],[-21.646524381180857,-11.582199772301319],[-21.646523524217578,-11.582199572109614],[-21.6465245128261,-11.582199812121083],[-21.64652653225746,-11.582200310612727],[-21.64652655888252,-11.582200327269133],[-21.646523391640972,-11.582199532555018],[-21.646526972243215,-11.582200432570778],[-21.64651909897471,-11.582198454824413],[-21.64652266978651,-11.582199371381591],[-21.64652476119212,-11.582199872998057],[-21.64652415165103,-11.582199721359002],[-21.64652841319738,-11.582200803585978],[-21.64652224056839,-11.582199234026517],[-21.646525442107077,-11.58220004009],[-21.646522986368122,-11.58219943730414],[-21.646521514331262,-11.582199066930889],[-21.64652277664432,-11.582199376818156],[-21.646521082408903,-11.582198944369837],[-21.646520229133806,-11.582198753410745],[-21.646523228233416,-11.582199506532113],[-21.6465247356196,-11.582199857558422],[-21.646525743192054,-11.582200115874466],[-21.646523793166157,-11.582199627999467],[-21.64652567040847,-11.582200091383728],[-21.646521233794875,-11.582198991595904],[-21.646523999761023,-11.58219969737517],[-21.646527015400334,-11.58220044682716],[-21.646525762283623,-11.58220011914093],[-21.646522928671033,-11.582199416638165],[-21.64652423714838,-11.582199748050678],[-21.64652649122924,-11.58220032213056],[-21.646521181285387,-11.582198962018557],[-21.646521679176566,-11.582199095754063],[-21.64652095854512,-11.582198923639153],[34.81432466278069,1.2375251104700262],[-11.578444167270742,-8.707941644473973],[-11.578444144426589,-8.707941637012533],[-11.578444174098,-8.70794164681579],[-11.578444188478551,-8.707941651452137],[4.369161352033026,5.846288027856306],[-13.047549514604805,-0.019133698912457833],[-13.047549515882979,-0.019133699819223898],[-13.047549516341258,-0.019133699993231848],[-13.047549516046724,-0.019133699325192398],[-13.047549514750871,-0.019133699215660684],[7.201859460664417,17.35967140853617],[-107.71902506145076,-80.08724100280836],[-23.109101873613703,-0.03350042288251658],[-23.109101875132822,-0.03350045349461341],[-23.109101732284948,-0.033500375141661765],[-23.109101767682944,-0.033500358034600615],[-23.109101926710032,-0.03350048084064028],[-23.109101880027193,-0.033500497675545374],[-23.109101884485753,-0.03350045263505584],[-23.109101708542596,-0.033500262361329615],[-23.109101981194325,-0.033500519541789266],[-23.109101868516202,-0.03350044063727646],[-23.109101863284877,-0.033500537214821415],[-23.109101913861217,-0.03350049152111345],[-23.109101833340507,-0.03350042963525409],[-23.109101762974422,-0.0335004352273393],[-23.109101868888377,-0.03350058183456656],[-23.10910196494287,-0.03350055887116313],[-23.109101868795058,-0.03350040465837962],[-23.10910189110762,-0.03350039146962518],[-23.109101920172353,-0.03350048915254963],[-23.109101935172617,-0.03350054825095737],[-23.109101974556456,-0.03350047009495032],[-23.10910195470272,-0.03350051292875908],[-23.109101950124472,-0.03350059214644839],[-23.109101735009524,-0.03350037845504808],[-23.10910198556636,-0.0335005446722927],[-23.109101724689666,-0.03350034352196848],[-23.109101719594292,-0.033500324842431456],[-23.109101771052917,-0.03350036359811156],[-23.109101925278868,-0.03350058398289614],[-23.109101953886373,-0.033500614999144064],[-23.10910196690761,-0.033500512429356186],[-23.109102028191042,-0.03350062385461027],[-23.10910171611617,-0.03350021769766342],[-23.109101987455947,-0.033500548774678],[-23.10910188503491,-0.03350046373197649],[4.369161352035733,5.846288027855424],[-13.047549515342205,-0.019133699063556227],[-13.04754951602377,-0.019133699239008765],[-13.047549516803263,-0.019133699854321486],[-13.0475495140856,-0.019133697869724804],[-13.04754951564708,-0.019133699358540902],[4.369161352043533,5.84628802785265],[-11.596930515191163,8.67168263780845],[-11.596930517994753,8.671682636394467],[-11.59693051810582,8.671682636339522],[-11.596930520077008,8.671682635336492],[-4.385243401056978,5.83002911461675],[29.899281059928285,-31.853526069028806],[-21.67111684451912,11.517137767124833],[-21.67111559486811,11.517138521872244],[-21.67111663446181,11.517137894036548],[-21.671116849871108,11.517137764214795],[-21.67111675702533,11.5171378205958],[-21.67111695256825,11.517137701310267],[-21.671116878749483,11.51713774639068],[-21.671114959601365,11.517138906486789],[-21.67111823268535,11.517136928174798],[-21.671116609374824,11.517137910086122],[-21.671115981859383,11.517138288537975],[-21.671116648348747,11.517137885080194],[-21.671117349599186,11.517137461126659],[-21.67111552519449,11.517138564023181],[-21.67111426801096,11.517139323659467],[-21.671114970646414,11.51713889902986],[-21.67111568842853,11.517138465266337],[-21.67111650401015,11.517137971713971],[-21.671116240229995,11.517138131529137],[-21.671117315620616,11.51713748187668],[-21.671115098601717,11.51713882139634],[-21.671114650985913,11.51713909205971],[-21.67111672465065,11.51713783855598],[-21.67111546651455,11.517138600042484],[-21.671116631337693,11.517137896356834],[-21.67111625137485,11.517138125481031],[-21.671116480977826,11.517137986461572],[-21.67111655773667,11.517137940263027],[-21.67111667890074,11.517137867185209],[-21.67111681212881,11.517137786820955],[-21.671115470029953,11.517138598233679],[-21.671116540979373,11.517137949853648],[-21.67111789775165,11.517137131535145],[-21.671115267605735,11.51713872032205],[200.28489810517326,86.94898590577765],[7.201859524161426,17.35967139582847],[0.06501086826891203,2.9182923571590846],[-7.2463654507220525,17.33224606878456],[-7.246365524151498,17.332246053923974],[11.572275317977484,8.706188198836783],[-7.246366236216331,17.332245909804637],[-7.246365383780069,17.332246082334787],[-7.246365442016608,17.332246070546038],[-17.340612831230402,23.05339602062154],[-17.3406013553045,23.053399866993907],[-17.340592469721635,23.053402845098358],[-17.340610144071896,23.05339692104464],[-17.34059138221597,23.05340320974983],[-17.34059616855891,23.053401605475184],[-17.340604412628416,23.053398842254897],[-0.001780450952990953,25.943044837573026],[40.53620764616367,66.26247338220017],[-17.340593361315236,23.05340254620185],[30.974149004838868,28.52313435795451],[-17.340566359786806,23.0534115965009],[-17.340588751008585,23.05340409138066],[-17.340579539260098,23.053407179095306],[-17.340591753858863,23.05340308491871],[-0.04950220962140797,25.991001115668457],[-17.34056626675693,23.05341162734682],[-21.671114808334657,11.517138996676495],[-8.705525100963031,60.33101061441325],[-17.340619419517544,23.05339381214752],[-17.340597439598668,23.05340117927241],[-10.115196576312893,34.557699228000565],[-17.3405849058777,23.05340538008217],[-23.747830669348907,67.76513183917834],[-21.671117494453856,11.517137373465955],[-17.340622465080262,23.05339279145528],[-17.340605377909565,23.05339851861513],[-17.340629522531668,23.053390426213706],[-11.596930505063016,8.671682642922741]
[0.013290007610165695,-11.612440005451273],[-27.942981764162536,-27.934360413438586],[-30.529156406105614,-28.984626203151162],[-17.28496511032059,-23.108639043211337],[-24.21665873594319,-26.344931402467605],[-17.267350812891166,-23.100879389279093],[-42.79807667953182,-33.524184732979954],[-21.646524214598504,-11.582199744888914],[-45.24310430253702,-34.35761536015314],[-7.211100746590944,-17.363421602918564],[-30.944212337082984,-98.24891404651368],[0.6054512729911415,-126.74380421466864],[3.186128189187931,-42.859744873605145],[-30.43933389346637,-28.948779672081432],[-16.355942017083976,-60.327914222612414],[-11.57844415299603,-8.707941639811056],[-17.29217979388125,-23.113287148359007],[-11.578444200409022,-8.707941655581559],[7.247750701214234,-17.346259798561174],[-18.571983495406016,-40.50521644528108],[-21.671116838404494,11.517137771174632],[7.490846435544487,-37.948190034217845],[-21.646527443832838,-11.582200547748666],[21.511067123793573,-45.758425752304625],[-21.64652074511905,-11.582198860760899],[-21.64652185455575,-11.582199144075437],[0.026395002230833697,-25.989100619009204],[-21.646528470028848,-11.582200817982187],[-21.646528243827007,-11.582200747343109],[-21.64652398195976,-11.582199682001509],[-13.047549514944016,-0.01913369883023909],[-21.646523074365447,-11.582199460832305],[-21.646527293995085,-11.582200500981022],[-21.646527147080594,-11.582200492053886],[-21.64652389877432,-11.582199676577655],[-21.646522337000185,-11.582199262663773],[-21.64652094223804,-11.582198930898194],[-21.64652376625578,-11.582199639319457],[-21.646526141687364,-11.582200206088771],[-21.64652273740771,-11.582199378054673],[-21.646523183067785,-11.582199471789657],[-21.646525288121584,-11.582199990167636],[-21.64652466511734,-11.582199841860072],[-21.646523883205425,-11.582199642289703],[-21.646521700079802,-11.582199095372214],[-21.646520091847556,-11.582198698711235],[-21.646526016301276,-11.582200197286484],[-21.64652842229123,-11.582200797678079],[-21.646523972118327,-11.582199668290317],[-21.646521842075224,-11.582199123382958],[-21.646523989496767,-11.58219968267578],[-21.64652649967521,-11.582200310708027],[-21.646525060301286,-11.582199942319205],[-21.646521893255887,-11.58219915718312],[-21.646523088733687,-11.582199458075143],[-21.64652185325286,-11.582199156868365],[-21.646524245854195,-11.58219975161915],[-21.646522051118517,-11.582199198876957],[-21.646524848584576,-11.582199900715466],[-21.64652311061967,-11.58219945741328],[-21.646521258648292,-11.582198983601696],[-21.646519605486663,-11.582198584055284],[-21.646524752145837,-11.582199879456065],[-21.646527250965654,-11.582200500968648],[-21.646525646891263,-11.58220010487169],[-21.646524088370242,-11.58219969622072],[-21.646527288820252,-11.582200502217495],[-21.646523119723366,-11.582199453766279],[-21.646524157918734,-11.582199728981266],[1774.626602522933,-394.41491029117554],[-11.578444193716749,-8.707941653230554],[-11.578444160941501,-8.70794164245581],[-11.57844418259152,-8.707941649661722],[-11.578444163387212,-8.707941643218629],[42.729600186878656,-43.533334247577024],[-13.047549515953513,-0.01913369961609862],[-13.047549516337252,-0.01913369933600722],[-13.04754951574061,-0.01913369922276651],[-13.047549516697243,-0.01913369967974546],[-13.047549515366754,-0.019133698902393085],[-4.385243401286792,5.830029114538585],[119.74603332687924,44.878479137649684],[-23.109101841474768,-0.03350041626738054],[-23.109101909813955,-0.03350048157898178],[-23.109102033388396,-0.03350052206937634],[-23.109101827985214,-0.033500420469846345],[-23.109102001503025,-0.03350052085518486],[-23.109102072151448,-0.03350056469337846],[-23.109101812841075,-0.033500524990036216],[-23.109101848798602,-0.03350046650658457],[-23.109101935584416,-0.0335004432079498],[-23.109101827389047,-0.033500464415097374],[-23.109101882662372,-0.0335003947956598],[-23.109101868503043,-0.03350051054859127],[-23.109101824009432,-0.03350038670740827],[-23.109101797755834,-0.0335003631339321],[-23.10910192657024,-0.03350049726314127],[-23.109101881421992,-0.03350042503331932],[-23.109102045099362,-0.033500576722242145],[-23.10910204224524,-0.0335005538328722],[-23.10910199623933,-0.033500491487925214],[-23.10910190708002,-0.0335004465649297],[-23.109101719441433,-0.03350034001863734],[-23.10910175550303,-0.03350037530848594],[-23.109102072145316,-0.033500619757534364],[-23.109101797997972,-0.033500364404587715],[-23.109101753644456,-0.03350037390773127],[-23.109101858917626,-0.03350045391401037],[-23.109101866366867,-0.03350048356908802],[-23.109101822197694,-0.03350046492154488],[-23.109101751016762,-0.033500440032816665],[-23.109101852747713,-0.0335004546064133],[-23.109101883643074,-0.03350036667755029],[-23.10910183485581,-0.03350043013345525],[-23.109101788444917,-0.033500339015532885],[-23.109101994480692,-0.033500570596210255],[-13.047549515263569,-0.019133699171615934],[-13.04754951493199,-0.019133698521728807],[0.14076372062064874,2.8455381444619623],[7.201859488613984,17.35967140294364],[-13.047549516803542,-0.019133699700016087],[-13.04754951632064,-0.019133698371636077],[-13.047549515733357,-0.019133699434166537],[-4.385243401252251,5.830029114550407],[-11.596930519971712,8.671682635393077],[-11.596930514608605,8.671682638117208],[-11.596930512331518,8.671682639247434],[-11.596930514133021,8.671682638341167],[-52.80498661733372,30.88724384259728],[-21.671116941752445,11.517137708093768],[-21.671117147995158,11.517137584107711],[-21.67111573398891,11.517138438281547],[-21.67111612988686,11.517138198798177],[-21.67111516783874,11.51713878069117],[-21.671117623567458,11.517137295877406],[-21.67111692645633,11.517137717877132],[-21.671115549347565,11.517138549986296],[-21.671117127289264,11.517137596296024],[-21.671116028767113,11.517138259343701],[-21.671114973131722,11.517138898357208],[-21.671117178224478,11.517137565505069],[-21.67111732291484,11.51713747806129],[-21.671117014411966,11.517137663818566],[-21.671117535499434,11.517137349246756],[-21.67111583878712,11.51713837437508],[-21.67111589928661,11.517138337938086],[-21.67111769427479,11.517137253360424],[-21.67111568533799,11.517138466878238],[-21.671117820219422,11.51713717774609],[-21.671117652243737,11.517137278665292],[-21.671115409004543,11.517138633586878],[-21.6711165008231,11.517137974271],[-21.671116815741737,11.517137784110977],[-21.6711166262823,11.517137898466657],[-21.67111784720637,11.517137161713526],[-21.671115878958553,11.517138351244602],[-21.671118283292838,11.517136897490225],[-21.67111604862784,11.51713824905347],[-21.671116073758252,11.51713823349193],[-21.67111575547749,11.517138425620569],[-21.67111554395028,11.517138552081178],[-21.671115147286468,11.517138792112418],[-21.67111590373002,11.517138335500613],[178.31808444443408,68.00647048789664],[7.201859510159939,17.359671398631324],[-0.14749690560112555,11.737617285909248],[0.004617842455191593,-2.9851377024811723],[-7.246366080912164,17.332245941235648],[-7.246365966586922,17.332245964374437],[-7.246365689943927,17.332246020367457],[-0.08848909413539224,26.032745747231402],[-7.24636577129329,17.332246003900757],[-4.3852434013215555,5.830029114526828],[1918.126920610211,-1675.4559337595374],[7.20185942419804,17.359671415834665],[-17.340576287803984,23.053408268924816],[-17.340573303760852,23.053409269325737],[-17.340628629259125,23.05339072568127],[-17.340583355324878,23.05340589999173],[-17.340617331511268,23.05339451240174],[-17.340600809382305,23.05340004967383],[-17.340651601025517,23.0533830261165],[-17.340596207853824,23.053401591967983],[-17.340581114765328,23.053406650887272],[-17.34060326171996,23.05339922806257],[1.981722185489261,46.88536058359023],[-17.34061053638648,23.05339678965316],[-17.34059435592629,23.053402212716204],[-17.34060214219959,23.053399603323143],[-17.340580939460285,23.05340670960607],[-17.340564344975864,23.053412271872013],[-21.671116312119235,11.517138088705725],[-7.246365796988251,17.332245998700564],[-17.340568657009097,23.053410826561482],[-17.340587222325006,23.053404604050716],[-29.44591145162473,29.138077973260366],[-17.340609629823533,23.05339709364341],[-90.17028562613147,-61.670752832345045],[-17.340571512583473,23.053409869273267],[-0.11204004625766653,26.049542407027637],[-17.34057379590746,23.053409104043865]
[-29.63969145623262,-28.627699008921983],[-17.291517833529127,-23.112956408515604],[-4.37215491076647,-5.845325360025124],[-17.291474729029687,-23.11293486864816],[-7.211100337763893,-17.36342133128448],[-201.1946956532597,-124.12747589837856],[-47.91770540186544,-56.26073819700204],[-34.08208591079147,-30.368797452443562],[-17.29152986457732,-23.112962417328376],[-39.499618370281986,-52.22788969696775],[-17.29137450731411,-23.11288479283475],[-34.75362397871809,-30.623184777408834],[-218.71231701259458,-834.213739462403],[-17.28983212939793,-23.11211413946188],[-13.047549515425674,-0.019133699388428366],[-47.731744225088875,-227.3348691929061],[-11.578444169556786,-8.707941645238943],[-21.646523997439143,-11.582199678115948],[-13.047549514631434,-0.019133698950134434],[-3.5785733241515625,-49.60626428696643],[-21.646520249716666,-11.582198749464183],[-0.041602869616696445,11.632754304648866],[5.194579959247821,45.53407145592435],[-21.64652373802372,-11.582199624058013],[-21.646522212218724,-11.58219924667004],[-23.10910193572306,-0.03350045274209494],[-21.64652481718124,-11.582199897031822],[-21.646520858191284,-11.582198909004575],[-21.646522210922633,-11.582199239354399],[-21.646523469949226,-11.582199548685582],[-21.646520482383085,-11.582198816893156],[-21.646523363462602,-11.58219953503468],[-21.64652328771691,-11.582199520117792],[-21.646524373049655,-11.58219977490524],[-21.64652048094626,-11.582198799143573],[-21.646522588234202,-11.58219932974892],[-21.646523816345685,-11.582199634679876],[-21.646523701956372,-11.582199604353615],[-21.6465249365755,-11.582199921278201],[-21.64652083469324,-11.582198888913611],[-21.64651939045788,-11.582198537497657],[-21.64652236716501,-11.582199289067182],[-21.646523721038623,-11.582199629908992],[-21.646527144540308,-11.582200479508744],[-21.64652461336722,-11.582199831514835],[-21.64652302236635,-11.582199431088176],[-21.646526381743406,-11.582200267434098],[-21.646523033774276,-11.582199455876449],[-21.646523908887175,-11.582199646791087],[-21.64652280762795,-11.582199399769658],[-21.64652615605524,-11.582200213924224],[-21.64652233052766,-11.582199258070446],[-21.646527278226078,-11.582200518072508],[-21.646522050699524,-11.582199203645798],[-21.646525451941006,-11.58220005655775],[-21.646522574395195,-11.582199321234322],[-21.64652259475574,-11.582199337227062],[-21.646524685349128,-11.582199852019999],[-21.64652298231592,-11.582199429567392],[-21.646524437507658,-11.582199771842388],[-21.646521519545153,-11.582199058908966],[-21.64652517889701,-11.582199994604467],[-21.64652384705409,-11.582199650283453],[-21.64652475543246,-11.582199876516695],[-21.646523202335615,-11.582199479606263],[-21.64651990845303,-11.582198666450271],[-21.646523480870904,-11.582199560568352],[21.669476947456246,-11.533327550941593],[0.013289985386482081,-11.61244002754025],[-11.57844415451719,-8.707941640299474],[-7.2111018648158955,-17.363422346099583],[0.11102314864071823,2.873094185224263],[-11.578444203749536,-8.707941656545511],[-11.578444164184209,-8.707941643515285],[-11.578444170025122,-8.70794164548614],[-11.578444166553856,-8.707941644396868],[-4.385243401381581,5.830029114506331],[-13.047549514175564,-0.0191336982719719],[-13.047549516920057,-0.0191337001386154],[-13.04754951556794,-0.01913369897912494],[-13.047549516091562,-0.019133699140455734],[-122.28098096772894,13.342478670771273],[-23.109102113922162,-0.033500658060408604],[-23.109101763276463,-0.033500399682289204],[-23.10910179330852,-0.03350040487766614],[-23.109101645198383,-0.03350031925160586],[-23.10910180395077,-0.0335004831095965],[-23.10910202938119,-0.033500557609431464],[-23.109101778724206,-0.03350038826225457],[-23.109101797469904,-0.03350043029816796],[-23.109101915283414,-0.03350055834678682],[-23.109101828191534,-0.0335004088299852],[-23.109102043929056,-0.0335005438411333],[-23.10910194077602,-0.03350051333424303],[-23.109101858830787,-0.03350041331611837],[-23.10910180772584,-0.0335003421378139],[-23.109101872429097,-0.03350043023345058],[-23.109101967189087,-0.03350046276310757],[-23.109102072997324,-0.03350068045708334],[-23.10910180550183,-0.033500414503372586],[-23.109101884851963,-0.033500348487386616],[-23.109101900411105,-0.033500456251966515],[-23.109101928970887,-0.033500458421287425],[-23.109101786265988,-0.033500327227725946],[-23.109101784010054,-0.03350046338399235],[-23.109101945653713,-0.0335005306526407],[-23.109101958115176,-0.03350053829800941],[-23.10910188334584,-0.03350041296284268],[-23.10910178107507,-0.033500353892998914],[-23.109101782507047,-0.03350043172106876],[-23.109101763302228,-0.03350037544294565],[-23.10910181811318,-0.033500501605492804],[-23.109101849747454,-0.03350044031309766],[-23.109101997158508,-0.03350055401878884],[-23.109101805683398,-0.033500366748937145],[-175.85260796181308,27.577154461742907],[1.559341229429803,-0.002351222222213304],[-47.09063186978082,462.68427047705177],[105.25358047029704,144.68881649222132],[-21.646523318665274,-11.582199505978258],[-11.596930515309966,8.671682637744386],[-13.04754951585425,-0.01913369972362675],[-13.047549515203475,-0.01913369837230059],[-13.047549516698796,-0.019133699340919894],[-11.596930513824924,8.671682638504803],[-11.596930503136093,8.67168264390852],[-11.596930500866662,8.671682645041878],[-11.59693051604236,8.671682637378193],[5.896986660828186,-0.02709751266622969],[-21.671116263390214,11.517138118412433],[-21.67111844782955,11.517136797978464],[-21.67111582559893,11.517138382989314],[-21.671116616203143,11.517137905516027],[-21.671116654531914,11.517137881522032],[-21.671116563793046,11.51713793709179],[-21.671116404769943,11.5171380334057],[-21.671117191661533,11.517137556416156],[-21.671116946348583,11.517137704681202],[-21.671113774217545,11.517139622093964],[-21.671115627128692,11.517138501549395],[-21.671116383065282,11.51713804544585],[-21.671115863516565,11.517138359982635],[-21.671117026607906,11.517137657760683],[-21.67111736556903,11.517137453019421],[-21.67111625643348,11.517138121523528],[-21.671115615578405,11.517138509549383],[-21.671116691918165,11.517137859186242],[-21.671117226007116,11.517137536450397],[-21.67111603561312,11.517138255813654],[-21.67111523101327,11.517138741196698],[-21.671116749800014,11.517137824349465],[-21.671115934102886,11.517138317213456],[-21.67111792027175,11.517137117917287],[-21.671116843888342,11.517137767276274],[-21.671116767735025,11.517137813325826],[-21.67111645064632,11.517138004968412],[-21.671116561674552,11.517137938338115],[-21.671115346783125,11.517138672831996],[-21.671116246585566,11.517138127522898],[-21.67111558564846,11.517138527619805],[-21.671116120288225,11.517138204239824],[-21.671117074518115,11.517137628226498],[-21.6711160742829,11.5171382328546],[-21.671116614306133,11.517137905978597],[-13.047549516791156,-0.01913369941636832],[13.11956227616679,-0.04730010044158382],[-0.35565463666341357,11.94286320587322],[-0.0012211550098817497,11.592840408570897],[31.548316228748753,68.53987861375202],[-7.246366171634805,17.332245922874193],[-7.246365868708628,17.332245984186777],[-7.246365719587998,17.3322460143666],[-7.246366004802506,17.332245956640655],[-17.340598111823905,23.053400954260017],[-17.34061166597957,23.05339641138627],[-17.340618090937845,23.0533942577257],[-17.340604576064084,23.053398787659653],[-17.340615237371207,23.05339521436238],[-17.340598528279244,23.053400814529095],[-17.340644380705548,23.05338544625149],[-17.340684794756307,23.053371900570458],[-17.34058057713507,23.05340683130798],[4.64828157738834,57.840548000419766],[-17.34058841602578,23.0534042037475],[-17.34058212708194,23.053406311457433],[-51.399803629546824,0.21238308835469819],[-77.66923137096448,-56.94791060285765],[-17.340598955339477,23.05340067133034],[-17.340592843960476,23.053402719344856],[-17.340584891647932,23.05340538462553],[-17.340601518615784,23.053399812602645],[-17.340644718531234,23.053385332906526],[-4.385243401142895,5.830029114587433],[-17.340589868247466,23.053403717293826],[-17.34058720413306,23.05340461018796],[-17.340603717191367,23.053399075234935],[-17.340565030621462,23.053412041911024],[-17.340710673304525,23.053363227140686],[-17.340599837098274,23.05340037592165],[-17.340579018144947,23.053407353592203],[-17.340603514022526,23.053399143430408]
