[-0.12000797627498755,-0.0022345098551115636][-0.12000797627498737,-0.0022345098551117618][-1.1894009152094691,-0.01419262116887742][-1.189400915209474,-0.014192621168881937][-1.1894009152094769,-0.0141926211688837][-1.1894009152094767,-0.014192621168884409][-1.1894009152094787,-0.014192621168885726][1.6332259162370122,0.007230463843167945][-0.12000797627498747,-0.0022345098551116343]
[-0.12000797627498744,-0.002234509855111613][-0.12000797627498756,-0.002234509855111762][-0.12000797627498748,-0.0022345098551117544][-1.1894009152094798,-0.014192621168886498][-1.1894009152094756,-0.014192621168883668][-1.1894009152094756,-0.01419262116888533][-1.1894009152094727,-0.01419262116888016][-0.12000797627498747,-0.0022345098551116616][-0.12000797627498755,-0.002234509855111647]
[-1.1894009152094756,-0.014192621168883613][-1.1894009152094762,-0.014192621168882888][5.7036035470224995,0.27704421694173337][-0.12000797627498756,-0.002234509855111764][-0.12000797627498755,-0.002234509855111645][-1.1894009152094782,-0.014192621168885148][2.037870349250556,-0.4455226609553527][-0.1200079762749875,-0.002234509855111769][0.12236292296864579,-2.91393222057975]
[0.9062134483459414,0.05715016184796573][1.6135684516976603,0.024868478896528295][-0.1200079762749874,-0.0022345098551117726][-0.12000797627498738,-0.002234509855111719][-0.1200079762749875,-0.0022345098551116646][-0.12000797627498744,-0.0022345098551116785][-0.12000797627498755,-0.0022345098551117756][12.82848139547856,0.43634774250026026][1.6457134005981877,-0.00942574459056933]
[-0.1200079762749875,-0.0022345098551117045][-0.12000797627498745,-0.002234509855111683][-0.12000797627498755,-0.0022345098551117657][-0.12000797627498754,-0.002234509855111728][-0.12000797627498766,-0.002234509855111527][-0.12000797627498745,-0.002234509855111747][-0.12000797627498751,-0.002234509855111769][1.5985869646616924,0.04257704824787659][1.6138246187583032,0.024613539919993002]
[-1.1894009152094789,-0.014192621168884213][-0.12000797627498755,-0.0022345098551116186][-0.12000797627498747,-0.0022345098551117127][-0.12000797627498755,-0.002234509855111718][-0.12000797627498754,-0.0022345098551117075][10.10321726548904,35.873373056432705][11.470144566849763,8.874444799515075][10.556927773316929,-34.78022314868631][1.5301663044846354,0.11557929484222862]
[0.35084020403421945,11.217423666479014][-1.1894009152094764,-0.014192621168882612][-0.1200079762749874,-0.002234509855111774][-0.12000797627498756,-0.002234509855111666][-0.12000797627498745,-0.002234509855111702][0.12236292296847819,-2.9139322205799276][-1.1894009152094764,-0.01419262116888419][-0.020763884264141497,3.0066458365397946][1.8449070201188145,-0.23061129401750463]
[-4.490842438327871,5.78817675212878][5.8951418289360795,0.08801917137687873][-13.080433173188915,-0.17807187532300348][-1.1894009152094842,-0.014192621168892174][-1.1894009152094815,-0.014192621168887783][1.6718886944058287,-0.04063019991614375][5.642668564268284,0.33059525800664][1.8142611609842925,-0.07788715201870974][3.8840111247545295,0.14564643162565272]
[0.12813998754616363,11.44763764551765][1.6440462857500897,-0.010824387067373487][2.0362804955737244,-0.4409152163346841][5.98920754938687,0.011214509886217305][5.909590790124314,0.0735653661347675][0.5952868332369056,1.1464879866288322][1.611172049631387,-0.0033212699280626423][1.5767168871032113,0.0638441210719897][1.0069203110726916,0.2554442175851158]
