[-1.1894009152094767,-0.014192621168886647],[-1.1894009152094687,-0.014192621168880525],[-1.1894009152094716,-0.014192621168880672],[-1.1894009152094742,-0.014192621168885455],[-1.1894009152094738,-0.014192621168883257],[-1.1894009152094736,-0.014192621168881888],[-1.189400915209482,-0.014192621168889925],[-1.1894009152094738,-0.014192621168881606],[-1.1894009152094742,-0.014192621168881975],[-1.1894009152094658,-0.014192621168875177],[-1.1894009152094769,-0.014192621168884567],[-1.1894009152094798,-0.014192621168885478],[-1.1894009152094744,-0.014192621168883559],[-5.639937245917156,-0.07306584299108769],[-0.1200079762749875,-0.0022345098551117],[1.5954378974384915,0.04448949801763362],[4.5158995296887,-5.771558673818947],[0.37392182943665253,2.607422117239674],[18.73471521953514,0.15964042196700223],[1.4922133651241607,0.15131988210417055],[1.2266487354152664,1.7410920942822998]
[-0.12000797627498755,-0.0022345098551117327],[-1.1894009152094822,-0.014192621168888742],[-1.189400915209477,-0.014192621168883666],[-1.1894009152094738,-0.014192621168882518],[-1.1894009152094758,-0.014192621168883424],[-1.1894009152094789,-0.014192621168886055],[-1.1894009152094736,-0.014192621168882142],[-1.1894009152094713,-0.014192621168880846],[-1.1894009152094847,-0.01419262116889026],[-1.1894009152094767,-0.014192621168885379],[-1.1894009152094736,-0.014192621168885497],[-1.189400915209484,-0.014192621168892312],[-1.1894009152094756,-0.014192621168883137],[-1.1894009152094678,-0.014192621168882695],[-0.12000797627498738,-0.0022345098551117483],[1.8188190809080664,-0.16669216880716142],[1.583113615695909,-0.2137894620570726],[0.06415284730400556,2.922808340138408],[0.1918243216698304,2.7927599577306386],[-1.3579967271462725,-0.07147499710836408],[-4.289052520972709,5.7297560641456124]
[-1.1894009152094764,-0.014192621168885002],[-0.12000797627498755,-0.0022345098551116425],[-0.12000797627498748,-0.002234509855111702],[-1.1894009152094742,-0.014192621168882062],[-1.1894009152094862,-0.014192621168892052],[-1.189400915209479,-0.014192621168886853],[-1.1894009152094775,-0.01419262116888592],[-1.1894009152094802,-0.014192621168887878],[-1.1894009152094693,-0.014192621168878993],[-1.1894009152094698,-0.014192621168880834],[-1.1894009152094802,-0.014192621168890139],[-1.1894009152094718,-0.014192621168880416],[-1.1894009152094853,-0.014192621168893652],[-1.189400915209469,-0.014192621168879024],[-0.12000797627498752,-0.002234509855111627],[4.317572512176273,5.7627364022424405],[1.1627189607953554,0.5251160101867501],[0.5782085583452841,2.336450284683816],[0.31708685837871936,2.6700663092048775],[0.08417185530313648,2.899627800515505],[0.2943456334666352,2.6901696187493322]
[1.4916287917328486,0.15798988695307548],[13.636468858358306,-0.3640478251106383],[-0.12000797627498752,-0.0022345098551116746],[-0.12000797627498748,-0.0022345098551117093],[-5.6399372459190715,-0.07306584299247144],[-1.1894009152094798,-0.014192621168887006],[-1.189400915209472,-0.014192621168881255],[-1.189400915209483,-0.014192621168892264],[-1.18940091520947,-0.014192621168879423],[-1.1894009152094809,-0.014192621168890106],[-1.1894009152094795,-0.014192621168890763],[-1.1894009152094756,-0.014192621168883],[-1.1894009152094818,-0.014192621168891204],[-1.1894009152094682,-0.014192621168880386],[-0.12000797627498744,-0.002234509855111678],[0.343743542982671,2.6395669126431134],[1.8204683805860502,-0.20377245837647884],[0.46244458949231865,11.10136278029746],[-5.652723833077408,-0.0764612160319176],[0.4773208808219919,2.472532635684475],[0.2747955920849862,2.664128775926475]
[0.1223629229684923,-2.913932220579899],[0.12236292296876117,-2.913932220579627],[1.6099540051658037,0.02629307396873201],[1.709013611626778,-0.08226523048292653],[-0.1200079762749876,-0.0022345098551116473],[1.621816987279005,0.0186700632064582],[-1.1894009152094749,-0.014192621168885733],[-1.1894009152094813,-0.014192621168887896],[-1.1894009152094707,-0.014192621168881505],[-1.1894009152094718,-0.014192621168882955],[-1.1894009152094742,-0.01419262116888495],[-1.1894009152094738,-0.014192621168884265],[-1.189400915209475,-0.014192621168883396],[-1.1894009152094716,-0.014192621168879548],[-1.1894009152094707,-0.01419262116888027],[-0.11369931200395689,3.1786609453210892],[1.5650342258767764,0.07841095294874023],[1.5328800182489828,0.11435066606075141],[-12.06247999832028,8.678062895133577],[1.0168250463386472,1.9652709346121253],[-8.72539177896337,18.150005238388452]
[0.12236292296858514,-2.9139322205798277],[5.904198467400497,0.07907898068113157],[17.70413564396003,-23.071323380993356],[-4.277528895656638,5.7242877095767595],[13.636488161078537,-0.364085282161132],[-1.1894009152094827,-0.01419262116888781],[-11.452667664613868,-8.873898786616952],[-1.1894009152094709,-0.014192621168879862],[-1.189400915209473,-0.014192621168882891],[-1.1894009152094782,-0.014192621168887205],[-1.1894009152094704,-0.014192621168879125],[-1.1894009152094747,-0.014192621168883965],[-1.189400915209473,-0.014192621168880626],[-36.09488186274453,13.266305259328508],[4.378509100350049,5.858879398085675],[1.4723174720112728,0.17969239112193686],[1.8408815021790914,-0.22700004096651172],[1.6055481468272346,0.03008820695759319],[-1.1894009152094762,-0.014192621168886537],[1.4360847418101703,0.21897281613695047],[1.777234823943361,-0.15731600456025074]
[0.12236292296902206,-2.913932220579345],[0.1223629229686201,-2.9139322205797655],[10.55703816550505,-34.780072658726404],[0.10711438710941501,2.8764062600174762],[-21.59579067456562,-11.913555140677655],[-0.12000797627498759,-0.002234509855111577],[-0.12000797627498755,-0.0022345098551115636],[-0.12000797627498737,-0.0022345098551117618],[-1.1894009152094691,-0.01419262116887742],[-1.189400915209474,-0.014192621168881937],[-1.1894009152094769,-0.0141926211688837],[-1.1894009152094767,-0.014192621168884409],[-1.1894009152094787,-0.014192621168885726],[1.6332259162370122,0.007230463843167945],[-0.12000797627498747,-0.0022345098551116343],[1.6547042212224885,-0.013305133191673785],[1.6570975144744202,-0.021156235342255775],[1.5253228138929955,0.12158565358134668],[1.947874751726979,-0.2507286667638706],[-0.1801184986438038,11.761200501418356],[-4.284642091517848,5.727039283533205]
[0.12236292296858663,-2.9139322205797944],[0.12236292296845493,-2.913932220579939],[0.21325361182096492,-11.632016214724969],[1.4706130178036845,0.05579211192796618],[1.6669621163544177,-0.024072633453406433],[5.8814313106391864,0.10133240659272674],[-0.12000797627498744,-0.002234509855111613],[-0.12000797627498756,-0.002234509855111762],[-0.12000797627498748,-0.0022345098551117544],[-1.1894009152094798,-0.014192621168886498],[-1.1894009152094756,-0.014192621168883668],[-1.1894009152094756,-0.01419262116888533],[-1.1894009152094727,-0.01419262116888016],[-0.12000797627498747,-0.0022345098551116616],[-0.12000797627498755,-0.002234509855111647],[-209.99727903272833,230.53494499358945],[1.1284893230443842,0.35793901385479754],[10.592369541633415,20.776137686498963],[4.3785091003465535,5.858879398086782],[19.17339329639392,22.704457599791535],[0.21766062311481393,2.7698157097737326]
[0.12236292296895662,-2.913932220579414],[0.1223629229685838,-2.913932220579796],[0.12236292296844535,-2.9139322205799436],[0.12236292296843995,-2.913932220579941],[47.81954339896513,34.30924292686292],[1.6039848217537374,0.03524825759572364],[-1.1894009152094756,-0.014192621168883613],[-1.1894009152094762,-0.014192621168882888],[5.7036035470224995,0.27704421694173337],[-0.12000797627498756,-0.002234509855111764],[-0.12000797627498755,-0.002234509855111645],[-1.1894009152094782,-0.014192621168885148],[2.037870349250556,-0.4455226609553527],[-0.1200079762749875,-0.002234509855111769],[0.12236292296864579,-2.91393222057975],[1.6052369983021475,0.03160882041841012],[-0.16312283376635936,-0.026913137167151616],[1.5339534744298353,0.1121736105615432],[0.3581750401848159,2.6248147637078105],[1.959105957501711,-0.2521926663979538],[1.428498709780968,0.2571512742160005]
[0.12236292296868029,-2.9139322205797034],[0.12236292296876689,-2.913932220579601],[0.1223629229687029,-2.9139322205796914],[0.12236292296873878,-2.9139322205796674],[115.87850338285779,3.7122576795809525],[23.683463892816963,-43.353523662995485],[0.9062134483459414,0.05715016184796573],[1.6135684516976603,0.024868478896528295],[-0.1200079762749874,-0.0022345098551117726],[-0.12000797627498738,-0.002234509855111719],[-0.1200079762749875,-0.0022345098551116646],[-0.12000797627498744,-0.0022345098551116785],[-0.12000797627498755,-0.0022345098551117756],[12.82848139547856,0.43634774250026026],[1.6457134005981877,-0.00942574459056933],[1.6322451149070505,0.0005145179005109912],[1.676113976819494,-0.04622260240798659],[1.5931575664812365,0.04694141596503629],[-0.23429502114140238,3.2557252100351723],[1.6559712338865034,-0.014614396476562791],[-4.277528895646126,5.724287709580145]
