[-55.50213946273315,-28.141010531626936],[-61.11561011873623,-30.119352872174176],[-55.48345877822402,-33.885672260917474],[-58.56980205764669,-37.399642157606934],[-56.53356590256156,-36.76361690965065],[-55.24568760691962,-36.77483671393125],[-57.8039886590814,-35.14815436243191],[-57.64044806427345,-35.95234648343093],[-58.84691915341016,-36.611481025145],[-60.02367668304466,-36.744517308267746],[-58.68538898483235,-36.94689456113566],[-54.2481739094822,-36.32708198201791],[-28.804682190541218,-43.927070043492506],[-9.439477446921837,-78.04339368381322],[nan,nan],[-43.75357015698321,-13.011789937225554],[-35.48033730893985,-30.1838616780418],[-40.17053036547859,-30.932093035763952],[-40.87595228276131,-30.586908303620337],[-40.797771134377484,-30.150825356646976],[-40.61710252083459,-29.96142141542916],[-40.52197423652795,-29.899739922595927],[-40.43760742916294,-29.87768120874771],[-40.40364934471764,-29.89329232719665],[-40.35910442113635,-29.905362657783318],[-40.34512251200972,-29.9727501541406],[-40.324652852704595,-29.960593652235953],[-40.29327814645972,-30.01126866392953],[-40.23752584128215,-30.04780826600398],[-40.223263532012204,-30.080144400532884],[-40.205109101753926,-30.093914006016835],[-40.13858697589977,-30.112275315340202],[-40.106776020404936,-30.149117973643786],[-40.06119255679717,-30.174901270395598],[-39.97058431082936,-30.163675352401782],[-39.90810260224744,-30.171250670314222],[-39.81848429891198,-30.14816141809634],[-39.80608974466305,-30.13090111727245],[-39.696681487297475,-30.121709994713722],[-39.57259905332734,-30.08000667197263],[-39.561814284673105,-30.047531666206392],[-39.45380246446334,-29.99011294480109],[-39.38642622462966,-29.963987817379813],[-39.32326793666397,-29.900940406044008],[-39.23417546558141,-29.832388843017767],[-39.218736891012874,-29.796935347619552],[-39.16106521493204,-29.71249261150413],[-39.08536169509351,-29.629164497489313],[-39.03298388457389,-29.56486678522099],[-39.02828145359937,-29.4712884584339],[-39.03871888805099,-29.415364038594944],[-38.98556225987979,-29.272479350864312],[-39.024125948283675,-29.243361283813684],[-39.088240469702534,-29.187706973798605],[-39.15293033739365,-29.14155097950033],[-39.213013662805174,-29.04324031042709],[-39.28936271309328,-28.99890617124181],[-39.431708761848284,-28.973868748599166],[-39.54330251146513,-28.97601631824751],[-39.696198769535805,-29.0192585468963],[-39.88344586773284,-29.056770590282266],[-40.08548228422529,-29.153879594156187],[-40.33869298188911,-29.30185008858124],[-40.578111172075644,-29.518397075214246],[-40.84581614064844,-29.82442546127966],[-41.02456682617443,-30.201777265846793],[-41.082666933998745,-30.584422333251243],[-40.18123530554744,-31.001038490988712],[-17.05445286509085,-38.01657908506845],[-37.256313452245536,-30.45213792538669],[-28.114587778486918,0.6355177599082983],[-22.348894024221753,-18.442339309171196],[-19.119450173685898,-37.87954306676466],[-41.823962303789756,-14.813855302438235],[-44.96432662725946,-14.382671742098434],[-43.75339615599899,-12.985866674013591],[-43.024727979370965,-12.958467052649796],[-42.76192600697441,-13.150288912170952],[-42.68995226130081,-13.343940378288517],[-42.700695842946786,-13.503775130590187],[-42.74617285378344,-13.628725626193503],[-42.807470323532016,-13.725786289945669],[-42.87044315955446,-13.800072981917095],[-42.93389752397133,-13.857333115925748],[-42.9885468434334,-13.901188876129906],[-43.03998990296317,-13.934615259869316],[-43.08378619526149,-13.959284249240465],[-43.119406574313096,-13.977818518881477],[-43.15049056995646,-13.990833198582814],[-43.17355251614305,-13.999223329217426],[-43.190548391546855,-14.004454529145079],[-43.20222679731541,-14.006043872341408],[-43.20887329519744,-14.004806085258425],[-43.208835780590825,-14.001432870631593],[-43.20519321361983,-13.995999260224497],[-43.197411050661515,-13.988005409756957],[-43.187468644110226,-13.977906596934627],[-43.17076360683939,-13.965682420941146],[-43.153896953846576,-13.951949376531802],[-43.13212151649034,-13.935521989897174],[-43.10763721153506,-13.917337938926861],[-43.08397675010192,-13.896243104742778],[-43.056769898878244,-13.873680451194273],[-43.027933309053346,-13.848090038154023],[-42.996679070947955,-13.819283016980956],[-42.967981542348305,-13.788922501113781],[-42.94013840648196,-13.75631170223314],[-42.91086495285535,-13.71970386303174],[-42.8837090796376,-13.68155819308016],[-42.859766927624854,-13.640470384423814],[-42.83801859567142,-13.596777676127925],[-42.81989795429155,-13.551124149163654],[-42.804903406014844,-13.503166104123649],[-42.79491316951598,-13.453266271258352],[-42.79098506075151,-13.401785338767692],[-42.79311238484861,-13.349433724542928],[-42.802160531454206,-13.296196272661904],[-42.81884971987371,-13.242933825496666],[-42.844847937062994,-13.190232167259808],[-42.881466261967816,-13.140155414355412],[-42.92891999932909,-13.09208144771856],[-42.98602366468446,-13.046778924552521],[-43.0584721325131,-13.007865257330481],[-43.14770048332688,-12.97800453130449],[-43.25552167640782,-12.955490364650428],[-43.388204336951446,-12.94996788381614],[-43.55193487398115,-12.964078211017627],[-43.75544814117286,-13.011403261709232],[-43.99636147689515,-13.103069041550835],[-44.260529495472255,-13.246838361965542],[-44.52155334787346,-13.435377328381277],[-44.82802495674023,-13.753948237862813],[-43.07921726164754,-14.87686749864449],[-37.543122077980605,-30.656085680702155],[-40.176783454370955,-29.232865327794226],[-40.91377986960461,-29.990241655858675],[-44.663176611611235,-13.592243200160532],[-29.154458167705926,-11.042755328338856],[-55.89988256892784,-17.778161687331966],[-41.009150745091645,61.53923896741731],[-28.949719044423595,2.838112644621404],[-28.50169980688007,-10.772124692726145],[-45.113945763847646,1.570751160934829],[-37.98397964379556,0.1045336376358951],[-45.36330613285212,2.644654139456586],[-44.12745172540552,3.0931107092775987],[-43.64325173836093,2.9863570840578744],[-43.46110607347773,2.8218003326079786],[-43.40432052512428,2.677078310854217],[-43.40331831636724,2.562011236944104],[-43.42735665355088,2.473232209925434],[-43.461324040697114,2.405510207124197],[-43.497454575080184,2.35417461054452],[-43.53176753050244,2.3156614657638364],[-43.56222158975975,2.2871848203918574],[-43.587851931789565,2.2667518417066037],[-43.607897067406384,2.2528317323712197],[-43.62271513230152,2.244252241952601],[-43.63226595273795,2.2402971290759863],[-43.63675192893421,2.240356330309148],[-43.63672482596435,2.244097191521488],[-43.63228570054091,2.2511494038472017],[-43.62410330425304,2.2614364789980383],[-43.61273248125636,2.2747635795302132],[-43.598732795815486,2.291275367682636],[-43.58257803781734,2.3108060545291322],[-43.565023991269285,2.333459730128126],[-43.54655745238729,2.359243387866067],[-43.52812928992867,2.3882512559921305],[-43.51026439899759,2.4204881995578353],[-43.49394404055942,2.4559545107877128],[-43.47998704793849,2.4946813198347733],[-43.4691547079651,2.5366096742586546],[-43.46294426117115,2.5815676960893823],[-43.46200480941356,2.6293932854336006],[-43.46789206623502,2.6797560105984504],[-43.481907500146775,2.732143239489281],[-43.505617459111335,2.7858893611890605],[-43.540931305456496,2.840008156522296],[-43.58970061274602,2.893476013929763],[-43.65454104478649,2.944649385936373],[-43.73832193324082,2.9916072453413483],[-43.84468565312296,3.031458071847422],[-43.977583243099126,3.0600743324699713],[-44.14075322008958,3.0720830244350865],[-44.33913850865842,3.060519586347706],[-44.589272560393155,3.012122464157327],[-44.940273029458545,2.8874026992868207],[-45.43780860688368,2.5721504302009706],[-45.68940849582985,2.0493255618692445],[-45.57087304006128,1.8335275834014122],[-40.70631609668199,0.6195845283111624],[-44.30383181362018,-13.335200684368246],[-42.675974178836704,1.01841856983471],[-27.523611171543756,14.228314394694776],[-30.493384336578483,2.1656064485588753],[-40.59314888127836,16.890821982282926],[-40.30536138771708,16.72861389771976],[-40.8428842225039,18.600692231488114],[-40.18149282561558,18.26482969665817],[-40.15817369552258,18.00048316771225],[-40.27635197038179,17.85118334152828],[-40.41923427021738,17.772277654031623],[-40.55541791605625,17.733837223856945],[-40.675410924907666,17.71901686411234],[-40.77716892304708,17.717648036769443],[-40.861751272572604,17.723934551062985],[-40.930284173617494,17.734364605152244],[-40.98437561822546,17.746387004523456],[-41.026353705974266,17.759200048936304],[-41.056634830571426,17.771379263042576],[-41.07680015709272,17.782379746083176],[-41.08778890657577,17.79187894018339],[-41.09114077956577,17.800134119076453],[-41.08649517602496,17.806403363067396],[-41.07513350289279,17.811274655132102],[-41.05748207490267,17.814831512657832],[-41.03358932039582,17.817168621153126],[-41.003616730753556,17.81854568038993],[-40.968058765793245,17.82004817067873],[-40.92616530435133,17.82158460789908],[-40.87980226247659,17.823859212540725],[-40.8275293499992,17.828123550964904],[-40.77035606624717,17.834868042590987],[-40.70981643538498,17.845506234085875],[-40.64627316250701,17.861187375836693],[-40.580890485793816,17.883238628908543],[-40.51645629705144,17.913242582912453],[-40.45488384815328,17.95301165581549],[-40.40107897439024,18.004138085627],[-40.36089319324785,18.068044457161097],[-40.342134527204905,18.145736449840854],[-40.355850828443046,18.23643105326063],[-40.41751005353011,18.337470864440906],[-40.548840684063194,18.440461205711067],[-40.77804895430871,18.52868556662336],[-41.14057542874701,18.56824292724088],[-41.647260008229246,18.496374583027393],[-42.13796008521924,18.215845517910292],[-41.99147905245557,17.65332246769129],[127.56324131753323,-229.97405262533172],[-24.22453716627752,12.346975646659935],[-30.32074692110082,29.28985029002988],[-26.561190633959352,28.429320227131548],[-12.728486723997559,56.91999497366133],[-50.03646293479366,39.65852181691251],[-52.73713823012044,41.282927379991584],[-29.90220797553331,29.145951275882332],[-53.67949563309561,41.83696132735406],[-99.91218984158104,136.695413894048],[-54.15032118458471,42.43644316607844],[-53.589105003229434,41.84614396449178],[-54.418916203434335,42.879727566626656],[-52.85594939468039,43.15654759957269],[-16.799967551999945,-8.275245055547384],[-53.89815122741009,42.80113380334402],[-49.48356114707539,39.33969578743689],[-54.746537535332145,42.5329588907426],[-54.39644233582008,42.8604394066034],[-53.60548814553466,43.26581822056312],[-54.12007675627508,43.249207366824976],[-53.12030945792962,42.88331187855034],[-53.59982665136115,43.00257754330505],[-53.61119150612431,42.951133480049734],[-53.405295016011976,42.71254683589829],[-36.902046106996536,57.67784818494777],[nan,nan],[nan,nan],[3.0531142165744383,-40.132189486022114],[-45.21834777659815,2.438240987793865],[-41.19817196621268,18.592762550494896],[-30.479575482050677,2.2344881903283604],[-39.41814727582877,33.41944009282258],[-29.31038651265178,28.356264193922293],[-53.9032166766066,42.59913752697196],[-37.15942383320559,57.651384359976944],[-41.179163883440445,17.19217759760481],[nan,nan],[-51.7630752357837,40.641683006133],[-51.92225513567154,40.73400371582268],[-53.4779276907043,41.94650747324162],[-53.66199515798663,42.42410806473406],[-54.30286114795436,42.88760659543544],[-54.00955721784842,42.79484966052938],[-54.305525444086015,43.05055254394608],[-53.86247668928529,43.034609742781136],[-53.61913837529926,43.455924566774506],[-54.7668771649467,43.24155717212562],[-53.6676119046513,43.012158811932586],[-53.27229725656459,43.202614228098454],[-53.13054297928396,42.87346609667865],[-53.001507294252136,43.0137738159913],[-53.44549545234852,43.1183577808161],[-52.49726388777842,42.85856237686045],[-53.18889884281762,44.22535096622217],[-53.24047453491049,42.817174611478364],[-53.54841488751966,43.047068541128986],[-54.35632550498678,44.302329107438915],[-52.9982063512401,43.10863794139122],[-52.95601724611057,42.78419348641519],[-53.73901651729457,42.89094671858967]
[-56.382448527416955,-36.69160196683688],[-57.86568836033304,-37.071244546128405],[-55.687100402328745,-36.67045393328468],[-52.573736131041855,-36.103760098080464],[-44.176438359474524,-35.5862947266302],[-32.020944270716456,-39.834725429126586],[-54.30838559631817,-36.438570399585906],[-31.408693974659688,-39.69177351807447],[-39.77758524180177,-31.13255585804538],[-39.60346024170355,-30.576321761889663],[-40.19180134446841,-31.70741404120916],[nan,nan],[nan,nan],[-42.604997731376216,-14.058200114580485],[-42.205496847381774,-14.920112458663414],[-37.43978232174572,-30.58559492947182],[-40.590352420569715,-30.855378755449998],[-40.87486112672147,-30.625668641938258],[-40.839324116278696,-30.27692434721855],[-40.687104732142586,-30.069076902788968],[-40.61770403983124,-30.00759628586988],[-40.5475979888832,-29.964803837100188],[-40.49106006710694,-29.948499427754122],[-40.43788653168621,-29.948024935127687],[-40.392144048002194,-29.960201128901733],[-40.3304550123638,-29.984210909809313],[-40.34301530718854,-30.02750535048653],[-40.30960421095835,-30.045783146822156],[-40.27033067699782,-30.08040905250418],[-40.24340760885693,-30.08894599618396],[-40.20205106423323,-30.13539188049063],[-40.16250016972459,-30.142637852614175],[-40.10574952515189,-30.180037382482364],[-40.039043928047604,-30.18116865469971],[-40.01319451231197,-30.186444729240524],[-39.92970442218103,-30.193634877598907],[-39.848665586081964,-30.151648290403067],[-39.75637976981651,-30.14723554937807],[-39.703182743559445,-30.127747334976018],[-39.624757153767064,-30.102861211458876],[-39.535429755896836,-30.056741157840055],[-39.46018762683484,-30.024770022969147],[-39.39423118977366,-29.991273948455753],[-39.36663243996859,-29.931115048373858],[-39.24508157028743,-29.866825382114175],[-39.22383622606076,-29.81130549976819],[-39.12141203554157,-29.745769977276066],[-39.127720405983275,-29.701801835555084],[-39.03242437598026,-29.574773405114808],[-39.04474437981694,-29.534252046190698],[-38.99045504294885,-29.43696630436656],[-39.01812244951342,-29.372707957265554],[-39.01830047434777,-29.291108472023147],[-39.06972773939917,-29.220004673516335],[-39.0808246300947,-29.16119294917955],[-39.1228748878683,-29.07592284788457],[-39.221676416938024,-29.065388297556073],[-39.29378851006994,-28.976197188125994],[-39.418134251781765,-28.986349251812776],[-39.573561098242905,-28.93940875100922],[-39.706436255190376,-29.005152721932106],[-39.873056734258135,-29.08134834465143],[-40.065946685014985,-29.120815397176095],[-40.30169894239384,-29.323783382031568],[-40.55863383493832,-29.51050439097623],[-40.842759750386556,-29.798017469178845],[-41.04678200234169,-30.225735532520257],[-41.048765459053676,-30.627157117826517],[-40.81716375894841,-30.876243437868172],[-19.657349187746583,-24.7908543168181],[-29.22425611897502,-8.55588070009177],[-39.786926154898126,-30.983382188819963],[-27.722992903667986,-12.016500724956858],[-25.732496700917554,-25.067821712957087],[-44.6865276226685,-13.076355639651297],[-35.15237630829686,-14.88665202610902],[-44.755004965672924,-13.65004845899353],[-43.480013303437346,-12.924996669156455],[-42.95479188523542,-12.99245527749114],[-42.75705301068777,-13.173594485269227],[-42.698507359292655,-13.344443182867257],[-42.70591348374725,-13.485895136142688],[-42.74365916587187,-13.59798345092855],[-42.790953280607795,-13.685579466112205],[-42.84506813456841,-13.755028579939163],[-42.89336003498751,-13.807361675341609],[-42.941418544432146,-13.848983844271809],[-42.9837570540672,-13.880529173841321],[-43.01649800523984,-13.903801675555155],[-43.04859240837062,-13.921461608691821],[-43.0720197220352,-13.93383113936115],[-43.088924673251334,-13.941618335043465],[-43.10066577004134,-13.945281378577508],[-43.10995415301358,-13.946467487971907],[-43.112814559295494,-13.944226533506606],[-43.11043021575774,-13.93945002385109],[-43.10538624083478,-13.931726443467296],[-43.09600892801132,-13.922453268567718],[-43.082969206898746,-13.909961724535966],[-43.067250295073826,-13.895533839653558],[-43.04958487412159,-13.879019554363468],[-43.02949788119618,-13.859656050700485],[-43.00756292959197,-13.838159364846844],[-42.983716683120086,-13.813679298968562],[-42.9593143320277,-13.787704103739902],[-42.934374989004446,-13.758440476135569],[-42.91046279882343,-13.726466775206664],[-42.88578598886139,-13.692390270090396],[-42.86402337691017,-13.655417320122734],[-42.840109021714255,-13.61569971606658],[-42.82234230704386,-13.574068400876808],[-42.80842684982444,-13.53063978641851],[-42.79543093263904,-13.484587238872463],[-42.78820476888503,-13.436444530750013],[-42.78675360267954,-13.388138797378533],[-42.78876445096222,-13.337030738019799],[-42.79890587466284,-13.285927091533724],[-42.81691628749744,-13.235351167994521],[-42.84343057422256,-13.185423863426255],[-42.87923627843748,-13.136113150549644],[-42.925138344547264,-13.09112564606796],[-42.98085207979318,-13.048430376895851],[-43.050502436584964,-13.010755322028652],[-43.134333412669214,-12.980031893251601],[-43.23630340927795,-12.95884568347876],[-43.36146681573186,-12.947060791611738],[-43.52184805398816,-12.957721083820681],[-43.73446344600156,-13.004162963488684],[-44.02026713472379,-13.113015915656776],[-44.38987124065665,-13.334173329156783],[-44.77036285805205,-13.684466588079973],[-44.97250333788506,-14.02042590420364],[-44.99347379859973,-14.081838070289646],[-45.02014067471904,-14.285763073787827],[-40.05540041175873,-28.91151884845163],[nan,nan],[-14.599648807698134,-189.90023832803007],[-32.84697299774255,-47.47817638207845],[-41.15310005375375,-14.907329962568408],[-29.455345578182804,2.845224751303897],[-44.827921906428045,1.440597768710574],[-29.75284607792455,-11.14980811558221],[-25.542848161564578,-25.342105685155467],[-42.20520528598263,0.8802782788088505],[-31.47904523236426,-0.2337756965200155],[-45.46281308668999,2.5587938870969906],[-44.227393695606565,3.0881320313951535],[-43.70715094438569,3.015656601299041],[-43.497773216428506,2.865971114472076],[-43.42030439527072,2.727715256175031],[-43.40346320229625,2.6150733835840714],[-43.41502812119961,2.526646542752928],[-43.43916310163375,2.458382070489326],[-43.46747975903042,2.406159479325924],[-43.495329080328936,2.3666548742219806],[-43.52063798725803,2.3373050770211266],[-43.542125370469584,2.3161027209036096],[-43.55898394451869,2.301716719894002],[-43.57114612115241,2.293006259520978],[-43.57888730873489,2.2891723779365054],[-43.582277180318094,2.289599190594222],[-43.58140053706564,2.2940340145932807],[-43.577097847171366,2.302014859436204],[-43.56944215284178,2.313492253793398],[-43.55930723254264,2.3282823933896646],[-43.54700742387648,2.346297854626733],[-43.533227280245505,2.3675462677297223],[-43.51891221063242,2.3920361849481315],[-43.50431809847832,2.4195890055358773],[-43.49036118548593,2.450336212480501],[-43.477717865691616,2.4842392344455293],[-43.467419074692614,2.5212194287585423],[-43.46005542830986,2.561230473179813],[-43.45685158844131,2.604138563493929],[-43.45878059501227,2.6496766833314784],[-43.46719805216257,2.6975325878091896],[-43.48318613590294,2.747252599714978],[-43.50830292388917,2.7982132115596206],[-43.544120664463854,2.849482773423003],[-43.59245251413279,2.900105390299583],[-43.655557019451116,2.9486994185906545],[-43.73657731806667,2.9934322480929803],[-43.83892724195868,3.0319226025445474],[-43.96731565074334,3.0603960812756483],[-44.125842267545835,3.0734431111418234],[-44.31692291950062,3.064286887819201],[-44.54460030188636,3.0243342912865403],[-44.8396184561279,2.9309005638937187],[-45.311701890102384,2.6749525088539103],[-45.651949283550636,1.9441612019577093],[-42.868016573821144,0.9874802774900487],[-43.43051751995797,1.0899608341648146],[-62.153777289870476,-17.610381457751977],[-48.35895440301144,-35.22750416435365],[-16.844794906172975,-9.181741408392817],[-28.96199832162188,15.217714944239924],[-8.743654038742331,-16.917757751689543],[-39.84692367223828,16.590156357742583],[-42.21938939495896,17.937997362905392],[-40.58453074341184,18.54425262965928],[-40.16382754439354,18.217007795733057],[-40.1717365533266,17.988112639901757],[-40.28182410758135,17.85601165638831],[-40.41027455426638,17.783551655971593],[-40.53298739337274,17.746167156578586],[-40.64116462258556,17.729850092017482],[-40.733057713307566,17.725702784402706],[-40.80971545930279,17.72904540792158],[-40.871451021624814,17.736143275986596],[-40.920263545581,17.745454603820196],[-40.957537383058714,17.755364940063544],[-40.98349748545302,17.764853675374347],[-41.00085791366575,17.773891780419135],[-41.00902808944971,17.78179525310283],[-41.00925279233063,17.788518511152002],[-41.001804568406726,17.793971007072432],[-40.98829752421788,17.7985053597086],[-40.967684355968885,17.802201452697258],[-40.94124355097006,17.805202773806563],[-40.909423565492595,17.808380605043524],[-40.8712301541329,17.81194923277365],[-40.82783526043111,17.816356153155926],[-40.7798162733512,17.822820293220936],[-40.726470098619544,17.831586903866416],[-40.670287740733905,17.844363978969014],[-40.610776367423476,17.86171683727702],[-40.550606152694215,17.885399968732738],[-40.491127028692034,17.916471219278478],[-40.4349898306903,17.95671912514467],[-40.38613832767566,18.00739584031021],[-40.34946025496568,18.069791222950307],[-40.333447672411715,18.14496374949348],[-40.34644624316131,18.23198450371432],[-40.402710181076074,18.32882489223906],[-40.52090753560383,18.428289551022626],[-40.72566288644132,18.517505772734214],[-41.04866006039783,18.56848639777254],[-41.50964092904202,18.531402545302548],[-42.02671326835528,18.32253647410888],[-42.16329776978927,17.863397034311518],[-40.68980214673427,16.904646875872498],[-28.72532263759902,49.11992772000523],[-30.608690947717875,29.602486310564807],[-29.964388590572774,28.91505579816807],[-30.46447808440894,29.470930083804927],[-51.447572913457314,40.46682263092184],[-49.83918051366468,39.537400309359036],[-2.3258970207865928,-190.099096020343],[-51.451010661556005,40.475324464634596],[-54.025745907186504,42.365122293983084],[-49.2318269200085,39.202668882833464],[-50.724687889766905,40.0406436184302],[-54.44890328969325,42.38161736300663],[-54.259286548781006,42.890284517583055],[-52.575171631297586,42.83796469023718],[-35.33068775108421,13.393759190194586],[128.04268983938894,-100.7849957227839],[-51.68059702112452,40.606406132092836],[-53.64940101938961,42.13564193239983],[-55.051620494709645,42.99652329192372],[-54.07243802614818,42.88916634609065],[-54.943460974519624,43.52053323341386],[-53.39674979739055,42.888607577970575],[-52.857158335306664,43.15781268612577],[-53.71973802474612,43.51551777853194],[-53.47532193563614,42.94305183355665],[-40.171248843858564,60.578740370007914],[58.11926573926419,-4.334872746956676],[-91.03765760673318,177.66573227255245],[-17.60604430459115,-8.563887375135446],[-27.83412930819238,15.264719809149213],[-42.071103732471016,18.30735657976072],[-29.99043425428156,28.911902746638322],[-53.01516423927538,41.45459027568246],[-53.49250387631096,41.97570271521738],[-53.20506191463233,43.09811570113959],[-30.484014860747372,29.456472971216684],[nan,nan],[-53.121619696687844,41.5956573957778],[-52.037589336281066,40.83188950932239],[-53.717460802280975,42.03542918800801],[-53.777727205782654,42.32230375571488],[-54.591902342224735,42.8807935766085],[-54.48810573187493,43.19872531045771],[-54.013980501496064,42.80938862380249],[-54.26709004015516,42.89601237204561],[-66.68392779587646,44.882333340882084],[-54.102449546915516,43.13261190470898],[-53.65708108693568,43.17628623648209],[-53.78455966926791,42.90117161546249],[-53.71437167616384,43.054587842572445],[-53.70792094573258,43.40660078134628],[-53.142740891071774,42.82382878045755],[-52.875100606196874,42.78972024371841],[-54.4496463799379,43.39742235680255],[-52.22432162966194,43.65340903579559],[-53.71212234519432,42.968144744543785],[-53.75016475665779,43.14535320977587],[-53.01020544444379,42.996136775969006],[-52.657375479738,43.22160579334494],[-53.299788153864434,43.19089650266961]
