(-100, 100, [(-1385086333818.4849-543464120604.28534j)])(-99, 100, [(-375832303664.9413+3035542841436.186j)])(-98, 100, [(-294832346134.0028-277614798324.6831j)])(-97, 100, [(-505976314833.2353-3471083882636.59j)])(-96, 100, [(608951608074.3778-1327918858888.7432j)])(-95, 100, [(66300841253.72077+1497073383830.9507j)])(-94, 100, [(723163015046.2373+406621372843.2215j)])(-93, 100, [(-603491093928.067-292669418303.7545j)])(-92, 100, [(36750885756.28867-1078342665103.5034j)])(-91, 100, [(189943075160.1374+126433341902.31845j)])(-90, 100, [(-82340025266.40683-217636168891.4708j)])(-89, 100, [(-14015771610.135113-46396493395.509735j)])(-88, 100, [(54934733276.32306-171274305561.68753j)])(-87, 100, [(-20394592811.588078-56935944532.11688j)])(-86, 100, [(-17626067442.883347+18309596405.607403j)])(-85, 100, [(-1588628913.0958214+13147390729.73156j)])(-84, 100, [(17103207586.588152+13450106090.574207j)])(-83, 100, [(-41026352795.846695+51099358826.10551j)])(-82, 100, [(39720864731.5147+9051289294.84178j)])(-81, 100, [(-7321915096.583105+62362533839.298706j)])(-80, 100, [(37477197957.77904+26333882993.79779j)])(-79, 100, [(-8864437502.02173+86777957724.3268j)])(-78, 100, [(97021196344.57158-35623787674.726746j)])(-77, 100, [(-24412323934.607723+6662914080.564126j)])(-76, 100, [(55884565752.7601+71329352583.26163j)])(-75, 100, [(-44054472585.13089-43239110330.80482j)])(-74, 100, [(-16026300787.8558+47151316096.240845j)])(-73, 100, [(61828332105.37106+56644128104.819626j)])(-72, 100, [(-71640102051.28142-29736013375.06188j)])(-71, 100, [(-9153013785.267317-5880795171.176085j)])(-70, 100, [(11749763944.283672+100895678055.10458j)])(-69, 100, [(8922420877.436779+20772109850.453926j)])(-68, 100, [(-9174341277.476442-193876515.585844j)])(-67, 100, [(-22957790289.36136+51033610634.44521j)])(-66, 100, [(-5378325820.704071+35097595133.73504j)])(-65, 100, [(-3178053502.5516777+8142706574.139309j)])(-64, 100, [(5678330879.852843-16097216016.00511j)])(-63, 100, [(-7643952769.716801+34353055523.073883j)])(-62, 100, [(-13733506573.631062+37562513726.692505j)])(-61, 100, [(-6321248069.948105+33258576672.959576j)])(-60, 100, [(-16568931322.650066+25721720993.397854j)])(-59, 100, [(-13124727634.086082+22508356207.643665j)])(-58, 100, [(-14616429504.342157+16509197957.371994j)])(-57, 100, [(40894335.589886576+10537716240.723116j)])(-56, 100, [(981555919.7276772+10746859703.046715j)])(-55, 100, [(-10893892312.934374+14785601147.145037j)])(-54, 100, [(-3370925815.4299345+9619721385.98209j)])(-53, 100, [(-10361282429.929787+13134574946.755276j)])(-52, 100, [(4069846904.0965953+9293985835.059357j)])(-51, 100, [(-694108428.8995972+5698322903.752126j)])(-50, 100, [(-951741404.992702+6857823102.447869j)])(-49, 100, [(-3968077001.655386+7214184886.938538j)])(-48, 100, [(-287101120.8077241+5421512322.30119j)])(-47, 100, [(1682891507.218531+5085774297.022518j)])(-46, 100, [(-1259745001.0411003+6023614129.988489j)])(-45, 100, [(-3555519796.0579524+6059405487.003018j)])(-44, 100, [(-3698005700.0902257+3206348260.97537j)])(-43, 100, [(-2795308483.8374777+3235198729.5961757j)])(-42, 100, [(-3037373660.4864864+3735921878.578618j)])(-41, 100, [(-2751025731.7368283+2543761141.575009j)])(-40, 100, [(-1260869412.040957+1604470368.439485j)])(-39, 100, [(-1990089285.9574518+1371514412.4133396j)])(-38, 100, [(-2180165519.5199027+1597015468.7251148j)])(-37, 100, [(-1356907566.7597487+1592693043.721622j)])(-36, 100, [(-1733615340.0512118+1013082159.9282994j)])(-35, 100, [(-1502853863.8898015+942357880.4634044j)])(-34, 100, [(-1456432592.8506331+1624073570.5147529j)])(-33, 100, [(-1340156119.3805745+1001765938.6063892j)])(-32, 100, [(-1146588299.4056947+760696410.1140708j)])(-31, 100, [(-1420449951.7455635+655356745.6526383j)])(-30, 100, [(-1151781953.8293405+404398058.91397816j)])(-29, 100, [(-837174619.4742914+508469699.78501564j)])(-28, 100, [(-850636261.8135837+269749950.7131635j)])(-27, 100, [(-522148979.89156115+410298956.7480455j)])(-26, 100, [(-841667359.0725595+276848375.0656587j)])(-25, 100, [(-697263187.9229702+155183815.1119915j)])(-24, 100, [(-539921444.5530179+137066776.33299413j)])(-23, 100, [(-529299805.91174346+168806372.21959612j)])(-22, 100, [(-481649073.2252473+73085854.08355273j)])(-21, 100, [(-390484834.9227362+69837732.65720089j)])(-20, 100, [(-366840706.20917934+128969053.26310799j)])(-19, 100, [(-307016173.0654319+84710396.71242613j)])(-18, 100, [(-253235521.78425515+58880608.62481567j)])(-17, 100, [(-262036844.7000678+47678854.58348528j)])(-16, 100, [(-220323582.2330271+3958343.027693456j)])(-15, 100, [(-187994631.43067935-21404898.720636833j)])(-14, 100, [(-157864083.7563784+10439476.240932366j)])(-13, 100, [(-152343787.37997448-2623178.6774748806j)])(-12, 100, [(-125648639.45658486-13699007.944403727j)])(-11, 100, [(-102933425.61403824-18383592.48748501j)])(-10, 100, [(-92774605.06645873-20250205.266254384j)])(-9, 100, [(-88103620.33632055-12950658.649752708j)])(-8, 100, [(-76533778.76869817-11461362.724514533j)])(-7, 100, [(-61105949.871408604-14682009.586305002j)])(-6, 100, [(-49796715.17819028-12931671.630813228j)])(-5, 100, [(-36636743.72214642-15300814.814538691j)])(-4, 100, [(-32386185.879112024-14397477.387923118j)])(-3, 100, [(-20912230.239199776-12145554.16254333j)])(-2, 100, [(-13003006.953012716-12321240.48285349j)])(-1, 100, [(-6334469.782982564-12418091.197307874j)])(0, 100, [(-149966.41920155846-12271287.149196975j)])(1, 100, [(6446309.120787409-12501147.22180702j)])(2, 100, [(13842257.978902731-12531796.756774882j)])(3, 100, [(22813317.196602236-15808947.723795068j)])(4, 100, [(29100436.176965255-14396478.824154703j)])(5, 100, [(38302871.897968605-10218700.011886535j)])(6, 100, [(47694226.56120388-16987566.64592393j)])(7, 100, [(56465386.67599299-15685585.809268203j)])(8, 100, [(67862342.95196971-11416919.031554088j)])(9, 100, [(75175261.3860634-10089408.744004358j)])(10, 100, [(95915558.20364179-15013706.774858765j)])(11, 100, [(110702669.00101861-8040175.773966208j)])(12, 100, [(131791405.8914935-14663879.265622402j)])(13, 100, [(163509692.9465588-6893397.388473422j)])(14, 100, [(171680526.08662778+1808588.1688652225j)])(15, 100, [(185760849.25254932+12688767.484535735j)])(16, 100, [(232880319.5105204+10502515.687115833j)])(17, 100, [(247653631.2658656+21278926.629537843j)])(18, 100, [(299029089.0900195+35604968.42730273j)])(19, 100, [(331749349.4148603+39059887.197639674j)])(20, 100, [(373572893.16766006+66194544.66998815j)])(21, 100, [(420717048.7401546+76172601.2240418j)])(22, 100, [(459972659.4509797+102516009.01652886j)])(23, 100, [(499386135.09437543+133660916.4500309j)])(24, 100, [(552208943.355434+164386085.9007553j)])(25, 100, [(630186520.1938943+231155226.13548282j)])(26, 100, [(644368837.0635521+342082052.0196756j)])(27, 100, [(728786478.4975489+329800103.18429434j)])(28, 100, [(841831190.4730146+392470855.6031397j)])(29, 100, [(951489714.240351+508857079.347098j)])(30, 100, [(961509937.3906089+601548971.7167584j)])(31, 100, [(1091561276.7924206+663107946.8839108j)])(32, 100, [(1175848376.287893+770355638.6972749j)])(33, 100, [(1288837230.8108315+964528345.1625j)])(34, 100, [(1499308700.29381+1012522759.0494448j)])(35, 100, [(1515278535.8380954+1249282529.588166j)])(36, 100, [(1653765234.9611406+1409708347.4322157j)])(37, 100, [(1798624388.9177406+1630759837.8969636j)])(38, 100, [(1866788341.0447857+1886460266.9969983j)])(39, 100, [(2019831590.8854833+2086849373.7519286j)])(40, 100, [(1966184605.2015345+2221287166.962268j)])(41, 100, [(2291871555.097139+2598331341.2507057j)])(42, 100, [(2437350224.5915017+3114799915.861322j)])(43, 100, [(2619311376.408147+3283987700.7049146j)])(44, 100, [(2459162665.311052+3424311881.5547357j)])(45, 100, [(2734755219.4660373+4245021586.503143j)])(46, 100, [(2837534545.0923433+4436635535.410053j)])(47, 100, [(3012463399.479854+4901771661.001935j)])(48, 100, [(3229795161.602211+5348478470.592413j)])(49, 100, [(3088164239.2887917+6103560140.432997j)])(50, 100, [(3470030992.5546427+7149931639.451354j)])(51, 100, [(3128910024.8191514+7928955203.014935j)])(52, 100, [(3375942424.9823623+8354273952.962769j)])(53, 100, [(3416398256.9259577+8963477896.696676j)])(54, 100, [(2987211370.4660096+9777797684.233145j)])(55, 100, [(3458650798.2864084+10702605084.9554j)])(56, 100, [(3305852624.090448+11861512380.108341j)])(57, 100, [(2720184138.429777+12716097355.172787j)])(58, 100, [(3053440069.4277506+13912614154.24682j)])(59, 100, [(3429542703.733161+14960627549.968653j)])(60, 100, [(2579295032.890301+15729260810.116806j)])(61, 100, [(1836584408.3892453+16825779842.13959j)])(62, 100, [(2136184803.9828148+18325722692.111023j)])(63, 100, [(2888018333.8398304+19926466545.787556j)])(64, 100, [(888657412.648198+20135695129.49969j)])(65, 100, [(1063876839.835294+21901529921.865913j)])(66, 100, [(118393133.809736+23101564730.073994j)])(67, 100, [(-116072174.13114388+23727534690.1894j)])(68, 100, [(-1199898734.967714+25719848463.975853j)])(69, 100, [(-1251812726.7584808+25932348366.612007j)])(70, 100, [(-2639032334.111893+26358271026.652195j)])(71, 100, [(-2882496761.21764+28465663174.43926j)])(72, 100, [(-2745637264.125968+28387293746.999825j)])(73, 100, [(-6525723792.895168+31075794891.69742j)])(74, 100, [(-4392309728.950173+28771924846.831043j)])(75, 100, [(-7488947720.594227+31094632042.07836j)])(76, 100, [(-7206852224.1110525+30875955943.10531j)])(77, 100, [(-8153830877.797608+29976543242.07108j)])(78, 100, [(-9311558886.32661+28993111448.77235j)])(79, 100, [(-8030613798.686822+27593459428.948326j)])(80, 100, [(-8832565083.100368+23835506533.58503j)])(81, 100, [(-7565688894.071105+22578048403.573647j)])(82, 100, [(-7177178553.984577+19128530672.350784j)])(83, 100, [(-5902624080.720969+14256051528.217573j)])(84, 100, [(-3571647610.4740252+9295891296.465767j)])(85, 100, [(-1270801130.2128005+2814365572.8448615j)])(86, 100, [(1898302760.9512346-4722200212.220899j)])(87, 100, [(6726360357.130256-13817736057.752604j)])(88, 100, [(12471671961.197485-25379650800.024143j)])(89, 100, [(20448190159.841682-37151372378.09295j)])(90, 100, [(28517474417.157993-51150149396.731995j)])(91, 100, [(42618373356.13568-67351011507.502266j)])(92, 100, [(53121311257.065895-89037254701.71326j)])(93, 100, [(69728369225.01257-111177117557.05798j)])(94, 100, [(90349988091.05112-139254947108.3893j)])(95, 100, [(112428122075.92044-169226631240.9065j)])(96, 100, [(140695308574.4285-184434952085.04205j)])(97, 100, [(185614262984.06445-233314075180.58112j)])(98, 100, [(201829961978.13052-249248212558.33832j)])(99, 100, [(277331423588.6208-334594577023.488j)])(100, 100, [(306220587233.92236-347580930002.24365j)])
(-100, 99, [(139848117273.29623-1093337510664.259j)]),(-99, 99, [(42214878231.03842+2245149765775.6274j)]),(-98, 99, [(-1580527502429.235+99457799208.1399j)]),(-97, 99, [(985892106837.592+290542252951.39417j)]),(-96, 99, [(-244949241918.01834-24251720946.880512j)]),(-95, 99, [(-346423362777.52625-1779000067272.4783j)]),(-94, 99, [(-14885317311.132853-781014370701.6741j)]),(-93, 99, [(-503931406550.6846-40592018682.06508j)]),(-92, 99, [(-164496523468.1765+323653974216.4102j)]),(-91, 99, [(-373921890422.66113+9032006836.547007j)]),(-90, 99, [(-91103251976.17479-193070049596.87253j)]),(-89, 99, [(-28318210176.77352+10356742145.150827j)]),(-88, 99, [(89810777555.8276-109044009081.85625j)]),(-87, 99, [(-66773037878.16483-87136332128.60915j)]),(-86, 99, [(922891368.7389312-47552030533.988174j)]),(-85, 99, [(-5110047488.609154-8623935705.811087j)]),(-84, 99, [(-12864055851.889322+10694618947.055449j)]),(-83, 99, [(15864155.06953596+3670529516.2123656j)]),(-82, 99, [(14139388915.199081+2150853721.099794j)]),(-81, 99, [(17701485906.72435+35894228445.117004j)]),(-80, 99, [(-1359386682.2613907+232175091.29545963j)]),(-79, 99, [(6723019374.804577+6754679405.692694j)]),(-78, 99, [(24489760652.891983+7710445298.866149j)]),(-77, 99, [(74387578656.74573+71341228039.20993j)]),(-76, 99, [(714501239.2803946+36840086202.64035j)]),(-75, 99, [(33627645145.915028+36520257334.6428j)]),(-74, 99, [(-6219376994.0771475+78799499618.81084j)]),(-73, 99, [(26213300765.00248-10396907036.728401j)]),(-72, 99, [(-5788124692.347607+39795425090.411446j)]),(-71, 99, [(-25164577631.857002+6679622699.942739j)]),(-70, 99, [(-8879191522.549538-21893700661.7378j)]),(-69, 99, [(12118145374.211966+909206831.1557498j)]),(-68, 99, [(-13631880058.391449+42665956029.34485j)]),(-67, 99, [(18662721649.747513+13265893880.492083j)]),(-66, 99, [(8039326776.113777+24803701250.39665j)]),(-65, 99, [(10746993606.814447+5866343956.441684j)]),(-64, 99, [(-6436175313.425243+26757265524.012173j)]),(-63, 99, [(-3991042216.2871804+34379124871.77242j)]),(-62, 99, [(4377014473.190704+9689506887.58801j)]),(-61, 99, [(-6838657752.51771+18637158403.278534j)]),(-60, 99, [(-15312948421.106855+22389963351.922356j)]),(-59, 99, [(-16105199925.889198+19876954407.125633j)]),(-58, 99, [(-5573511362.343461+12999384109.360167j)]),(-57, 99, [(-2381893109.9059005+9654963100.515408j)]),(-56, 99, [(-3125541337.690764+11596557797.290852j)]),(-55, 99, [(-1193690454.8491735+12957733451.650799j)]),(-54, 99, [(1223056356.88999+9371612718.844482j)]),(-53, 99, [(-9523166620.153986+11620283323.715483j)]),(-52, 99, [(-954856197.5787771+11298925069.35621j)]),(-51, 99, [(-1509320808.0567586+8540126497.409194j)]),(-50, 99, [(-3634231078.284818+6715448320.7815485j)]),(-49, 99, [(1227125356.6525075+5549309989.611118j)]),(-48, 99, [(1152895074.867148+7025670833.528573j)]),(-47, 99, [(-2338907822.361454+3352808335.5432143j)]),(-46, 99, [(-4215809063.0341363+4562801439.71691j)]),(-45, 99, [(164451128.53416955+3347754063.839794j)]),(-44, 99, [(-4139822441.577219+4343849209.814339j)]),(-43, 99, [(-2100274322.1950734+3781540069.568242j)]),(-42, 99, [(-3326419616.1611037+2711939894.8524675j)]),(-41, 99, [(-1111079873.1435494+1760588535.7562375j)]),(-40, 99, [(-1499636666.8924434+1302749943.5439732j)]),(-39, 99, [(-1989114349.4776323+2664698044.868747j)]),(-38, 99, [(-931296228.4383614+1843079610.7963471j)]),(-37, 99, [(-1583278646.7815561+1153590569.7683249j)]),(-36, 99, [(-1478756528.4020617+438926067.79091173j)]),(-35, 99, [(-1195619996.862075+1039698419.0887506j)]),(-34, 99, [(-620947575.767307+572362662.7715218j)]),(-33, 99, [(-1528751754.8589442+981577747.9056224j)]),(-32, 99, [(-1127058634.5646906+726591001.6556517j)]),(-31, 99, [(-1143974408.255323+1032746161.190463j)]),(-30, 99, [(-932569443.527891+602802274.5445609j)]),(-29, 99, [(-750058288.7127955+548022928.9540728j)]),(-28, 99, [(-758623635.4927982+443005814.4657809j)]),(-27, 99, [(-866333472.8966162+232683855.0473538j)]),(-26, 99, [(-645725804.7870165+264755967.7992045j)]),(-25, 99, [(-558890334.3177553+188885947.55689412j)]),(-24, 99, [(-458385467.3040977+223290756.45183167j)]),(-23, 99, [(-470003440.4980555+115919951.9449722j)]),(-22, 99, [(-398190425.15221703+91042063.92183238j)]),(-21, 99, [(-417785571.4958193+71620137.68910071j)]),(-20, 99, [(-355347898.45202285+58953859.12675289j)]),(-19, 99, [(-284454161.28633034+37904340.79183764j)]),(-18, 99, [(-283685838.1638225+38590148.69378544j)]),(-17, 99, [(-235053935.14628175+22436781.907298658j)]),(-16, 99, [(-221378152.30978382+19811582.18297772j)]),(-15, 99, [(-185444466.01737043+23755724.55594366j)]),(-14, 99, [(-160441499.9416479-2341136.4924787646j)]),(-13, 99, [(-140560540.2528349-2685677.8002820043j)]),(-12, 99, [(-123155837.91696428-2370445.28430702j)]),(-11, 99, [(-113733053.47501281+2240578.159060064j)]),(-10, 99, [(-91222791.29794526-6296529.1430803435j)]),(-9, 99, [(-82799017.55637175-12214765.768427514j)]),(-8, 99, [(-63816926.25380816-8049991.751212398j)]),(-7, 99, [(-56489785.7973948-13959675.373524535j)]),(-6, 99, [(-43070886.00781723-11618716.7277623j)]),(-5, 99, [(-37402105.21391509-16492401.13830923j)]),(-4, 99, [(-29961612.423951223-15067779.5084265j)]),(-3, 99, [(-19976287.375303317-13834332.066613214j)]),(-2, 99, [(-12820989.6724091-13890679.933145901j)]),(-1, 99, [(-7499689.044798045-13293865.28949131j)]),(0, 99, [(359165.4488331396-13684687.444113046j)]),(1, 99, [(7345450.561423407-12711880.603752881j)]),(2, 99, [(14047372.112753924-13592863.12006126j)]),(3, 99, [(20997361.971480638-12242416.410011739j)]),(4, 99, [(28508467.531423908-14352864.013297815j)]),(5, 99, [(38788884.71359442-19128904.330751546j)]),(6, 99, [(42540856.40074685-14518897.635871891j)]),(7, 99, [(58935543.8277072-12963590.514805347j)]),(8, 99, [(65836539.52380805-8939774.365297642j)]),(9, 99, [(77165903.42306264-12182998.873575296j)]),(10, 99, [(97644232.15739216-8944213.17843879j)]),(11, 99, [(106562846.88822126-14281154.218530241j)]),(12, 99, [(125302295.66286984-4816272.630486789j)]),(13, 99, [(146970369.4084729+365349.6317385286j)]),(14, 99, [(169923899.1844601+5781675.812044632j)]),(15, 99, [(186347725.08042416+12771054.986569066j)]),(16, 99, [(211476706.74605724+19760562.455943096j)]),(17, 99, [(235971435.0523736+25693493.918624684j)]),(18, 99, [(272187922.45315903+53046040.31986857j)]),(19, 99, [(298036485.04673624+50960413.49150099j)]),(20, 99, [(348860150.7292676+96263620.93184991j)]),(21, 99, [(381833969.6687797+104923951.42331076j)]),(22, 99, [(417734266.01063395+127954797.35699543j)]),(23, 99, [(461560978.0873572+156473984.46904844j)]),(24, 99, [(513395918.1573687+189378129.1703618j)]),(25, 99, [(582179119.0854459+273077409.97159153j)]),(26, 99, [(635535874.4230093+306836919.44110554j)]),(27, 99, [(707068973.659313+357611957.4686549j)]),(28, 99, [(752734372.5740654+419947867.191903j)]),(29, 99, [(849244609.5844653+465535149.8011418j)]),(30, 99, [(928815448.3534417+578245181.6382346j)]),(31, 99, [(952978423.3311645+680711526.714825j)]),(32, 99, [(1038965730.479488+775768807.9868696j)]),(33, 99, [(1149540528.6831467+926487865.6490067j)]),(34, 99, [(1234808758.4557824+1039881932.2283394j)]),(35, 99, [(1265398475.7084923+1214769742.613069j)]),(36, 99, [(1439761343.171204+1360543214.2507837j)]),(37, 99, [(1525938313.5422323+1546114381.0693338j)]),(38, 99, [(1588259031.5058901+1680171442.302993j)]),(39, 99, [(1672769603.872352+2012108760.7042453j)]),(40, 99, [(1809529946.4845195+2320793775.2599087j)]),(41, 99, [(1957991008.778262+2600452695.0453463j)]),(42, 99, [(1962360127.0906744+2890324730.854774j)]),(43, 99, [(2123283823.602087+3102375037.796781j)]),(44, 99, [(2098566198.9303102+3642478407.159391j)]),(45, 99, [(2375486933.281497+3980919708.1597624j)]),(46, 99, [(2302011407.797698+4378587879.387211j)]),(47, 99, [(2368134793.2805886+4762905834.611629j)]),(48, 99, [(2423056302.1331263+5407720851.776067j)]),(49, 99, [(2505881781.4918427+5774124376.736834j)]),(50, 99, [(2515861963.507146+6365979307.757601j)]),(51, 99, [(2827500997.9891977+6835236447.6096j)]),(52, 99, [(2120422166.5814335+8026599721.824353j)]),(53, 99, [(2628487439.5352287+8381180109.715745j)]),(54, 99, [(2532515756.4388375+9031624410.714743j)]),(55, 99, [(2577424919.267028+9636448433.446672j)]),(56, 99, [(2448720479.2289414+10605380964.814045j)]),(57, 99, [(2511337898.714856+11315615755.352272j)]),(58, 99, [(1862107966.9536483+12073058103.348398j)]),(59, 99, [(1869197577.5752568+13032705015.78834j)]),(60, 99, [(1340858743.0506463+13778636932.512114j)]),(61, 99, [(1579538170.9550958+14828606130.80382j)]),(62, 99, [(912814055.7509226+15526735089.477062j)]),(63, 99, [(806025911.8839748+16911626560.923512j)]),(64, 99, [(730224115.1751851+18203161472.557728j)]),(65, 99, [(299900386.6258767+19365316983.84035j)]),(66, 99, [(-754061133.695859+20471787896.194614j)]),(67, 99, [(-1153344149.1009789+20503282177.545773j)]),(68, 99, [(-1801937853.4283414+21123152442.293728j)]),(69, 99, [(-2523898898.3359885+22084822162.98689j)]),(70, 99, [(-2595676780.0623794+22478222107.189533j)]),(71, 99, [(-4157091110.3835397+22824399691.393593j)]),(72, 99, [(-4604194380.827734+23728147802.947952j)]),(73, 99, [(-5439193947.243004+23243953625.36267j)]),(74, 99, [(-5968395763.873516+23221498463.504406j)]),(75, 99, [(-5943496805.824136+22491906810.027554j)]),(76, 99, [(-6500425023.946593+22159991388.23607j)]),(77, 99, [(-6403539939.15518+20302787454.518917j)]),(78, 99, [(-6307407209.648767+19250079207.376335j)]),(79, 99, [(-5619360949.625182+16901652909.30389j)]),(80, 99, [(-5350483916.702784+14268613059.862787j)]),(81, 99, [(-4148665935.233217+10512507657.654835j)]),(82, 99, [(-2737333724.142288+6599311386.669599j)]),(83, 99, [(-595345233.799141+1327768133.1076639j)]),(84, 99, [(2485055318.6914663-4741326467.358221j)]),(85, 99, [(5403770704.517334-12638565263.24044j)]),(86, 99, [(12089733815.329485-20703711750.963627j)]),(87, 99, [(17072875766.709635-30005334883.43033j)]),(88, 99, [(26164247174.545128-41157862069.87448j)]),(89, 99, [(32993609674.438206-57966288723.54102j)]),(90, 99, [(41955251177.94259-71543155525.19759j)]),(91, 99, [(59122124318.15972-86496590830.58104j)]),(92, 99, [(74932398630.98021-104195768340.30104j)]),(93, 99, [(95326995253.32355-119285863999.86618j)]),(94, 99, [(129224967454.59056-159577109542.1901j)]),(95, 99, [(150875278001.35373-187272641566.59668j)]),(96, 99, [(181656312842.71216-222459769977.0962j)]),(97, 99, [(212194218331.93307-249516954879.22656j)]),(98, 99, [(272116294138.01074-305281034670.26886j)]),(99, 99, [(284025773013.5412-312655690868.3143j)]),(100, 99, [(376475011308.3676-391575344159.38214j)]),
