[-14.26386965189161,-23.569175515660216],[-15.099486508686617,-21.0712429982068],[-15.21865238925567,-20.039208224386833],[-15.806991862541793,-19.64826512898068],[-15.653270170945229,-18.986065458532863],[-15.48967303860546,-18.540031836895277],[-15.305924484673419,-17.919709224001203],[-15.04888293375422,-17.276554985603802],[-14.764837540162379,-16.522440312629904],[-14.464651468646784,-15.748684314478258],[-14.139841265776926,-14.929164533346091],[-13.789403132835904,-14.065833739612716],[-13.40695409378786,-13.147816498037244],[-12.991408692837409,-12.177083797168162],[-12.532063452019381,-11.139132768323872],[-11.987698325353989,-10.0150590725436],[-11.942685233725568,-8.534998739675585],[-12.017009411061911,-6.916673761775602],[-12.474200183515174,-5.263814604957304],[-13.232214355083299,-3.844534145013199],[-13.977303451499989,-2.8813824898393854],[-14.36825766167443,-2.0199259439366903],[-13.942134295337548,-1.1177598239909372],[-13.195304948659947,-0.3179914806652509],[-12.777411622670323,-0.022005791935257615],[-12.778196632979988,-0.023963060873449724],[-12.787411643167896,-0.014537777181134658],[-12.413142360220801,0.22066567531835635],[-11.796142910140052,1.2286577993910501],[-10.999107021510493,2.930910103316244],[-10.840482873564488,5.390702702510859],[-11.567596010898285,7.467575722178965],[-12.479248161251592,8.745162983240204],[-13.223534248132117,9.207962690432135],[-13.653785961675926,9.309417475871328],[-13.916327661483813,9.389084985746964],[-13.997861060621299,9.450676188304614],[-13.690157583615198,9.581442386475118],[-12.829049175934134,10.179690432771054],[-11.582675967374731,11.359582533375008],[-10.55749675911369,13.532826755251563],[-10.290983471398041,16.044366462290444],[-10.832610839807101,18.16719712779861],[-11.718627494938898,19.53609088048072],[-12.4981616203636,20.5075018202404],[-13.266880309111299,20.943643302785908],[-13.84755879737005,21.25489056607239],[-14.22953028870767,21.459338139538538],[-14.440812882647275,21.575162991275032],[-14.513072563205183,21.60802473073833],[-14.355265804846866,21.76459393839361]
[-12.673799496799779,-21.070543415568988],[-14.605816870736613,-19.624909769922137],[-13.692847110005568,-19.087670877453395],[-14.086441851518176,-18.27951642969246],[-14.017956265958091,-18.166070816126567],[-14.273743506158096,-17.532353284992336],[-14.440877117596598,-16.951146422115738],[-14.453259014622459,-16.312222796216606],[-14.4227178918407,-15.673278104596733],[-14.181861715598133,-15.030267982271612],[-13.906743574193497,-14.34938623857143],[-13.60487711154204,-13.619517586780407],[-13.27688867194067,-12.841312387006536],[-12.919449563293357,-12.014643368352791],[-12.526018589949691,-11.13065763678124],[-12.089437129319062,-10.190101518802978],[-11.608909862836137,-9.170716324359551],[-11.01514723207951,-8.05011895640194],[-10.992589851946517,-6.4941928952218255],[-11.167180192593538,-4.795003598743297],[-11.772996293391707,-3.1546621917575384],[-12.589288336500452,-1.8846712328684079],[-13.207946896992642,-0.9946698419710098],[-12.992663622915217,-0.16077720056082442],[-12.77985504097807,-0.016076882626873144],[-12.777082402448862,-0.01882028276879637],[-12.77327247466264,-0.002668573240640213],[-12.391914814815232,0.18079399646188593],[-11.08701427622957,1.2814368743138957],[-10.128992923658274,3.0610430045406365],[-10.013294044687132,5.585079429900199],[-10.851958406808755,7.497872515356037],[-11.691364316923647,8.732710846947917],[-12.437303746197408,8.938053697828686],[-12.81091221561279,9.075529456292221],[-13.023848171848567,9.143748883549804],[-12.998818972342477,9.107717384599923],[-12.454786741087716,9.47192081204911],[-11.427002255093013,10.169749198659389],[-10.166721894269442,11.782303357183876],[-9.440590538421038,14.188125637381031],[-9.547995279477973,16.592680026209518],[-10.321007312280653,18.33589789062067],[-11.10016350543373,19.57983230372337],[-11.93427832059352,20.1948059142802],[-12.603151118490123,20.573932028570685],[-13.081729433236738,20.83839396049848],[-13.370933834296732,20.999949317606337],[-13.515637966767944,21.073517192652332],[-13.471800099284469,21.056721300443918],[-12.89109129031981,21.434603003396838]
[-10.863386805401781,-23.358545659526445],[-7.964822395686268,-22.108571096107244],[-10.190690176328035,-19.72743056414867],[-10.778232585374568,-18.548856300930705],[-11.383217585266928,-17.761084970958684],[-11.838630042454245,-16.676099485512733],[-12.268188899479185,-16.203219058102633],[-12.68529431837883,-15.452078744217223],[-12.968381265639298,-14.77969877727009],[-13.17880298021684,-14.103500984927827],[-13.347906608676563,-13.41384528346174],[-13.269871531329482,-12.787051121033219],[-12.987505174974483,-12.175596139905183],[-12.686409819654855,-11.495824078922725],[-12.357159815536656,-10.766612006560223],[-11.99307217858111,-9.983638005283812],[-11.587394208889576,-9.13524632216689],[-11.129689245414786,-8.22169808884953],[-10.605704281121255,-7.203351308899944],[-10.037099062708766,-5.9966165932144735],[-10.070096247819096,-4.318755514510447],[-10.458856065805962,-2.5300852253882113],[-11.291724655302495,-1.0306977196792018],[-12.160817163696745,-0.023750252477616626],[-12.739021897685996,-0.0197517735796923],[-12.77583172746528,-0.013582196636722502],[-12.77289349484906,-0.004144277682005235],[-12.737832868195976,0.05311922780923489],[-10.236303033774988,1.3811811898647457],[-9.236621358935238,3.218398607669318],[-9.221860915309641,5.753899581403973],[-10.108609199659252,7.522993015728461],[-10.973263991277445,8.471282597840583],[-11.649002977265674,8.693263713365129],[-11.997444474251699,8.80046445203215],[-12.10829734410894,8.833213853825866],[-11.927919695236703,8.761456646879722],[-11.15397890928046,9.37097462639194],[-9.970224334678369,10.355586055620162],[-8.844632387586403,12.365202509581298],[-8.459548955361157,14.852374544327462],[-8.969774806679181,16.9716734248872],[-9.791606486158795,18.40809863484519],[-10.547838551621075,19.40001086093155],[-11.320022086932793,19.84579440852765],[-11.888472193425153,20.172143899384753],[-12.26833910012376,20.387838939379083],[-12.47819132067778,20.50802003823463],[-12.516684088992477,20.552751267027283],[-12.121521942024843,20.804093524114194],[-11.473208308280991,21.11468939466688]
[-8.508471761482607,-24.08037657675422],[-8.513199131840654,-22.774087755116284],[-8.350250560713741,-21.655394232277864],[-8.604230865117568,-20.138543212783944],[-8.856649647772102,-18.967697817926183],[-9.236783528268827,-17.73360778195555],[-9.58752446458709,-16.58431114079479],[-10.039766040133193,-15.390836906615407],[-10.540507738027491,-14.384016440057817],[-11.05051005605335,-13.430189119196648],[-11.502058039194386,-12.618669379151816],[-11.834200982085353,-11.933545799339305],[-12.099545562710938,-11.242416445424219],[-12.284541328647972,-10.56332808467109],[-12.011409955136337,-10.029997486470007],[-11.72249679285374,-9.410551794667446],[-11.38841318913347,-8.734672918724351],[-11.018517644294052,-8.005878253224509],[-10.586971364182892,-7.179139361867381],[-10.070612319958817,-6.255686470058764],[-9.428383429012797,-5.182119100885874],[-9.045657350329984,-3.752283673880683],[-9.31764422022886,-1.8756860430819013],[-10.129684877063358,-0.18844025659279942],[-11.346720397287648,0.6463856935178952],[-12.739347113041246,-0.0220583364142819],[-12.754028478023477,-0.021907558735853403],[-6.532759356521729,0.934535629054971],[-9.221776016884382,1.5583052835822928],[-8.31725758520989,3.4239730340232017],[-8.45486686596308,5.906485332250137],[-9.349144703658162,7.539070778504471],[-10.228871577286398,8.21038661259778],[-10.841999621662822,8.421513688140124],[-11.127173357521004,8.520801502971901],[-11.11418147866332,8.52296730670394],[-10.706577105514638,8.64458790569722],[-9.769072638706605,9.319098277232992],[-8.507601188367165,10.73223381136315],[-7.674251156084477,13.041274950134312],[-7.709243771069169,15.437947066282172],[-8.455433791527977,17.179403803379532],[-9.175838048709572,18.46633217438093],[-10.001020944715979,19.073325694510306],[-10.656845313186158,19.462053234029018],[-11.126950059276782,19.736048728423853],[-11.415566685867079,19.89810306295334],[-11.514815313417625,19.947971689663447],[-11.229982702341642,20.16323717456231],[-10.613838225755915,20.50321386181171],[-9.47727610738755,20.97497575347705]
[-8.351639387583955,-24.526429799626715],[-8.226851784559502,-23.754013595348336],[-8.067214171037191,-22.789478301994613],[-7.8386293907624225,-21.556593535834153],[-7.8026108231119,-20.34924373750537],[-7.818565105707596,-19.085148768455536],[-7.863416154129873,-17.811368340705517],[-7.989288788966167,-16.550821615637545],[-8.16482599889349,-15.263536182908584],[-8.501972072282344,-13.990197359931514],[-8.909606628934215,-12.759810374456613],[-9.417092540237451,-11.65901455004862],[-9.945629374570506,-10.66343730147668],[-10.433003850372897,-9.841625896852722],[-10.82594144880761,-9.119117571346754],[-11.165138857181505,-8.417142066463754],[-10.978157451529855,-7.94066228684974],[-10.701876482962055,-7.392795337712525],[-10.35876078874157,-6.770591643312681],[-9.945870619761001,-6.032392422677867],[-9.38327921482478,-5.112324453434763],[-8.577557084927728,-3.916680450068166],[-8.034180274427467,-2.9964595653094994],[-8.234513436716021,-1.0844505040840453],[-8.887957935136358,0.6586409473320427],[-7.043870733895709,0.9461688112592399],[-5.7525060421810075,0.05510932479733226],[-7.113847627754858,0.9563024562010324],[-7.9777622728919395,1.6946092064493907],[-7.359641186684182,3.6833252873237465],[-7.72729326085987,6.029735616507033],[-8.568448684643498,7.567177724269108],[-9.44416603306927,7.938967637668089],[-9.98512245841212,8.133440765092251],[-10.174242187570066,8.199743420518843],[-10.056705559615326,8.141339922690873],[-9.41423583042452,8.546371150153444],[-8.28986082238621,9.404933580508088],[-7.125161717296052,11.297990466078808],[-6.659997260195041,13.740176113686237],[-7.1196965817177364,15.856787416510233],[-7.895744035598209,17.30711826588458],[-8.66102636213128,18.24158700747933],[-9.396956760254376,18.70787668458922],[-9.945666766065061,19.035537040466572],[-10.318440328343367,19.262004702172938],[-10.506483615053686,19.361709323599108],[-10.41310851412941,19.496290417999578],[-9.870864602840532,19.832120896716983],[-8.983858014727035,20.226586736663666],[-7.589943260588916,21.128128139976138]
[-8.45735505509412,-25.15714167150238],[-8.268066781185324,-24.024814105562605],[-8.10509690633923,-23.077313687879375],[-7.917056660955683,-21.99092600110499],[-7.730227783744427,-20.919368357746198],[-7.52445800606761,-19.840547248056552],[-7.320411611158298,-18.737372228873216],[-7.123517832104163,-17.61433136768947],[-6.971288347385071,-16.453204498324034],[-7.030656055970868,-15.213606428865361],[-7.090402474800871,-13.943204733633548],[-7.235453520069282,-12.636838638946566],[-7.483104958224864,-11.304383691219344],[-7.897709564878969,-10.028426032970682],[-8.43433280308937,-8.886215406290804],[-9.00715319194797,-7.8937627329134985],[-9.538961922107452,-7.072572970336817],[-10.01632909639628,-6.3393456132556985],[-9.87825487090468,-5.922439552628096],[-9.552558385987904,-5.379485655552569],[-9.009431938353803,-4.552495919266357],[-8.108010138584518,-3.132039997485816],[-7.158381130125375,-1.8401496279627392],[-7.0774243660247285,-1.727595808208275],[-7.156082751644081,-0.29141056914616253],[-6.96299250931069,0.740656728661312],[-5.946978847877988,0.35680784450837316],[-6.497330801601396,0.8307891808979495],[-6.741209958188676,1.840376532143299],[-6.438536929306339,3.9954696407845383],[-7.007575153062008,6.1389951817558535],[-7.846465055252465,7.3592555599331515],[-8.601760529401155,7.6368011638690225],[-9.041582913718225,7.795885059314999],[-9.15394016534561,7.832714176569531],[-8.907357314732728,7.801753241655248],[-8.0322160209726,8.473104746852147],[-6.782871433679328,9.750789817707787],[-5.89704712317416,11.992164644544749],[-5.906907549701505,14.356217481359685],[-6.5961238356374094,16.09889099432715],[-7.273521234459749,17.397733755828472],[-8.121491799410062,17.899985058277213],[-8.732189527905772,18.297413203352644],[-9.179521106093047,18.574811161356543],[-9.458387304884909,18.73927852117089],[-9.538150330326612,18.77178681872549],[-9.130031207347933,19.128685522734777],[-8.421458559692066,19.51798973898396],[-7.267338444217586,20.303903993262292],[-5.778020613948349,21.591811564630184]
[-8.392345195292613,-24.770632911513793],[-8.24981750263633,-23.922294247593644],[-8.088779065600885,-22.98121172801254],[-7.919672660015634,-22.01289623373012],[-7.7390084096224765,-21.00034019588128],[-7.561995199611396,-20.0319441623425],[-7.374365930757931,-19.029393390598923],[-7.177909286295682,-18.004909215445455],[-6.97455037946909,-16.970768536011263],[-6.762319697829645,-15.906054883234674],[-6.528421514426291,-14.823447978838198],[-6.260642051358307,-13.701760843614178],[-6.071347467109667,-12.511673507484772],[-6.139821017300466,-11.219643487370675],[-6.293505571998496,-9.881222836609293],[-6.583366018476335,-8.522090816497924],[-7.04212283321421,-7.210441445380155],[-7.64448635830435,-6.035516247158801],[-8.315529217937112,-5.052145833964045],[-8.904964718994728,-4.268786692602559],[-8.384042908396912,-3.6190926897629656],[-7.201954273078407,-1.8996991658738305],[-6.4833006514972515,-0.9309245650061007],[-6.469811570395446,-0.9134016712950134],[-6.154631652935072,-0.5254218743793119],[-6.079688851368764,-0.061635651725892714],[-5.724204055331583,0.1070731323707713],[-5.841374144372089,0.689605595906868],[-5.6734200063453,2.0359427501011593],[-5.593718084008275,4.319327866385401],[-6.2718046875750835,6.257812870815356],[-7.103283995903044,7.0632105858744625],[-7.700888834014437,7.298045227522582],[-8.051816615607489,7.41262883867846],[-8.094640164210132,7.429006621682165],[-7.611203780045742,7.689110254932793],[-6.534206651077428,8.514934532649397],[-5.358429971986764,10.330359895528902],[-4.870699840534847,12.723336498471841],[-5.335857170623387,14.782903088114898],[-6.038737132838046,16.245346398585628],[-6.840799928146876,17.075829880913453],[-7.523701727238138,17.525258264199643],[-8.02906374418624,17.843479256453836],[-8.373611812552953,18.07218790305561],[-8.54017964059072,18.168780646895037],[-8.322240372366446,18.413493447127692],[-7.727984802122059,18.771696700834354],[-6.755378066244746,19.23725182538411],[-5.410679027651491,20.63477552049917],[-4.238737565268135,22.482183602481772]
[-8.336090813361821,-24.421563373996058],[-8.150820808952213,-23.340544137337073],[-8.015448908661076,-22.55111064478063],[-7.862204709554111,-21.686139329041048],[-7.694432031124051,-20.751461602464673],[-7.525569260889861,-19.833857627906262],[-7.348814269414136,-18.896133945384335],[-7.167834178778183,-17.957461998100026],[-6.979192646076073,-17.00326247730127],[-6.781452437530871,-16.02956205218266],[-6.5748950269147945,-15.040917785922323],[-6.357614752871856,-14.031817702750873],[-6.127874941953615,-13.004076539641124],[-5.8782369899782765,-11.945671046614395],[-5.617047463659004,-10.84641177015252],[-5.2966837556945965,-9.693531816539032],[-5.150480241982964,-8.40691532347201],[-5.326811927728838,-6.975262408628508],[-5.7008614195953475,-5.494474373200819],[-6.35890169559947,-4.1063663500262555],[-7.179823138709192,-3.0338583939411503],[-7.324889598600018,-2.068282231316737],[-6.66606676413175,-1.172497422199592],[-5.986353539287943,-0.34753481224885874],[-5.549895624866994,-0.0023000291341803113],[-5.550490980741547,-0.022147217186112685],[-5.5581691281687435,0.0045377903064737005],[-5.256760465846948,0.5952217502428586],[-4.764964531277249,2.2868247179173053],[-4.829527548588909,4.604837700061784],[-5.5216098270762775,6.38628693432081],[-6.338300076183826,6.741019358106131],[-6.758620253741949,6.886369492665756],[-7.073002760015743,7.017245387668995],[-7.003042058035543,7.019139676275443],[-6.213782867571021,7.609198585071556],[-4.97771174562666,8.845120215960327],[-4.09240483252983,11.047753813405311],[-4.1477157766409425,13.34379759751761],[-4.811016828656829,15.036585511290303],[-5.565502682051842,16.219360594122676],[-6.361006183507624,16.750671551231598],[-6.910996079824611,17.116729255621692],[-7.291646015793586,17.372207490983612],[-7.520806437956803,17.52446057437465],[-7.494444909913268,17.631128785720367],[-6.988566677308,18.04256130086361],[-6.145934966327268,18.47418694843111],[-4.92966207672319,19.520870413721582],[-3.631441612358887,21.27306378372845],[-2.8464134438456457,23.479679042151897]
[-8.194726623485595,-23.447349459547365],[-8.04479304789427,-22.781620018186093],[-7.903567641707145,-21.806253002172774],[-7.7322461013165995,-20.907384764297042],[-7.572390298233477,-20.083700588682643],[-7.420566199900147,-19.213186271121003],[-7.2438903559596906,-18.356863690540884],[-7.073929941693267,-17.481690868596864],[-6.898642205182173,-16.600872825275502],[-6.715859817175629,-15.708429632991873],[-6.524928702528096,-14.803739865433675],[-6.326222630580745,-13.89158144051152],[-6.118311819153056,-12.966071251403577],[-5.898052343394954,-12.018213592760185],[-5.662284795032934,-11.042180869448009],[-5.410868165418507,-10.042918198770982],[-5.139079018127682,-9.005190978730761],[-4.833680205140748,-7.9248951828401335],[-4.478438663380221,-6.768586908983162],[-4.154628637218817,-5.44653096077742],[-4.444050908070206,-3.7918628863339547],[-5.199964799782044,-2.167344312589318],[-6.131824512282785,-1.0254164684065192],[-5.807513057454799,-0.18785457122880103],[-5.545526401117282,-0.005274098443389916],[-5.546483340000588,-0.0073519000262134955],[-5.522179361543111,-0.009807536596314042],[-4.613561950476131,0.500341723161418],[-3.8862154615873936,2.5380392921350463],[-4.098132489013001,4.843168170889879],[-4.925631256675468,6.104603907413458],[-5.581816097161761,6.406899268059665],[-5.9515738031635275,6.541256045970798],[-6.106678864293632,6.606348086602468],[-5.746875743903094,6.8003403454701585],[-4.676958285582295,7.654888717835394],[-3.5151830133314057,9.458517170667623],[-3.113650464360868,11.787081194256032],[-3.623294347277904,13.723236172655655],[-4.264096076771138,15.253755754210388],[-5.27875958246855,15.937337649007503],[-5.926430351257692,16.423923162048684],[-6.282452258931111,16.69862778785077],[-6.513156706325397,16.85534294815989],[-6.603521140220148,16.90130882486637],[-6.203273302658536,17.284745442883523],[-5.489529447893995,17.690653324893876],[-4.353100079801769,18.47004564809771],[-3.148492100247717,20.145994161290222],[-2.2657000082868803,22.247087123189292],[-1.8603269912540483,24.448528835609952]
[-7.179209816180351,-21.692377578337076],[-7.071817042293597,-21.271688382462543],[-6.825801755720736,-20.548639872695148],[-6.638323957456169,-19.792312804885086],[-6.558114762745785,-19.020459945521907],[-6.554596146551713,-18.217158317274905],[-6.569971286463504,-17.388303875783187],[-6.5738207695074875,-16.559799082791084],[-6.619330226886927,-15.722698274569739],[-6.537248049969563,-14.90534196101834],[-6.352544786826189,-14.098779784578824],[-6.186970360520007,-13.277182062510716],[-6.001210180721956,-12.439196141723336],[-5.7974160303873905,-11.595465107668641],[-5.58423858398267,-10.72993560907711],[-5.361995050528409,-9.850875708334364],[-5.122668897348696,-8.948561622362542],[-4.8611720562270655,-8.015814197721197],[-4.57869175371685,-7.04916843216598],[-4.259742066381124,-6.040210476718565],[-3.8915907978709443,-4.965506660431954],[-3.4371420918497853,-3.718766540827784],[-3.3452192552808517,-1.9473994583828764],[-4.5256284219866325,-0.08041645483105829],[-5.523887611687126,-0.010190389831510875],[-5.540554981301877,-0.008942035784274292],[-5.507348591154737,-0.0097535240950802],[-3.605541223942371,0.6043851500235581],[-2.966770096539109,2.813888880618214],[-3.3526467025417146,5.089130846918475],[-4.322776554297836,5.798642517126019],[-4.85174059086195,6.064847038635153],[-5.111987332660675,6.188872982942483],[-5.0886653310617955,6.157740204290539],[-4.3006599507230545,6.746720466143509],[-3.0806993535977227,8.051940742375521],[-2.258579192586978,10.21494264847363],[-2.4621168893876506,12.320924027439586],[-3.0186408529926347,13.963052619837525],[-4.568124778539122,15.375506478438979],[-5.005500218034913,15.72185679148216],[-5.454434114212058,16.07281042477608],[-5.614639226910036,16.24708547269061],[-5.75237903270833,16.29721334528955],[-5.416510254016081,16.478833037901353],[-4.801167565664568,16.872141187712465],[-3.77937499969473,17.540765287302964],[-2.5911191229427772,19.0530131866962],[-1.7233171980404192,21.103623148143544],[-1.2105819898546115,23.26658427277229],[-1.1463894277268758,25.205803021102554]
[-3.83792250747625,-21.116107999141164],[-3.62099036724629,-20.667634091682885],[-3.756442115017075,-19.845258115657867],[-4.014141827518053,-19.0388433881583],[-4.213232939672804,-18.175870449218],[-4.402535489263041,-17.31302613185211],[-4.530994402448839,-16.476266593534536],[-4.678494107195154,-15.606035317500922],[-4.803106013903766,-14.770366309612452],[-4.915345193645251,-13.941755109694855],[-5.022117544508371,-13.113705728092686],[-5.140416600801919,-12.275708459931696],[-5.252872976324894,-11.446985527464443],[-5.383455619572738,-10.619699790337336],[-5.343897355685931,-9.852469263577907],[-5.163281168574974,-9.104673799357155],[-4.955168940653977,-8.334923505058212],[-4.723220302926506,-7.543447999045138],[-4.480892227942419,-6.729715873503054],[-4.214201173703287,-5.89916256559703],[-3.9214285997113425,-5.037655125053301],[-3.569193769924102,-4.091738771203627],[-3.095081452348535,-2.937792612862523],[-2.272710903837251,-1.3661683604424952],[-2.7581785995633434,0.5215882248925767],[-1.3665888326697742,0.0258745090716318],[-1.2452736732179528,-0.047809505714867126],[-2.4139069120456176,0.7905975796088174],[-2.0193127694729682,3.1832250790279555],[-2.855196723603483,5.044087014622856],[-3.722536080162703,5.506775127648611],[-4.129501968341767,5.705210792274375],[-4.219008504212809,5.753363280193962],[-3.809668211474803,5.885019131479186],[-2.6897586054114146,6.858230727275865],[-1.643838652928776,8.760367894195758],[-1.3543057049260718,10.917574615055502],[-1.8254013445729527,12.563202866119479],[-0.07100243347206425,12.01548406853569],[-3.658187869414479,14.734054809627413],[-4.581874127887656,15.50673033827277],[-5.229780997519255,15.97610071731408],[-4.843228182544238,15.599116342705587],[-4.64577872561705,15.67350722136667],[-4.119708137774023,16.056766525503953],[-3.249969036177139,16.529918694039896],[-2.0263271142540353,17.68107683389987],[-1.153011595221638,19.849693734884795],[-0.8323710149781427,22.108646296896524],[-0.5233514610569959,24.172003432886545],[-0.8147242312561745,25.516072569089694]
[-0.29785580371758963,-22.88741225242861],[-0.620244662987821,-21.66454661244657],[-1.1180217849333705,-20.742159798610068],[-1.4224802235425809,-19.713086633037072],[-1.5265051770789324,-18.746625048996474],[-1.6864361269252268,-17.760029373820355],[-1.8469841888853988,-16.766876555172505],[-1.9810613420346652,-15.74245576391005],[-2.1446000872248567,-14.752429297062745],[-2.3118015430745382,-13.761925460556409],[-2.488213610808244,-12.785687540116943],[-2.6750274141555006,-11.82989573142174],[-2.868538776166026,-10.876331847540728],[-3.0704610101290966,-9.956038663833667],[-3.2857783943379313,-9.027340016207209],[-3.5360325894195217,-8.089990480276903],[-3.8097543310932633,-7.206494281352137],[-4.09285994524804,-6.3918419618516245],[-4.162903868294368,-5.712420901986593],[-3.9460547071226766,-5.09739913279076],[-3.70325235781364,-4.4389861748335075],[-3.4137103519329544,-3.707451337176574],[-2.8732345706553484,-2.5759351100526517],[-1.9406455452555829,-0.8305069251824387],[-1.3685233478504326,-0.10418286390616804],[-1.2291686187468767,-0.06974962200165583],[-1.2397532745412692,-0.04678732266971192],[-1.2673005781057927,1.0078294713780682],[-1.1187459150871943,3.609029591044596],[-2.435984246850093,4.790661608837885],[-3.1764650731340858,5.188274167416474],[-3.424428224712341,5.328030150990522],[-3.2199589143531897,5.24907664575011],[-2.284414454142973,5.868086512265604],[-1.1343430269774524,7.414914760845185],[-0.6247260778915542,9.60612269875292],[-0.7045143534677815,11.327489788300573],[-0.7964561968784716,12.085086042394064],[0.11072468583162931,11.486342105775355],[0.10412607950626192,11.499800953204296],[-3.5876065337503626,14.667723332506243],[-3.974668020484455,14.893809362034801],[-3.9162121250813855,14.850980420129305],[-3.473727457515956,15.211381308181274],[-2.807420993256217,15.547195607013808],[-1.7509853051980793,16.211054775788316],[-0.613475244196174,17.543039609244794],[-0.4629796050791213,20.837032723650957],[-0.23313166398554364,23.026110292347045],[-0.09214088270483344,24.98224757213065],[-0.36447327642870286,25.710758339242187]
[0.17894761963617645,-24.21006009979277],[0.15178402825042842,-23.18729093582854],[0.128069454430275,-21.96842032434851],[0.017982526356575837,-20.973598473482916],[-0.035988184284401994,-19.936394182503815],[-0.08596844632188493,-18.92747068587309],[-0.17702135508303823,-17.89111884805232],[-0.22598726135844519,-16.858058069564482],[-0.273867656358036,-15.825389901342145],[-0.32133288749570127,-14.78827650960752],[-0.38415490657499357,-13.74867955214712],[-0.4360171783681781,-12.700654128241789],[-0.5214333596609412,-11.655602241197098],[-0.6007400037484724,-10.599098587377206],[-0.6893670692423796,-9.532641354137976],[-0.7850541216247601,-8.448013115693826],[-0.9119470634684231,-7.34997455021223],[-1.0872461086397895,-6.237923774973527],[-1.3406776420128634,-5.117863818583939],[-1.719929366803748,-4.0197799751421766],[-2.2663313538247163,-3.037905975411876],[-2.7127166247707124,-2.214362567857643],[-2.244277970975959,-1.3185924105937779],[-1.581716370000191,-0.31246287967443953],[-1.1853391958637165,-0.002488105661265565],[-1.1900381997122182,-0.0011969562966223698],[-1.1553800519630766,-0.0017371832703761796],[-0.056779503848275154,1.532385339653708],[-0.08128133744933945,2.996266905992084],[-1.330474272813925,4.005174189733116],[-2.4150536950370562,4.77712203105905],[-2.4591074452266692,4.749172658727907],[-1.8988104542944397,4.901905424201126],[-0.7758844153315325,5.794639059040737],[-0.06652665175523215,8.143512217238774],[0.0485241908315345,10.591403426417981],[0.03560950401513907,11.479579298624742],[-0.03106843761012401,11.566124742387641],[0.12548283933327542,11.478818018033689],[0.08127029321009707,11.502268237812366],[-0.9311544290303451,11.792855472212675],[-2.790214972767003,13.948334377837284],[-2.758796460624453,14.322213438894458],[-2.328441952040821,14.638375756592037],[-1.6351934867316076,14.918227163750483],[-0.7161332897027758,15.487719781901259],[0.020418985804138902,16.230933045559887],[-0.12905072971051051,14.400796491415797],[0.13729185137068134,25.342069789646388],[0.0329475720075602,25.530209459171754],[0.031445361115941955,25.886824870382547]
[0.16415886987235037,-24.710495346400126],[0.15822603935882804,-23.714514401997917],[0.1590129049306799,-22.715249681987167],[0.15890364461279916,-21.731929261134276],[0.15817438066763134,-20.71454059107212],[0.15644568344736673,-19.70433751677121],[0.15366422697426937,-18.697216222965345],[0.15086225925555297,-17.691465839620374],[0.14928873914563853,-16.683591957886954],[0.14752789399323235,-15.673689742582257],[0.14561812226659232,-14.663305710741438],[0.14366744841021226,-13.652052267260206],[0.1415364466673515,-12.639438104275925],[0.13952270202033182,-11.6251551523179],[0.13653523296945397,-10.608633312043398],[0.1338846294854835,-9.589613883002114],[0.13010064285231027,-8.566557486518938],[0.12644038855084072,-7.538164104605516],[0.12143010895001867,-6.5022810139469],[0.11871034573800374,-5.460217930239839],[0.11435749085670005,-4.40363140899569],[0.10966990413435793,-3.3239349085038876],[0.0858748187821275,-2.2107317673822786],[0.06972700538523845,-0.7315442586791918],[-1.1375431480961125,0.0013669353072655807],[-1.181479041665483,-0.0018841176353001062],[-0.11917252099383707,0.008759845660345794],[0.08909608017535518,2.875942856481215],[0.09415024485728868,2.8910338035166094],[0.08972451496335893,2.8907071450618735],[-0.38449266451944025,3.2033646885081515],[-1.3371792517991368,3.924544933552812],[-0.7394138081215211,4.46115404888335],[0.01953565132959079,4.962635351013847],[0.13614649252517202,11.479206117778585],[0.12125636491090738,11.486925982985325],[0.11983787598841913,11.479548884601538],[0.119926662851987,11.481780696148599],[0.1243345135046901,11.480009425967738],[-0.5677247557708303,11.920219805611548],[-1.5201988319096997,12.82209926330411],[-1.6508986548389346,13.40312839716891],[-1.512239271849707,13.789055897745822],[-1.1980912317324883,14.03035547344174],[-0.7022121545447949,14.259087626845277],[-0.16202339931883436,14.541525198086179],[0.16616255830913595,15.005289440922574],[0.03963188952167125,25.90464291924441],[0.05047619421332471,25.920820901835036],[0.05275812563985443,25.928332293227612],[0.05088750739135315,25.907597740615376]
